   91.000000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   3.1808000000000001E-040   5.8375000000000003E-034   1.2429000000000000E-032   5.6237000000000002E-033   1.7581000000000000E-031
   94.000000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   5.0566000000000001E-040   1.8383000000000001E-033   3.9738000000000003E-032   1.9471000000000001E-032   1.0746999999999999E-030
   96.000000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   6.3229000000000001E-040   3.8007000000000002E-033   8.3861999999999997E-032   4.4791000000000000E-032   3.6705000000000002E-030
   98.000000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   7.7137000000000004E-040   7.7206000000000006E-033   1.7408000000000000E-031   1.0400999999999999E-031   1.2595000000000000E-029
   100.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   8.8418999999999999E-040   1.5315000000000001E-032   3.5711999999999999E-031   1.9409000000000000E-031   1.9037000000000001E-029
   102.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.0108000000000000E-039   2.9919000000000002E-032   7.2432999999999997E-031   4.4057999999999996E-031   3.6352000000000002E-029
   104.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.1132000000000000E-039   5.7945999999999997E-032   1.4613000000000001E-030   1.0483999999999999E-030   8.6193999999999999E-029
   106.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.1927000000000001E-039   1.1212000000000000E-031   2.9545000000000000E-030   2.5611000000000001E-030   2.6323000000000000E-028
   108.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.2763000000000000E-039   2.1941000000000002E-031   6.0351999999999999E-030   6.3904000000000000E-030   7.8381000000000001E-028
   110.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.4644000000000001E-039   5.0315999999999998E-031   2.2136000000000000E-029   3.5027999999999998E-029   1.3646999999999999E-026
   114.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   4.3215999999999998E-039   2.0221999999999999E-030   1.0508999999999999E-028   2.6659999999999999E-028   1.5455000000000000E-025
   118.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   5.1169000000000003E-038   1.1376000000000000E-029   3.6560000000000001E-028   1.1718999999999999E-027   6.4481999999999997E-025
   121.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   5.9382000000000000E-040   3.6776000000000001E-037   4.6933999999999999E-029   1.0784000000000000E-027   3.9114999999999998E-027   2.3193999999999999E-024
   125.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   8.8835000000000002E-039   4.4731999999999999E-036   1.0998999999999999E-028   3.2021999999999999E-027   1.1261000000000000E-026   6.1553999999999997E-024
   127.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   3.2112000000000001E-038   1.4669000000000000E-035   1.9243000000000001E-028   5.7419000000000003E-027   2.1570000000000000E-026   1.3820000000000001E-023
   128.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   5.9984999999999995E-038   2.6132000000000001E-035   3.1238999999999998E-028   2.0466000000000000E-026   1.4960999999999999E-025   4.5619999999999998E-023
   131.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   2.0342000000000001E-040   3.6990000000000000E-037   1.4030000000000001E-034   4.2165000000000003E-028   3.1716000000000000E-026   2.3266999999999999E-025   7.4071999999999995E-023
   132.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   3.8291000000000000E-040   6.6581999999999997E-037   2.4144999999999999E-034   5.1125999999999998E-028   3.7721000000000003E-026   2.8241000000000001E-025   1.0536000000000000E-022
   134.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   1.3221000000000001E-039   2.0937000000000000E-036   6.9548999999999997E-034   7.8379000000000004E-028   5.6693999999999995E-026   4.2195000000000005E-025   1.5722999999999999E-022
   137.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   7.8725999999999996E-039   1.0938000000000000E-035   3.1997000000000000E-033   1.1811000000000000E-027   1.1996999999999999E-025   1.0169000000000000E-024   2.5275000000000001E-022
   140.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   4.3268000000000001E-038   5.2966000000000004E-035   1.3714999999999999E-032   1.9608999999999999E-027   1.7575000000000001E-025   1.4124999999999999E-024   3.9823999999999998E-022
   143.00000000000000        9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   9.9999000000000007E-041   2.1921000000000002E-037   2.3846000000000001E-034   5.4928000000000003E-032   3.3491000000000001E-027   2.4849000000000000E-025   1.6220000000000000E-024   4.0899000000000001E-022
