 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    2.13865876     2.1370      1.1860      3.6837      3.2680      0.4033   0.0000
   5.50    2.15000010     2.1490      1.1900      3.6840      3.2680      0.4033   0.0000
   5.50    2.20000005     2.1990      1.2040      3.6849      3.2680      0.4033   0.0000
   5.50    2.25000000     2.2490      1.2190      3.6858      3.2660      0.4033   0.0000
   5.50    2.29999995     2.2990      1.2320      3.6867      3.2670      0.4033   0.0000
   5.50    2.39631796     2.3950      1.2560      3.6884      3.2670      0.4033   0.0000
   5.50    2.40000010     2.3990      1.2570      3.6884      3.2670      0.4033   0.0000
   5.50    2.55023098     2.5500      1.2690      3.6918      3.2950      0.4033   0.0000
   5.50    2.59999990     2.6000      1.2740      3.6928      3.3020      0.4033   0.0000
   5.50    2.73663282     2.7370      1.3080      3.6947      3.2980      0.4033   0.0000
   5.50    2.79999995     2.8000      1.3230      3.6956      3.2970      0.4033   0.0000
   5.50    2.81122351     2.8120      1.3250      3.6958      3.2970      0.4033   0.0000
   5.50    3.00000000     3.0000      1.3720      3.6981      3.2880      0.4033   0.0000
   5.50    3.12188554     3.1220      1.4000      3.6996      3.2830      0.4033   0.0000
   5.50    3.20000005     3.1990      1.4200      3.7005      3.2770      0.4033   0.0000
   5.50    3.32682562     3.3250      1.4480      3.7021      3.2720      0.4033   0.0000
   5.50    3.40000010     3.3980      1.4650      3.7030      3.2680      0.4033   0.0000
   5.50    3.59999967     3.5980      1.5110      3.7054      3.2560      0.4033   0.0000
   5.50    3.70093775     3.6990      1.5350      3.7067      3.2500      0.4033   0.0000
   5.50    3.79999995     3.7980      1.5630      3.7078      3.2380      0.4033   0.0000
   5.50    3.97096086     3.9710      1.6060      3.7102      3.2230      0.4033   0.0000
   5.50    4.00000000     4.0010      1.6140      3.7107      3.2210      0.4033   0.0000
   5.50    4.02465582     4.0250      1.6200      3.7110      3.2190      0.4033   0.0000
   5.50    4.19999981     4.1980      1.6710      3.7138      3.1970      0.4033   0.0000
   5.50    4.38776016     4.3850      1.7350      3.7173      3.1660      0.4033   0.0000
   5.50    4.40000010     4.3970      1.7410      3.7176      3.1630      0.4033   0.0000
   5.50    4.47735023     4.4740      1.7780      3.7196      3.1410      0.4033   0.0000
   5.50    4.59999990     4.5970      1.8370      3.7230      3.1070      0.4033   0.0000
   5.50    4.78193665     4.7800      1.9380      3.7298      3.0510      0.4033   0.0000
   5.50    4.80000019     4.7980      1.9490      3.7306      3.0450      0.4033   0.0000
   5.50    4.88657713     4.8850      2.0020      3.7348      3.0160      0.4033   0.0000
   5.50    5.00000000     4.9990      2.0690      3.7416      2.9870      0.4033   0.0000
   5.50    5.02687168     5.0260      2.0840      3.7432      2.9800      0.4033   0.0000
   5.50    5.15546465     5.1550      2.1540      3.7528      2.9590      0.4033   0.0000
   5.50    5.19999981     5.2000      2.1780      3.7565      2.9540      0.4033   0.0000
   5.50    5.20976067     5.2100      2.1840      3.7574      2.9530      0.4033   0.0000
   5.50    5.30388641     5.3040      2.2360      3.7671      2.9470      0.4033   0.0000
   5.50    5.38190889     5.3820      2.2810      3.7773      2.9490      0.4033   0.0000
   5.50    5.40000010     5.4010      2.2920      3.7804      2.9520      0.4033   0.0000
   5.50    5.43656683     5.4370      2.3150      3.7869      2.9580      0.4033   0.0000
   5.50    5.48887730     5.4900      2.3480      3.7973      2.9710      0.4033   0.0000
   5.50    5.53732920     5.5380      2.3800      3.8078      2.9850      0.4033   0.0000
   5.50    5.58363867     5.5840      2.4110      3.8185      2.9990      0.4033   0.0000
   5.50    5.59999990     5.6010      2.4230      3.8223      3.0050      0.4033   0.0000
   5.50    5.61625195     5.6170      2.4340      3.8262      3.0100      0.4033   0.0000
   5.50    5.65906858     5.6600      2.4650      3.8367      3.0240      0.4033   0.0000
   5.50    5.70050955     5.7010      2.4970      3.8473      3.0390      0.4033   0.0000
   5.50    5.74064064     5.7410      2.5280      3.8579      3.0530      0.4033   0.0000
   5.50    5.77955389     5.7800      2.5590      3.8684      3.0670      0.4033   0.0000
   5.50    5.80000019     5.8010      2.5750      3.8741      3.0750      0.4033   0.0000
   5.50    5.81137991     5.8120      2.5840      3.8773      3.0790      0.4033   0.0000
   5.50    5.84841728     5.8490      2.6160      3.8879      3.0930      0.4033   0.0000
   5.50    5.88428926     5.8850      2.6460      3.8985      3.1070      0.4033   0.0000
   5.50    5.91904640     5.9200      2.6770      3.9092      3.1220      0.4033   0.0000
   5.50    5.95275021     5.9530      2.7080      3.9198      3.1360      0.4033   0.0000
   5.50    5.98545408     5.9860      2.7380      3.9304      3.1510      0.4033   0.0000
   5.50    5.99999952     6.0000      2.7520      3.9352      3.1570      0.4033   0.0000
   5.50    6.01755524     6.0180      2.7680      3.9411      3.1660      0.4033   0.0000
   5.50    6.04901123     6.0490      2.7990      3.9519      3.1810      0.4033   0.0000
   5.50    6.07956076     6.0800      2.8280      3.9627      3.1960      0.4033   0.0000
   5.50    6.10925674     6.1090      2.8570      3.9734      3.2120      0.4033   0.0000
   5.50    6.13813925     6.1380      2.8860      3.9841      3.2280      0.4033   0.0000
   5.50    6.16624832     6.1660      2.9140      3.9948      3.2450      0.4033   0.0000
   5.50    6.19362402     6.1930      2.9420      4.0054      3.2620      0.4033   0.0000
   5.50    6.19999933     6.2000      2.9480      4.0080      3.2660      0.4033   0.0000
   5.50    6.22206879     6.2220      2.9700      4.0167      3.2800      0.4033   0.0000
   5.50    6.24689102     6.2460      2.9950      4.0268      3.2970      0.4033   0.0000
   5.50    6.27112770     6.2700      3.0200      4.0367      3.3140      0.4033   0.0000
   5.50    6.29482412     6.2940      3.0440      4.0467      3.3320      0.4033   0.0000
   5.50    6.31801987     6.3170      3.0670      4.0565      3.3500      0.4033   0.0000
   5.50    6.34075069     6.3400      3.0890      4.0663      3.3680      0.4033   0.0000
   5.50    6.36305046     6.3620      3.1110      4.0761      3.3870      0.4033   0.0000
   5.50    6.38495111     6.3840      3.1320      4.0857      3.4060      0.4033   0.0000
   5.50    6.40000010     6.3990      3.1470      4.0925      3.4190      0.4033   0.0000
   5.50    6.40162325     6.4000      3.1480      4.0931      3.4200      0.4033   0.0000
   5.50    6.43531990     6.4330      3.1770      4.1066      3.4480      0.4033   0.0000
   5.50    6.46872568     6.4650      3.2050      4.1201      3.4760      0.4033   0.0000
   5.50    6.50196648     6.4970      3.2310      4.1337      3.5060      0.4033   0.0000
   5.50    6.53513145     6.5290      3.2570      4.1472      3.5370      0.4033   0.0000
   5.50    6.56824541     6.5610      3.2810      4.1607      3.5690      0.4033   0.0000
   5.50    6.59487200     6.5870      3.3000      4.1716      3.5950      0.4033   0.0000
   5.50    6.59786797     6.5900      3.3020      4.1729      3.5990      0.4033   0.0000
   5.50    6.62627411     6.6180      3.3220      4.1854      3.6310      0.4033   0.0000
   5.50    6.65484524     6.6460      3.3410      4.1979      3.6640      0.4033   0.0000
   5.50    6.68376064     6.6750      3.3580      4.2103      3.6980      0.4033   0.0000
   5.50    6.71329403     6.7040      3.3740      4.2226      3.7330      0.4033   0.0000
   5.50    6.74393749     6.7340      3.3880      4.2349      3.7700      0.4033   0.0000
   5.50    6.77688360     6.7670      3.4000      4.2473      3.8090      0.4033   0.0000
   5.50    6.78580093     6.7760      3.4030      4.2506      3.8200      0.4033   0.0000
   5.50    6.80566168     6.7950      3.4040      4.2562      3.8430      0.4033   0.0000
   5.50    6.86289787     6.8520      3.3920      4.2676      3.9050      0.4033   0.0000
   5.50    6.90741444     6.8960      3.3680      4.2719      3.9480      0.4033   0.0000
   5.50    6.94159365     6.9300      3.3410      4.2715      3.9760      0.4033   0.0000
   5.50    6.97368288     6.9610      3.3130      4.2695      3.9980      0.4033   0.0000
   5.50    7.00710440     6.9950      3.2850      4.2666      4.0160      0.4033   0.0000
   5.50    7.04627800     7.0330      3.2590      4.2633      4.0310      0.4033   0.0000
   5.50    7.12697697     7.1130      3.2380      4.2602      4.0450      0.4033   0.0000
   5.50    7.17948771     7.1660      3.2350      4.2598      4.0490      0.4033   0.0000
   5.50    7.19061852     7.1770      3.2360      4.2600      4.0500      0.4033   0.0000
   5.50    7.28440857     7.2710      3.2640      4.2663      4.0530      0.4033   0.0000
   5.50    7.62198496     7.6110      3.3650      4.2920      4.0750      0.4033   0.0000
   5.50    7.81955004     7.8090      3.4360      4.3158      4.1100      0.4033   0.0000
   5.50    7.93597126     7.9260      3.4850      4.3349      4.1440      0.4033   0.0000
   5.50    8.01321030     8.0040      3.5030      4.3443      4.1670      0.4033   0.0000
   5.50    8.07332611     8.0640      3.5090      4.3485      4.1820      0.4033   0.0000
   5.50    8.15384674     8.1460      3.5100      4.3516      4.1970      0.4033   0.0000
   5.50    8.16307354     8.1550      3.5100      4.3519      4.1990      0.4033   0.0000
   5.50    8.31106281     8.3020      3.5150      4.3561      4.2180      0.4033   0.0000
   5.50    8.50601768     8.4960      3.5270      4.3593      4.2290      0.4033   0.0000
   5.50    9.12820530     9.1170      3.6310      4.3766      4.2250      0.4033   0.0000
   5.50   10.10256386    10.0970      3.7760      4.4003      4.2190      0.4033   0.0000
   5.50   11.07692337    11.0750      3.9050      4.4210      4.2130      0.4033   0.0000
   5.50   12.05128193    12.0480      4.0210      4.4393      4.2070      0.4034   0.0000
   5.50   14.00000000    13.9900      4.2200      4.4704      4.1970      0.4086   0.0000
   5.50   16.00000000    15.9970      4.3920      4.4962      4.1870      0.4086   0.0000
   5.50   18.00000000    17.9800      4.5370      4.5176      4.1780      0.4086   0.0000
   5.50   20.00000000    19.9800      4.6630      4.5354      4.1690      0.4086   0.0000
   5.50   21.70438576    21.6780      4.7570      4.5483      4.1630      0.4086   0.0000
   5.50   24.00000000    23.9610      4.8720      4.5641      4.1540      0.4086   0.0000
   5.50   26.62067223    26.5460      4.9820      4.5779      4.1440      0.4086   0.0000
   5.50   30.00000000    29.8730      5.1090      4.5940      4.1320      0.4086   0.0000
   5.50   35.00000000    34.7760      5.2630      4.6115      4.1140      0.4086   0.0000
   5.50   40.00000000    39.6630      5.3900      4.6246      4.0970      0.4086   0.0000
   5.50   45.00000000    44.5170      5.4970      4.6352      4.0820      0.4086   0.0000
   5.50   50.00000000    49.3200      5.5890      4.6431      4.0670      0.4086   0.0000
   5.50   55.00000000    54.0700      5.6690      4.6495      4.0520      0.4086   0.0000
   5.50   60.00000000    58.8080      5.7400      4.6541      4.0360      0.4086   0.0000
   5.50   65.00000000    63.5570      5.8040      4.6580      4.0210      0.4086   0.0000
   5.50   70.00000000    68.2120      5.8620      4.6607      4.0040      0.4086   0.0000
   5.50   75.00000000    72.8620      5.9150      4.6627      3.9890      0.4086   0.0000
   5.50   80.00000000    77.5190      5.9630      4.6640      3.9730      0.4086   0.0000
   5.50   90.00000000    86.6130      6.0470      4.6650      3.9400      0.4086   0.0000
   5.50   95.00000000    91.1020      6.0850      4.6648      3.9240      0.4086   0.0000
   5.50  102.01099396    96.8070      6.1330      4.6625      3.8930      0.3804   0.0000
   5.50  107.67412567   100.4380      6.1680      4.6574      3.8530      0.3024   0.0000
   5.50  112.30215454   103.6210      6.1960      4.6534      3.8240      0.2902   0.0000
   5.50  116.49870300   106.5620      6.2190      4.6496      3.7970      0.3395   0.0000
   5.50  117.73673248   109.1220      6.2280      4.6550      3.8200      0.4086   0.0000
   5.50  120.00000000   113.1710      6.2430      4.6627      3.8510      0.4086   0.0000
   5.50  122.65628052   113.5740      6.2560      4.6554      3.8110      0.4086   0.0000
   5.50  124.15938568   113.3700      6.2620      4.6501      3.7820      0.3386   0.0000
   5.50  126.47734833   115.8150      6.2750      4.6524      3.7880      0.3158   0.0000
   5.50  132.42938232   121.7580      6.3060      4.6561      3.7940      0.2751   0.0000
   5.50  140.49215698   129.7230      6.3440      4.6601      3.7990      0.2944   0.0000
   5.50  150.00000000   139.1020      6.3860      4.6634      3.8010      0.2735   0.0000
   5.50  199.99998474   181.5800      6.5610      4.6724      3.7780      0.0493   0.0000
   5.50  230.58703613   206.2320      6.6510      4.6739      3.7500      0.0304   0.0000
   5.50  250.00000000   221.6460      6.7010      4.6749      3.7340      0.0367   0.0000
   5.50  266.39544678   235.7700      6.7340      4.6778      3.7400      0.0308   0.0000
   5.50  300.00000000   264.6290      6.7950      4.6836      3.7520      0.0242   0.0000
   5.50  350.00000000   305.7700      6.8800      4.6895      3.7530      0.0321   0.0000
   5.50  350.00064087   299.1330      6.8740      4.6832      3.7250      0.0518   0.0000
   5.50  350.00155640   287.7540      6.8620      4.6749      3.6860      0.0927   0.0000
   5.50  350.00231934   276.1720      6.8500      4.6683      3.6550      0.1463   0.0000
   5.50  350.00289917   265.8710      6.8390      4.6633      3.6290      0.2006   0.0000
   5.50  350.00341797   255.5700      6.8270      4.6591      3.6060      0.2587   0.0000
   5.50  350.00384521   245.8650      6.8170      4.6560      3.5880      0.3111   0.0000
   5.50  350.00424194   236.2460      6.8050      4.6536      3.5720      0.3581   0.0000
   5.50  350.00457764   227.3440      6.7940      4.6517      3.5590      0.3953   0.0000
   5.50  350.00488281   218.4800      6.7830      4.6499      3.5460      0.4252   0.0000
   5.50  350.00515747   210.2560      6.7720      4.6488      3.5350      0.4476   0.0000
   5.50  350.00540161   201.8870      6.7610      4.6477      3.5250      0.4646   0.0000
   5.50  350.00549316   199.1580      6.7570      4.6473      3.5210      0.4694   0.0000
   5.50  350.00561523   195.1840      6.7520      4.6471      3.5170      0.4741   0.0000
   5.50  350.00570679   191.1890      6.7460      4.6469      3.5130      0.4789   0.0000
   5.50  350.00582886   187.2750      6.7400      4.6468      3.5090      0.4834   0.0000
   5.50  350.00595093   180.5940      6.7270      4.6503      3.5210      0.4892   0.0000
   5.50  350.00604248   174.5880      6.7150      4.6539      3.5330      0.4948   0.0000
   5.50  350.00613403   159.3280      6.6700      4.6544      3.5400      0.4965   0.0000
   5.50  350.00625610   144.8890      6.6220      4.6526      3.5390      0.4972   0.0000
   5.50  350.00634766   131.7250      6.5730      4.6507      3.5390      0.4970   0.0000
   5.50  350.00646973   119.6870      6.5240      4.6488      3.5390      0.4968   0.0000
   5.50  350.00656128   108.8090      6.4750      4.6468      3.5390      0.4966   0.0000
   5.50  350.00668335    99.1420      6.4270      4.6449      3.5390      0.4959   0.0000
   5.50  350.00677490    91.3080      6.3840      4.6432      3.5390      0.4952   0.0000
   5.50  350.00686646    83.1420      6.3360      4.6417      3.5410      0.4947   0.0000
   5.50  350.00698853    75.7370      6.2870      4.6401      3.5430      0.4938   0.0000
   5.50  350.00708008    69.0240      6.2380      4.6385      3.5450      0.4931   0.0000
   5.50  350.00720215    62.9000      6.1890      4.6369      3.5480      0.4924   0.0000
   5.50  350.00729370    57.3430      6.1390      4.6355      3.5510      0.4920   0.0000
   5.50  350.00741577    52.1820      6.0890      4.6343      3.5560      0.4913   0.0000
   5.50  350.00753784    47.5030      6.0390      4.6327      3.5580      0.4908   0.0000
   5.50  350.00762939    43.7240      5.9960      4.6318      3.5620      0.4907   0.0000
   5.50  350.00775146    39.8450      5.9480      4.6321      3.5710      0.4906   0.0000
   5.50  350.00784302    36.6740      5.9050      4.6331      3.5810      0.4910   0.0000
   5.50  350.00793457    34.2820      5.8710      4.6354      3.5960      0.4916   0.0000
   5.50  350.00799561    32.4950      5.8440      4.6390      3.6140      0.4926   0.0000
   5.50  350.00802612    31.4100      5.8270      4.6426      3.6310      0.4932   0.0000
   5.50  350.00805664    30.2790      5.8090      4.6480      3.6540      0.4941   0.0000
   5.50  350.00808716    29.5390      5.7980      4.6554      3.6840      0.4950   0.0000
   5.50  350.00811768    29.1940      5.7930      4.6605      3.7040      0.4952   0.0000
   5.50  350.00814819    28.3510      5.7920      4.7114      3.8960      0.4963   0.0000
   5.50  350.00820923    26.1580      5.8050      4.9810      4.9260      0.4842   0.0000
   5.50  350.00830078    24.2300      5.7640      4.9809      4.9340      0.5456   0.0000
   5.50  350.00836182    22.8100      5.7320      4.9811      4.9400     13.2606   0.0000
   5.50  350.00845337    20.7740      5.6890      4.9797      4.9380     21.8800   0.0000
   5.50  350.00857544    19.2850      5.6620      4.9799      4.9330     14.1912   0.0000
   5.50  350.00869751    18.2730      5.6470      4.9855      4.9460     10.1650   0.0000
   5.50  350.00875854    17.6570      5.6430      4.9976      4.9850      8.0490   0.0000
   5.50  350.00881958    17.2870      5.6800      5.0712      5.2330      6.7821   0.0000
   5.50  350.00885010    17.2400      5.7620      5.1760      5.5690      6.6575   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.10000000     0.1000     -1.0220      3.4365      3.1580      0.4086   0.0000
   5.55    0.11652490     0.1160     -0.9240      3.4434      3.1540      0.4086   0.0000
   5.55    0.12000000     0.1200     -0.9050      3.4447      3.1530      0.4086   0.0000
   5.55    0.13062890     0.1310     -0.8510      3.4494      3.1540      0.4086   0.0000
   5.55    0.14000000     0.1400     -0.8110      3.4534      3.1600      0.4086   0.0000
   5.55    0.15433413     0.1540     -0.7300      3.4601      3.1490      0.4086   0.0000
   5.55    0.16000000     0.1600     -0.7060      3.4627      3.1510      0.4086   0.0000
   5.55    0.17354207     0.1740     -0.6430      3.4699      3.1520      0.4086   0.0000
   5.55    0.20000000     0.2000     -0.5350      3.4834      3.1590      0.4086   0.0000
   5.55    0.23573636     0.2360     -0.3720      3.5034      3.1480      0.4086   0.0000
   5.55    0.25000000     0.2500     -0.3280      3.5103      3.1570      0.4086   0.0000
   5.55    0.25089961     0.2510     -0.3250      3.5107      3.1570      0.4086   0.0000
   5.55    0.30000004     0.3000     -0.1360      3.5333      3.1360      0.4086   0.0000
   5.55    0.34993875     0.3500      0.0160      3.5510      3.1220      0.4086   0.0000
   5.55    0.34999999     0.3500      0.0160      3.5510      3.1220      0.4086   0.0000
   5.55    0.39048332     0.3900      0.1120      3.5626      3.1200      0.4086   0.0000
   5.55    0.40000001     0.4000      0.1360      3.5652      3.1170      0.4086   0.0000
   5.55    0.41241828     0.4120      0.1570      3.5682      3.1210      0.4086   0.0000
   5.55    0.45000002     0.4500      0.2290      3.5771      3.1220      0.4086   0.0000
   5.55    0.46758747     0.4670      0.2490      3.5806      3.1330      0.4086   0.0000
   5.55    0.50018126     0.5000      0.2980      3.5872      3.1400      0.4086   0.0000
   5.55    0.52622998     0.5260      0.3150      3.5916      3.1620      0.4086   0.0000
   5.55    0.55000007     0.5500      0.3440      3.5957      3.1690      0.4086   0.0000
   5.55    0.56437618     0.5640      0.3540      3.5977      3.1780      0.4086   0.0000
   5.55    0.58136040     0.5810      0.3700      3.6002      3.1850      0.4086   0.0000
   5.55    0.59958750     0.5990      0.3860      3.6033      3.1950      0.4086   0.0000
   5.55    0.60000002     0.6000      0.3860      3.6034      3.1950      0.4086   0.0000
   5.55    0.61253583     0.6120      0.3950      3.6048      3.2020      0.4086   0.0000
   5.55    0.63016331     0.6300      0.4100      3.6072      3.2080      0.4086   0.0000
   5.55    0.64897168     0.6490      0.4250      3.6101      3.2180      0.4086   0.0000
   5.55    0.64999998     0.6500      0.4250      3.6103      3.2190      0.4086   0.0000
   5.55    0.65131629     0.6510      0.4260      3.6104      3.2190      0.4086   0.0000
   5.55    0.67161989     0.6720      0.4440      3.6127      3.2240      0.4086   0.0000
   5.55    0.69332486     0.6930      0.4620      3.6155      3.2310      0.4086   0.0000
   5.55    0.70000005     0.7000      0.4670      3.6164      3.2340      0.4086   0.0000
   5.55    0.70887870     0.7090      0.4740      3.6184      3.2400      0.4077   0.0000
   5.55    0.75000000     0.7500      0.5130      3.6277      3.2630      0.4033   0.0000
   5.55    0.75954735     0.7600      0.5200      3.6286      3.2650      0.4033   0.0000
   5.55    0.79133570     0.7910      0.5440      3.6315      3.2710      0.4033   0.0000
   5.55    0.80000001     0.8000      0.5510      3.6323      3.2710      0.4033   0.0000
   5.55    0.82702285     0.8270      0.5690      3.6345      3.2760      0.4033   0.0000
   5.55    0.85000002     0.8500      0.5850      3.6364      3.2790      0.4033   0.0000
   5.55    0.86817217     0.8680      0.5970      3.6377      3.2820      0.4033   0.0000
   5.55    0.89999998     0.8990      0.6200      3.6401      3.2850      0.4033   0.0000
   5.55    0.91875535     0.9180      0.6310      3.6414      3.2870      0.4033   0.0000
   5.55    0.94999999     0.9500      0.6520      3.6435      3.2900      0.4033   0.0000
   5.55    0.99063188     0.9910      0.6750      3.6462      3.2950      0.4033   0.0000
   5.55    1.00000000     1.0000      0.6820      3.6468      3.2960      0.4033   0.0000
