 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.61001337     0.6100      0.5540      3.6401      3.1820      0.4088   0.0000
   5.50    0.61734796     0.6170      0.5560      3.6410      3.1880      0.4088   0.0000
   5.50    0.62875015     0.6280      0.5660      3.6422      3.1910      0.4088   0.0000
   5.50    0.64121211     0.6410      0.5760      3.6438      3.1960      0.4088   0.0000
   5.50    0.65430194     0.6540      0.5840      3.6457      3.2050      0.4088   0.0000
   5.50    0.65644312     0.6560      0.5850      3.6460      3.2070      0.4088   0.0000
   5.50    0.67318916     0.6730      0.5950      3.6478      3.2150      0.4084   0.0000
   5.50    0.69281209     0.6930      0.6070      3.6502      3.2240      0.4084   0.0000
   5.50    0.70287281     0.7030      0.6130      3.6515      3.2290      0.4084   0.0000
   5.50    0.75274223     0.7530      0.6460      3.6598      3.2600      0.4032   0.0000
   5.50    0.75510168     0.7550      0.6470      3.6600      3.2610      0.4032   0.0000
   5.50    0.77673340     0.7770      0.6620      3.6617      3.2650      0.4032   0.0000
   5.50    0.80013824     0.8000      0.6760      3.6639      3.2730      0.4032   0.0000
   5.50    0.80261171     0.8020      0.6780      3.6641      3.2730      0.4032   0.0000
   5.50    0.82241893     0.8220      0.6890      3.6657      3.2780      0.4032   0.0000
   5.50    0.85248113     0.8520      0.7090      3.6681      3.2840      0.4032   0.0000
   5.50    0.86042923     0.8600      0.7130      3.6687      3.2860      0.4032   0.0000
   5.50    0.89477813     0.8940      0.7330      3.6713      3.2930      0.4032   0.0000
   5.50    0.90235043     0.9020      0.7380      3.6719      3.2940      0.4032   0.0000
   5.50    0.92148370     0.9210      0.7480      3.6732      3.2990      0.4032   0.0000
   5.50    0.95221990     0.9520      0.7660      3.6753      3.3040      0.4032   0.0000
   5.50    0.95772725     0.9570      0.7690      3.6757      3.3050      0.4032   0.0000
   5.50    1.00208938     1.0020      0.7950      3.6785      3.3100      0.4032   0.0000
   5.50    1.03155065     1.0310      0.8110      3.6802      3.3130      0.4032   0.0000
   5.50    1.05195868     1.0510      0.8230      3.6814      3.3150      0.4032   0.0000
   5.50    1.08928275     1.0890      0.8430      3.6835      3.3180      0.4032   0.0000
   5.50    1.10182822     1.1010      0.8500      3.6842      3.3190      0.4032   0.0000
   5.50    1.11213100     1.1110      0.8550      3.6847      3.3200      0.4032   0.0000
   5.50    1.15169764     1.1510      0.8740      3.6868      3.3240      0.4032   0.0000
   5.50    1.15672386     1.1560      0.8760      3.6871      3.3250      0.4032   0.0000
   5.50    1.20156705     1.2010      0.8990      3.6892      3.3270      0.4032   0.0000
   5.50    1.25143635     1.2510      0.9230      3.6914      3.3300      0.4032   0.0000
   5.50    1.28405261     1.2840      0.9380      3.6928      3.3320      0.4032   0.0000
   5.50    1.30130577     1.3010      0.9460      3.6936      3.3330      0.4032   0.0000
   5.50    1.33141720     1.3310      0.9580      3.6948      3.3350      0.4032   0.0000
   5.50    1.35117543     1.3510      0.9660      3.6957      3.3370      0.4032   0.0000
   5.50    1.40104473     1.4010      0.9890      3.6975      3.3370      0.4032   0.0000
   5.50    1.41622174     1.4160      0.9950      3.6981      3.3380      0.4032   0.0000
   5.50    1.45091414     1.4510      1.0100      3.6993      3.3380      0.4032   0.0000
   5.50    1.49028647     1.4900      1.0250      3.7007      3.3410      0.4032   0.0000
   5.50    1.50078344     1.5010      1.0290      3.7010      3.3410      0.4032   0.0000
   5.50    1.55065286     1.5510      1.0490      3.7027      3.3420      0.4032   0.0000
   5.50    1.59320283     1.5930      1.0650      3.7040      3.3430      0.4032   0.0000
   5.50    1.60052240     1.6000      1.0680      3.7042      3.3430      0.4032   0.0000
   5.50    1.65039182     1.6500      1.0860      3.7057      3.3440      0.4032   0.0000
   5.50    1.68598008     1.6850      1.0980      3.7067      3.3450      0.4032   0.0000
   5.50    1.70026124     1.6990      1.1040      3.7071      3.3450      0.4032   0.0000
   5.50    1.74601221     1.7450      1.1190      3.7083      3.3460      0.4032   0.0000
   5.50    1.75013065     1.7490      1.1210      3.7084      3.3450      0.4032   0.0000
   5.50    1.79999995     1.7990      1.1370      3.7097      3.3460      0.4032   0.0000
   5.50    1.84751976     1.8460      1.1540      3.7108      3.3460      0.4032   0.0000
   5.50    1.88834560     1.8870      1.1660      3.7118      3.3470      0.4032   0.0000
   5.50    1.89503920     1.8940      1.1680      3.7120      3.3470      0.4032   0.0000
   5.50    1.94255888     1.9420      1.1830      3.7130      3.3470      0.4032   0.0000
   5.50    1.99007845     1.9900      1.1980      3.7140      3.3470      0.4032   0.0000
   5.50    1.99389756     1.9940      1.1990      3.7141      3.3470      0.4032   0.0000
   5.50    2.03759813     2.0370      1.2120      3.7151      3.3470      0.4032   0.0000
   5.50    2.08511758     2.0840      1.2270      3.7160      3.3460      0.4032   0.0000
   5.50    2.13263774     2.1310      1.2400      3.7170      3.3470      0.4032   0.0000
   5.50    2.18015695     2.1790      1.2540      3.7179      3.3460      0.4032   0.0000
   5.50    2.22767663     2.2260      1.2670      3.7187      3.3450      0.4032   0.0000
   5.50    2.27519608     2.2740      1.2810      3.7196      3.3440      0.4032   0.0000
   5.50    2.29030204     2.2890      1.2850      3.7199      3.3440      0.4032   0.0000
   5.50    2.32271576     2.3210      1.2930      3.7205      3.3440      0.4032   0.0000
   5.50    2.37023544     2.3690      1.3080      3.7212      3.3410      0.4032   0.0000
   5.50    2.44521356     2.4440      1.3120      3.7232      3.3590      0.4032   0.0000
   5.50    2.56031394     2.5590      1.3260      3.7259      3.3760      0.4032   0.0000
   5.50    2.66262674     2.6610      1.3510      3.7277      3.3750      0.4032   0.0000
   5.50    2.75039244     2.7490      1.3740      3.7293      3.3720      0.4030   0.0000
   5.50    2.92999339     2.9290      1.4290      3.7320      3.3550      0.4030   0.0000
   5.50    2.94047093     2.9390      1.4330      3.7321      3.3540      0.4030   0.0000
   5.50    3.10685015     3.1050      1.4820      3.7347      3.3390      0.4030   0.0000
   5.50    3.13054943     3.1290      1.4900      3.7351      3.3360      0.4030   0.0000
   5.50    3.32062817     3.3180      1.5550      3.7383      3.3100      0.4030   0.0000
   5.50    3.51070642     3.5070      1.6200      3.7420      3.2830      0.4030   0.0000
   5.50    3.52157235     3.5180      1.6230      3.7422      3.2820      0.4030   0.0000
   5.50    3.56050444     3.5570      1.6390      3.7430      3.2740      0.4030   0.0000
   5.50    3.70078516     3.6970      1.7140      3.7467      3.2300      0.4030   0.0000
   5.50    3.71064043     3.7070      1.7200      3.7470      3.2270      0.4030   0.0000
   5.50    3.89086342     3.8890      1.8330      3.7530      3.1590      0.4030   0.0000
   5.50    3.91333938     3.9110      1.8480      3.7539      3.1490      0.4030   0.0000
   5.50    4.03381586     4.0320      1.9430      3.7597      3.0910      0.4030   0.0000
   5.50    4.08094215     4.0790      1.9800      3.7622      3.0690      0.4030   0.0000
   5.50    4.20541620     4.2020      2.0720      3.7705      3.0240      0.4030   0.0000
   5.50    4.27102137     4.2680      2.1170      3.7758      3.0060      0.4030   0.0000
   5.50    4.28258848     4.2790      2.1250      3.7768      3.0030      0.4030   0.0000
   5.50    4.37379265     4.3700      2.1890      3.7877      2.9920      0.4030   0.0000
   5.50    4.44291019     4.4390      2.2390      3.7998      2.9980      0.4030   0.0000
   5.50    4.46109867     4.4580      2.2520      3.8037      3.0020      0.4030   0.0000
   5.50    4.47758818     4.4740      2.2640      3.8073      3.0060      0.4030   0.0000
   5.50    4.52232552     4.5190      2.2980      3.8185      3.0210      0.4030   0.0000
   5.50    4.57732487     4.5740      2.3400      3.8333      3.0430      0.4030   0.0000
   5.50    4.62979317     4.6260      2.3820      3.8480      3.0660      0.4030   0.0000
   5.50    4.65117741     4.6480      2.3990      3.8542      3.0750      0.4030   0.0000
   5.50    4.66750431     4.6640      2.4120      3.8591      3.0830      0.4030   0.0000
   5.50    4.70376730     4.7010      2.4420      3.8699      3.1000      0.4030   0.0000
   5.50    4.73911333     4.7360      2.4720      3.8808      3.1170      0.4030   0.0000
   5.50    4.77365732     4.7710      2.5010      3.8916      3.1340      0.4030   0.0000
   5.50    4.80744314     4.8050      2.5300      3.9024      3.1520      0.4030   0.0000
   5.50    4.84041834     4.8380      2.5580      3.9132      3.1690      0.4030   0.0000
   5.50    4.84125614     4.8390      2.5590      3.9135      3.1700      0.4030   0.0000
   5.50    4.86896276     4.8670      2.5830      3.9227      3.1850      0.4030   0.0000
   5.50    4.89943790     4.8970      2.6100      3.9331      3.2030      0.4030   0.0000
   5.50    4.92936563     4.9270      2.6360      3.9434      3.2200      0.4030   0.0000
   5.50    4.96846867     4.9670      2.6700      3.9572      3.2450      0.4030   0.0000
   5.50    5.00671148     5.0050      2.7040      3.9710      3.2690      0.4030   0.0000
   5.50    5.03133440     5.0300      2.7250      3.9800      3.2860      0.4030   0.0000
   5.50    5.04122639     5.0400      2.7340      3.9836      3.2930      0.4030   0.0000
   5.50    5.07739115     5.0760      2.7650      3.9970      3.3190      0.4030   0.0000
   5.50    5.11294508     5.1120      2.7950      4.0105      3.3450      0.4030   0.0000
   5.50    5.14805412     5.1470      2.8240      4.0238      3.3720      0.4030   0.0000
   5.50    5.18272018     5.1820      2.8530      4.0372      3.4000      0.4030   0.0000
   5.50    5.21697617     5.2160      2.8800      4.0504      3.4290      0.4030   0.0000
   5.50    5.22141314     5.2210      2.8830      4.0521      3.4330      0.4030   0.0000
   5.50    5.25069141     5.2500      2.9060      4.0634      3.4580      0.4030   0.0000
   5.50    5.28416014     5.2840      2.9310      4.0764      3.4870      0.4030   0.0000
   5.50    5.31749821     5.3180      2.9550      4.0893      3.5180      0.4030   0.0000
   5.50    5.35077429     5.3510      2.9790      4.1021      3.5480      0.4030   0.0000
   5.50    5.38405800     5.3840      3.0010      4.1149      3.5800      0.4030   0.0000
   5.50    5.41149139     5.4120      3.0190      4.1253      3.6060      0.4030   0.0000
   5.50    5.43116665     5.4320      3.0310      4.1327      3.6250      0.4030   0.0000
   5.50    5.46786356     5.4680      3.0530      4.1464      3.6600      0.4030   0.0000
   5.50    5.50484657     5.5050      3.0740      4.1600      3.6960      0.4030   0.0000
   5.50    5.54220104     5.5430      3.0950      4.1735      3.7330      0.4030   0.0000
   5.50    5.58002424     5.5810      3.1140      4.1869      3.7700      0.4030   0.0000
   5.50    5.61133385     5.6120      3.1290      4.1978      3.8010      0.4030   0.0000
   5.50    5.63889599     5.6390      3.1420      4.2072      3.8280      0.4030   0.0000
   5.50    5.67865944     5.6790      3.1590      4.2204      3.8670      0.4030   0.0000
   5.50    5.71968460     5.7200      3.1760      4.2337      3.9060      0.4030   0.0000
   5.50    5.76230621     5.7630      3.1920      4.2468      3.9460      0.4030   0.0000
   5.50    5.80718374     5.8080      3.2060      4.2600      3.9880      0.4030   0.0000
   5.50    5.81117678     5.8120      3.2070      4.2611      3.9910      0.4030   0.0000
   5.50    5.83098269     5.8310      3.2130      4.2668      4.0090      0.4030   0.0000
   5.50    5.84333563     5.8440      3.2170      4.2702      4.0210      0.4030   0.0000
   5.50    5.86691093     5.8670      3.2210      4.2758      4.0410      0.4030   0.0000
   5.50    5.92345142     5.9240      3.2250      4.2871      4.0860      0.4030   0.0000
   5.50    6.00754261     6.0080      3.2220      4.2995      4.1450      0.4030   0.0000
   5.50    6.01101923     6.0110      3.2220      4.3000      4.1470      0.4030   0.0000
   5.50    6.06176329     6.0620      3.2180      4.3064      4.1800      0.4030   0.0000
   5.50    6.17787027     6.1770      3.2220      4.3217      4.2450      0.4030   0.0000
   5.50    6.21086168     6.2100      3.2290      4.3269      4.2620      0.4030   0.0000
   5.50    6.26534986     6.2640      3.2390      4.3351      4.2880      0.4030   0.0000
   5.50    6.34846115     6.3470      3.2530      4.3456      4.3220      0.4030   0.0000
   5.50    6.41070461     6.4090      3.2590      4.3513      4.3430      0.4030   0.0000
   5.50    6.58571577     6.5830      3.2610      4.3604      4.3890      0.4030   0.0000
   5.50    6.74541283     6.7420      3.2580      4.3631      4.4130      0.4030   0.0000
   5.50    6.78876543     6.7850      3.2580      4.3634      4.4180      0.4030   0.0000
   5.50    6.99046469     6.9850      3.2830      4.3672      4.4200      0.4030   0.0000
   5.50    7.01023245     7.0060      3.2860      4.3676      4.4200      0.4030   0.0000
   5.50    7.09432268     7.0900      3.2980      4.3693      4.4200      0.4030   0.0000
   5.50    7.22338963     7.2200      3.3230      4.3733      4.4190      0.4030   0.0000
   5.50    8.00944519     8.0100      3.4690      4.3959      4.4090      0.4030   0.0000
   5.50    9.00865746     9.0030      3.6300      4.4203      4.3960      0.4030   0.0000
   5.50    9.47271442     9.4680      3.6980      4.4307      4.3910      0.4030   0.0000
   5.50   10.00787067    10.0060      3.7720      4.4421      4.3870      0.4030   0.0000
   5.50   11.00708389    11.0080      3.8990      4.4608      4.3760      0.4030   1.0000
   5.50   12.00629616    12.0060      4.0120      4.4775      4.3680      0.4030   0.0000
   5.50   14.00472260    13.9960      4.2080      4.5059      4.3510      0.4088   0.0000
   5.50   16.00314903    16.0040      4.3730      4.5292      4.3380      0.4088   0.0000
   5.50   18.00157356    17.9880      4.5140      4.5489      4.3270      0.4088   0.0000
   5.50   20.00000000    19.9920      4.6360      4.5646      4.3130      0.4088   0.0000
   5.50   24.00000000    23.9920      4.8420      4.5923      4.2980      0.4088   0.0000
   5.50   28.00000000    27.9650      5.0070      4.6136      4.2840      0.4088   0.0000
   5.50   30.00000000    29.9580      5.0780      4.6229      4.2800      0.4088   0.0000
   5.50   35.00000000    34.9330      5.2330      4.6421      4.2680      0.4088   0.0000
   5.50   40.00000000    39.9200      5.3610      4.6567      4.2570      0.4088   0.0000
   5.50   44.45576096    44.3590      5.4590      4.6678      4.2490      0.4088   0.0000
   5.50   45.00000000    44.9000      5.4700      4.6691      4.2480      0.4088   0.0000
   5.50   50.00000000    49.8500      5.5650      4.6794      4.2410      0.4088   0.0000
   5.50   55.00000000    54.7800      5.6470      4.6880      4.2330      0.4088   0.0000
   5.50   60.00000000    59.7230      5.7210      4.6947      4.2240      0.4088   0.0000
   5.50   65.00000000    64.6980      5.7870      4.7007      4.2170      0.4088   0.0000
   5.50   70.00000000    69.5990      5.8460      4.7058      4.2100      0.4088   0.0000
   5.50   75.00000000    74.5330      5.9010      4.7103      4.2030      0.4088   0.0000
   5.50   80.00000000    79.2010      5.9470      4.7138      4.1970      0.4088   0.0000
   5.50   90.00000000    89.3550      6.0400      4.7206      4.1840      0.4088   0.0000
   5.50  100.00000000    99.1720      6.1170      4.7255      4.1710      0.4088   0.0000
   5.50  120.00000000   118.7180      6.2460      4.7322      4.1470      0.4088   0.0000
   5.50  150.00001526   148.0310      6.3960      4.7372      4.1130      0.4088   0.0000
   5.50  200.00001526   196.7750      6.5790      4.7385      4.0590      0.4088   0.0000
   5.50  250.00000000   245.1290      6.7140      4.7378      4.0160      0.4088   0.0000
   5.50  261.08721924   255.8570      6.7400      4.7378      4.0100      0.4074   0.0000
   5.50  300.00000000   293.4140      6.8210      4.7380      3.9890      0.4019   0.0000
   5.50  350.00000000   341.8670      6.9090      4.7389      3.9710      0.3846   0.0000
   5.50  350.00112915   339.0820      6.9120      4.7227      3.8990      0.0579   0.0000
   5.50  350.00207520   336.0270      6.9160      4.7081      3.8330      0.1477   0.0000
   5.50  350.00274658   333.1480      6.9200      4.6959      3.7770      0.2878   0.0000
   5.50  350.00332642   330.1840      6.9230      4.6844      3.7230      0.4132   0.0000
   5.50  350.00384521   327.0350      6.9270      4.6738      3.6730      0.5037   0.0000
   5.50  350.00424194   324.0310      6.9310      4.6642      3.6270      0.5405   0.0000
   5.50  350.00460815   321.0780      6.9350      4.6552      3.5830      0.5517   0.0000
   5.50  350.00491333   318.1760      6.9380      4.6466      3.5410      0.5519   0.0000
   5.50  350.00518799   315.0780      6.9420      4.6386      3.5010      0.5488   0.0000
   5.50  350.00546265   312.0510      6.9460      4.6306      3.4610      0.5450   0.0000
   5.50  350.00567627   308.9530      6.9490      4.6232      3.4230      0.5419   0.0000
   5.50  350.00588989   305.9380      6.9530      4.6156      3.3850      0.5390   0.0000
   5.50  350.00607300   302.9920      6.9570      4.6082      3.3480      0.5369   0.0000
   5.50  350.00625610   299.8670      6.9600      4.6012      3.3120      0.5347   0.0000
   5.50  350.00646973   295.5980      6.9650      4.5903      3.2570      0.5329   0.0000
   5.50  350.00668335   290.9490      6.9710      4.5805      3.2050      0.5314   0.0000
   5.50  350.00689697   286.2380      6.9760      4.5707      3.1530      0.5298   0.0000
   5.50  350.00704956   282.4920      6.9810      4.5595      3.0980      0.5293   0.0000
   5.50  350.00720215   277.4770      6.9860      4.5520      3.0550      0.5295   0.0000
   5.50  350.00732422   270.8830      6.9870      4.5441      3.0130      0.5304   0.0000
   5.50  350.00744629   265.1480      6.9860      4.5333      2.9610      0.5307   0.0000
   5.50  350.00750732   262.1800      6.9860      4.5199      2.9020      0.5305   0.0000
   5.50  350.00753784   260.5350      6.9860      4.5065      2.8450      0.5304   0.0000
   5.50  350.00756836   257.7030      6.9870      4.4940      2.7900      0.5306   0.0000
   5.50  350.00762939   255.1930      6.9870      4.4721      2.6980      0.5309   0.0000
   5.50  350.00765991   253.9840      6.9870      4.4637      2.6620      0.5312   0.0000
   5.50  350.00769043   252.4080      6.9880      4.4517      2.6110      0.5313   0.0000
   5.50  350.00772095   250.9340      6.9880      4.4342      2.5380      0.5318   0.0000
   5.50  350.00775146   245.5370      6.9890      4.4938      2.7670      0.5346   0.0000
   5.50  350.00778198   235.9240      6.9920      4.6074      3.2010      0.5409   0.0000
   5.50  350.00781250   224.8140      6.9930      4.7483      3.7420      5.8566   0.0000
   5.50  350.00784302   211.8550      7.0200      4.9931      4.6690     11.4454   1.0000
   5.50  350.00787354   199.7830      6.9940      5.0464      4.8830     22.0606   1.0000
   5.50  350.00793457   185.4020      6.9600      5.0419      4.8660     11.4845   1.0000
   5.50  350.00796509   172.2440      6.9270      5.0366      4.8450      6.2324   1.0000
   5.50  350.00805664   159.9220      6.8970      5.0304      4.8180      3.2311   1.0000
   5.50  350.00814819   146.7050      6.8630      5.0258      4.7960      1.2667   1.0000
   5.50  350.00820923   135.3630      6.8290      5.0289      4.8080      0.6273   1.0000
   5.50  350.00823975   127.4060      6.8040      5.0349      4.8310      0.3788   1.0000
   5.50  350.00827026   116.9140      6.7690      5.0518      4.8960      0.1678   1.0000
   5.50  350.00830078   112.9000      6.8160      4.6304      3.1490      0.1250   3.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0410      3.4825      3.3150      0.4088   0.0000
   5.55    0.09928595     0.0990     -0.9740      3.4871      3.3090      0.4088   0.0000
   5.55    0.11321907     0.1130     -0.8740      3.4938      3.2920      0.4088   0.0000
   5.55    0.11785786     0.1180     -0.8450      3.4957      3.2880      0.4088   0.0000
   5.55    0.13642977     0.1360     -0.7160      3.5043      3.2570      0.4088   0.0000
   5.55    0.15500167     0.1550     -0.6100      3.5123      3.2380      0.4088   0.0000
   5.55    0.19214547     0.1910     -0.4430      3.5269      3.2230      0.4088   0.0000
   5.55    0.22808915     0.2270     -0.2850      3.5417      3.1980      0.4088   0.0000
   5.55    0.23857525     0.2380     -0.2460      3.5456      3.1940      0.4088   0.0000
   5.55    0.25145051     0.2500     -0.1980      3.5509      3.1900      0.4088   0.0000
   5.55    0.28500497     0.2840     -0.0780      3.5636      3.1750      0.4088   0.0000
   5.55    0.28998372     0.2890     -0.0620      3.5655      3.1750      0.4088   0.0000
   5.55    0.33143479     0.3310      0.0720      3.5801      3.1580      0.4088   0.0000
   5.55    0.37765932     0.3770      0.1930      3.5944      3.1510      0.4088   0.0000
   5.55    0.37786454     0.3770      0.1940      3.5945      3.1510      0.4088   0.0000
   5.55    0.39336771     0.3930      0.2260      3.5987      3.1530      0.4088   0.0000
   5.55    0.42429429     0.4230      0.2940      3.6068      3.1500      0.4088   0.0000
   5.55    0.45238468     0.4510      0.3330      3.6130      3.1630      0.4088   0.0000
   5.55    0.47072408     0.4700      0.3640      3.6169      3.1660      0.4088   0.0000
   5.55    0.51715386     0.5170      0.4220      3.6252      3.1820      0.4088   0.0000
   5.55    0.51726454     0.5170      0.4220      3.6252      3.1820      0.4088   0.0000
   5.55    0.52553946     0.5250      0.4230      3.6262      3.1920      0.4088   0.0000
   5.55    0.53584403     0.5350      0.4320      3.6277      3.1980      0.4088   0.0000
   5.55    0.54690939     0.5460      0.4430      3.6296      3.2020      0.4088   0.0000
   5.55    0.55884308     0.5580      0.4560      3.6319      3.2080      0.4088   0.0000
   5.55    0.56358355     0.5630      0.4590      3.6328      3.2120      0.4088   0.0000
   5.55    0.56662583     0.5660      0.4590      3.6332      3.2160      0.4088   0.0000
   5.55    0.57809818     0.5770      0.4650      3.6345      3.2240      0.4088   0.0000
   5.55    0.59176189     0.5910      0.4750      3.6364      3.2320      0.4088   0.0000
   5.55    0.60639411     0.6060      0.4880      3.6388      3.2400      0.4088   0.0000
   5.55    0.61001337     0.6100      0.4910      3.6394      3.2420      0.4088   0.0000
   5.55    0.61103946     0.6110      0.4910      3.6395      3.2430      0.4088   0.0000
   5.55    0.62315041     0.6230      0.4990      3.6408      3.2490      0.4088   0.0000
   5.55    0.63587153     0.6360      0.5070      3.6424      3.2550      0.4088   0.0000
   5.55    0.64963281     0.6490      0.5150      3.6444      3.2650      0.4088   0.0000
   5.55    0.65644312     0.6560      0.5190      3.6454      3.2690      0.4088   0.0000
   5.55    0.66748202     0.6670      0.5260      3.6466      3.2750      0.4084   0.0000
   5.55    0.68825573     0.6880      0.5400      3.6492      3.2840      0.4084   0.0000
   5.55    0.70287281     0.7030      0.5510      3.6511      3.2900      0.4084   0.0000
   5.55    0.75072801     0.7510      0.5870      3.6595      3.3170      0.4036   0.0000
   5.55    0.75274223     0.7530      0.5880      3.6599      3.3180      0.4032   0.0000
   5.55    0.77493060     0.7750      0.6040      3.6617      3.3220      0.4032   0.0000
   5.55    0.79937565     0.7990      0.6210      3.6640      3.3280      0.4032   0.0000
   5.55    0.80261171     0.8020      0.6230      3.6643      3.3280      0.4032   0.0000
   5.55    0.82559413     0.8250      0.6380      3.6662      3.3340      0.4032   0.0000
   5.55    0.85248113     0.8520      0.6550      3.6685      3.3390      0.4032   0.0000
   5.55    0.85907775     0.8590      0.6590      3.6690      3.3410      0.4032   0.0000
   5.55    0.90235043     0.9020      0.6870      3.6723      3.3470      0.4032   0.0000
   5.55    0.91906154     0.9180      0.6960      3.6734      3.3500      0.4032   0.0000
   5.55    0.95221990     0.9520      0.7170      3.6758      3.3550      0.4032   0.0000
   5.55    0.96735483     0.9670      0.7250      3.6768      3.3570      0.4032   0.0000
   5.55    1.00208938     1.0020      0.7460      3.6791      3.3610      0.4032   0.0000
   5.55    1.03321469     1.0330      0.7640      3.6810      3.3640      0.4032   0.0000
   5.55    1.05195868     1.0510      0.7760      3.6821      3.3650      0.4032   0.0000
   5.55    1.09486282     1.0940      0.8000      3.6845      3.3670      0.4032   0.0000
   5.55    1.10182822     1.1010      0.8030      3.6849      3.3680      0.4032   0.0000
   5.55    1.12596846     1.1250      0.8150      3.6862      3.3710      0.4032   0.0000
   5.55    1.15169764     1.1510      0.8280      3.6876      3.3730      0.4032   0.0000
   5.55    1.16140234     1.1610      0.8330      3.6881      3.3740      0.4032   0.0000
   5.55    1.20156705     1.2010      0.8540      3.6900      3.3750      0.4032   0.0000
   5.55    1.25143635     1.2510      0.8790      3.6924      3.3780      0.4032   0.0000
   5.55    1.29175985     1.2920      0.8980      3.6941      3.3800      0.4032   0.0000
   5.55    1.30130577     1.3010      0.9030      3.6945      3.3800      0.4032   0.0000
   5.55    1.34055758     1.3410      0.9190      3.6962      3.3830      0.4032   0.0000
   5.55    1.35117543     1.3510      0.9230      3.6967      3.3840      0.4032   0.0000
   5.55    1.35416400     1.3540      0.9240      3.6968      3.3840      0.4032   0.0000
   5.55    1.40104473     1.4010      0.9470      3.6985      3.3830      0.4032   0.0000
   5.55    1.43214738     1.4320      0.9600      3.6997      3.3850      0.4032   0.0000
   5.55    1.45091414     1.4510      0.9680      3.7004      3.3850      0.4032   0.0000
   5.55    1.50078344     1.5010      0.9880      3.7022      3.3870      0.4032   0.0000
   5.55    1.50751829     1.5080      0.9900      3.7024      3.3880      0.4032   0.0000
   5.55    1.55065286     1.5510      1.0070      3.7038      3.3880      0.4032   0.0000
   5.55    1.60052240     1.6000      1.0260      3.7054      3.3890      0.4032   0.0000
   5.55    1.65039182     1.6500      1.0460      3.7069      3.3890      0.4032   0.0000
   5.55    1.70026124     1.6990      1.0630      3.7083      3.3910      0.4032   0.0000
   5.55    1.75013065     1.7490      1.0810      3.7096      3.3900      0.4032   0.0000
   5.55    1.77121735     1.7700      1.0880      3.7102      3.3910      0.4032   0.0000
   5.55    1.79999995     1.7990      1.0970      3.7110      3.3920      0.4032   0.0000
   5.55    1.80497992     1.8040      1.0990      3.7111      3.3920      0.4032   0.0000
   5.55    1.84751976     1.8460      1.1140      3.7121      3.3910      0.4032   0.0000
   5.55    1.89503920     1.8940      1.1280      3.7133      3.3920      0.4032   0.0000
