 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.51888162     0.5190      0.4820      3.6321      3.1510      0.4088   0.0000
   5.50    0.52691537     0.5270      0.4890      3.6333      3.1560      0.4088   0.0000
   5.50    0.53691393     0.5370      0.5040      3.6350      3.1550      0.4088   0.0000
   5.50    0.54764390     0.5470      0.5210      3.6371      3.1560      0.4088   0.0000
   5.50    0.55000001     0.5500      0.5250      3.6376      3.1550      0.4088   0.0000
   5.50    0.55010122     0.5500      0.5250      3.6376      3.1550      0.4088   0.0000
   5.50    0.56166232     0.5610      0.5310      3.6390      3.1640      0.4088   0.0000
   5.50    0.57517838     0.5750      0.5410      3.6407      3.1720      0.4088   0.0000
   5.50    0.58956021     0.5890      0.5540      3.6428      3.1770      0.4088   0.0000
   5.50    0.59999996     0.6000      0.5640      3.6444      3.1820      0.4088   0.0000
   5.50    0.60401869     0.6040      0.5640      3.6448      3.1860      0.4088   0.0000
   5.50    0.61713892     0.6170      0.5700      3.6462      3.1950      0.4088   0.0000
   5.50    0.63119048     0.6310      0.5810      3.6479      3.2000      0.4088   0.0000
   5.50    0.64618492     0.6460      0.5940      3.6500      3.2070      0.4088   0.0000
   5.50    0.64999992     0.6500      0.5960      3.6506      3.2090      0.4088   0.0000
   5.50    0.65815938     0.6580      0.5990      3.6513      3.2150      0.4088   0.0000
   5.50    0.67548233     0.6760      0.6100      3.6531      3.2220      0.4088   0.0000
   5.50    0.69422585     0.6940      0.6230      3.6554      3.2300      0.4088   0.0000
   5.50    0.69999999     0.7000      0.6270      3.6561      3.2330      0.4088   0.0000
   5.50    0.70215446     0.7020      0.6280      3.6565      3.2340      0.4085   0.0000
   5.50    0.74886477     0.7490      0.6580      3.6644      3.2640      0.4035   0.0000
   5.50    0.76181048     0.7620      0.6660      3.6655      3.2680      0.4035   0.0000
   5.50    0.78451866     0.7840      0.6800      3.6675      3.2750      0.4035   0.0000
   5.50    0.79772961     0.7980      0.6890      3.6688      3.2780      0.4035   0.0000
   5.50    0.81428182     0.8140      0.6990      3.6700      3.2820      0.4035   0.0000
   5.50    0.84314537     0.8430      0.7170      3.6724      3.2880      0.4035   0.0000
   5.50    0.84659445     0.8460      0.7190      3.6727      3.2890      0.4035   0.0000
   5.50    0.84784335     0.8470      0.7200      3.6728      3.2900      0.4035   0.0000
   5.50    0.88212913     0.8810      0.7400      3.6753      3.2970      0.4035   0.0000
   5.50    0.89545918     0.8950      0.7470      3.6764      3.3000      0.4035   0.0000
   5.50    0.92501801     0.9240      0.7620      3.6784      3.3070      0.4035   0.0000
   5.50    0.94432402     0.9440      0.7740      3.6798      3.3100      0.4035   0.0000
   5.50    0.97831321     0.9780      0.7940      3.6819      3.3140      0.4035   0.0000
   5.50    0.99318886     0.9930      0.8010      3.6829      3.3170      0.4035   0.0000
   5.50    0.99799263     0.9980      0.8040      3.6832      3.3180      0.4035   0.0000
   5.50    1.04205358     1.0420      0.8270      3.6858      3.3240      0.4035   0.0000
   5.50    1.04884589     1.0480      0.8310      3.6862      3.3250      0.4035   0.0000
   5.50    1.09091854     1.0900      0.8530      3.6885      3.3280      0.4035   0.0000
   5.50    1.13978326     1.1390      0.8770      3.6911      3.3340      0.4035   0.0000
   5.50    1.14047897     1.1400      0.8780      3.6911      3.3340      0.4035   0.0000
   5.50    1.18864810     1.1880      0.9020      3.6935      3.3370      0.4035   0.0000
   5.50    1.23751283     1.2370      0.9250      3.6957      3.3400      0.4035   0.0000
   5.50    1.23970270     1.2390      0.9260      3.6958      3.3400      0.4035   0.0000
   5.50    1.28637767     1.2860      0.9480      3.6978      3.3420      0.4035   0.0000
   5.50    1.30909765     1.3090      0.9570      3.6987      3.3440      0.4035   0.0000
   5.50    1.33524251     1.3350      0.9700      3.6998      3.3450      0.4035   0.0000
   5.50    1.38078952     1.3810      0.9890      3.7015      3.3470      0.4035   0.0000
   5.50    1.38410735     1.3840      0.9910      3.7016      3.3470      0.4035   0.0000
   5.50    1.42275310     1.4230      1.0070      3.7030      3.3490      0.4035   0.0000
   5.50    1.43297219     1.4330      1.0110      3.7034      3.3490      0.4035   0.0000
   5.50    1.46017766     1.4600      1.0210      3.7044      3.3510      0.4035   0.0000
   5.50    1.48183680     1.4820      1.0300      3.7051      3.3520      0.4035   0.0000
   5.50    1.53070164     1.5310      1.0490      3.7067      3.3520      0.4035   0.0000
   5.50    1.56656027     1.5660      1.0630      3.7078      3.3530      0.4035   0.0000
   5.50    1.57956648     1.5790      1.0680      3.7082      3.3530      0.4035   0.0000
   5.50    1.61736310     1.6170      1.0820      3.7093      3.3540      0.4035   0.0000
   5.50    1.62843132     1.6280      1.0860      3.7097      3.3540      0.4035   0.0000
   5.50    1.67729616     1.6760      1.1040      3.7110      3.3540      0.4035   0.0000
   5.50    1.69502687     1.6940      1.1100      3.7115      3.3550      0.4035   0.0000
   5.50    1.72616100     1.7250      1.1200      3.7123      3.3560      0.4035   0.0000
   5.50    1.74225020     1.7410      1.1250      3.7128      3.3570      0.4035   0.0000
   5.50    1.77502561     1.7740      1.1380      3.7136      3.3560      0.4035   0.0000
   5.50    1.82468271     1.8230      1.1530      3.7148      3.3570      0.4035   0.0000
   5.50    1.85546494     1.8540      1.1630      3.7155      3.3570      0.4035   0.0000
   5.50    1.87434006     1.8730      1.1700      3.7159      3.3560      0.4035   0.0000
   5.50    1.92399716     1.9230      1.1860      3.7170      3.3560      0.4035   0.0000
   5.50    1.96044493     1.9600      1.1970      3.7179      3.3570      0.4035   0.0000
   5.50    1.97365451     1.9730      1.2010      3.7181      3.3570      0.4035   0.0000
   5.50    2.02331161     2.0230      1.2160      3.7192      3.3570      0.4035   0.0000
   5.50    2.07296872     2.0720      1.2310      3.7202      3.3560      0.4035   0.0000
   5.50    2.11469889     2.1130      1.2420      3.7210      3.3570      0.4035   0.0000
   5.50    2.12262583     2.1210      1.2440      3.7212      3.3570      0.4035   0.0000
   5.50    2.17228317     2.1710      1.2610      3.7220      3.3540      0.4035   0.0000
   5.50    2.22194052     2.2200      1.2740      3.7230      3.3540      0.4035   0.0000
   5.50    2.27159739     2.2700      1.2890      3.7238      3.3530      0.4035   0.0000
   5.50    2.32125473     2.3200      1.3030      3.7247      3.3510      0.4035   0.0000
   5.50    2.37091184     2.3700      1.3160      3.7256      3.3510      0.4035   0.0000
   5.50    2.42056918     2.4190      1.3250      3.7266      3.3550      0.4033   0.0000
   5.50    2.42772818     2.4260      1.3250      3.7268      3.3570      0.4033   0.0000
   5.50    2.55890346     2.5580      1.3380      3.7301      3.3810      0.4033   0.0000
   5.50    2.61919785     2.6190      1.3460      3.7316      3.3880      0.4033   0.0000
   5.50    2.81277966     2.8130      1.4060      3.7346      3.3720      0.4033   0.0000
   5.50    2.81782675     2.8180      1.4080      3.7347      3.3710      0.4033   0.0000
   5.50    2.90236855     2.9020      1.4330      3.7360      3.3640      0.4033   0.0000
   5.50    3.01645541     3.0160      1.4720      3.7379      3.3490      0.4033   0.0000
   5.50    3.11081171     3.1100      1.5030      3.7394      3.3380      0.4033   0.0000
   5.50    3.21508408     3.2140      1.5410      3.7413      3.3210      0.4033   0.0000
   5.50    3.31016374     3.3080      1.5720      3.7431      3.3090      0.4033   0.0000
   5.50    3.41371298     3.4120      1.6130      3.7452      3.2910      0.4033   0.0000
   5.50    3.42924309     3.4270      1.6190      3.7455      3.2880      0.4033   0.0000
   5.50    3.61234140     3.6100      1.7230      3.7504      3.2260      0.4033   0.0000
   5.50    3.69119835     3.6890      1.7700      3.7528      3.1980      0.4033   0.0000
   5.50    3.81097007     3.8090      1.8590      3.7575      3.1410      0.4033   0.0000
   5.50    3.86056209     3.8590      1.9000      3.7598      3.1160      0.4033   0.0000
   5.50    3.96586442     3.9660      1.9850      3.7657      3.0660      0.4033   0.0000
   5.50    4.00959873     4.0100      2.0190      3.7684      3.0480      0.4033   0.0000
   5.50    4.01812124     4.0180      2.0260      3.7689      3.0440      0.4033   0.0000
   5.50    4.13906097     4.1380      2.1140      3.7788      3.0080      0.4033   0.0000
   5.50    4.20822716     4.2060      2.1630      3.7872      3.0000      0.4033   0.0000
   5.50    4.24390745     4.2420      2.1890      3.7925      2.9990      0.4033   0.0000
   5.50    4.30989504     4.3070      2.2380      3.8056      3.0090      0.4033   0.0000
   5.50    4.36070299     4.3580      2.2760      3.8179      3.0240      0.4033   0.0000
   5.50    4.40435076     4.4010      2.3100      3.8296      3.0410      0.4033   0.0000
   5.50    4.40685654     4.4040      2.3120      3.8302      3.0430      0.4033   0.0000
   5.50    4.42027521     4.4170      2.3230      3.8339      3.0480      0.4033   0.0000
   5.50    4.46955204     4.4670      2.3620      3.8480      3.0700      0.4033   0.0000
   5.50    4.51723957     4.5140      2.4010      3.8621      3.0920      0.4033   0.0000
   5.50    4.56355190     4.5600      2.4390      3.8763      3.1150      0.4033   0.0000
   5.50    4.60548496     4.6030      2.4740      3.8894      3.1360      0.4033   0.0000
   5.50    4.63465023     4.6320      2.4990      3.8988      3.1520      0.4033   0.0000
   5.50    4.67514944     4.6730      2.5340      3.9122      3.1750      0.4033   0.0000
   5.50    4.71495247     4.7130      2.5680      3.9255      3.1980      0.4033   0.0000
   5.50    4.75411844     4.7520      2.6010      3.9389      3.2210      0.4033   0.0000
   5.50    4.79271507     4.7900      2.6350      3.9524      3.2450      0.4033   0.0000
   5.50    4.80411339     4.8020      2.6440      3.9564      3.2530      0.4033   0.0000
   5.50    4.83148623     4.8300      2.6680      3.9662      3.2710      0.4033   0.0000
   5.50    4.86876011     4.8670      2.6990      3.9797      3.2970      0.4033   0.0000
   5.50    4.90575600     4.9040      2.7300      3.9933      3.3230      0.4033   0.0000
   5.50    4.94255304     4.9410      2.7610      4.0070      3.3510      0.4033   0.0000
   5.50    4.97924232     4.9780      2.7910      4.0207      3.3790      0.4033   0.0000
   5.50    5.00274277     5.0020      2.8090      4.0296      3.3980      0.4033   0.0000
   5.50    5.00762033     5.0070      2.8130      4.0315      3.4020      0.4033   0.0000
   5.50    5.04327440     5.0420      2.8410      4.0450      3.4320      0.4033   0.0000
   5.50    5.07910824     5.0780      2.8680      4.0586      3.4620      0.4033   0.0000
   5.50    5.11519480     5.1150      2.8940      4.0723      3.4940      0.4033   0.0000
   5.50    5.15163231     5.1510      2.9200      4.0861      3.5270      0.4033   0.0000
   5.50    5.18846083     5.1880      2.9450      4.1000      3.5600      0.4033   0.0000
   5.50    5.20137119     5.2010      2.9530      4.1048      3.5720      0.4033   0.0000
   5.50    5.20424080     5.2040      2.9550      4.1059      3.5750      0.4033   0.0000
   5.50    5.24233341     5.2420      2.9790      4.1201      3.6100      0.4033   0.0000
   5.50    5.28102732     5.2810      3.0030      4.1343      3.6470      0.4033   0.0000
   5.50    5.32039976     5.3210      3.0260      4.1486      3.6850      0.4033   0.0000
   5.50    5.36053658     5.3610      3.0480      4.1629      3.7230      0.4033   0.0000
   5.50    5.40000010     5.4010      3.0680      4.1767      3.7610      0.4033   0.0000
   5.50    5.42017174     5.4210      3.0780      4.1836      3.7800      0.4033   0.0000
   5.50    5.46645784     5.4670      3.1000      4.1990      3.8240      0.4033   0.0000
   5.50    5.51399326     5.5150      3.1210      4.2143      3.8680      0.4033   0.0000
   5.50    5.56298590     5.5640      3.1410      4.2296      3.9130      0.4033   0.0000
   5.50    5.57847261     5.5790      3.1470      4.2344      3.9270      0.4033   0.0000
   5.50    5.59953547     5.6000      3.1550      4.2407      3.9460      0.4033   0.0000
   5.50    5.66096497     5.6610      3.1750      4.2583      4.0010      0.4033   0.0000
   5.50    5.71363449     5.7140      3.1910      4.2724      4.0460      0.4033   0.0000
   5.50    5.72626638     5.7270      3.1930      4.2753      4.0560      0.4033   0.0000
   5.50    5.75694561     5.7570      3.1980      4.2820      4.0800      0.4033   0.0000
   5.50    5.80346060     5.8040      3.2050      4.2918      4.1160      0.4033   0.0000
   5.50    5.87701178     5.8770      3.2090      4.3044      4.1680      0.4033   0.0000
   5.50    5.93541765     5.9350      3.2110      4.3131      4.2050      0.4033   0.0000
   5.50    5.95949125     5.9590      3.2120      4.3167      4.2200      0.4033   0.0000
   5.50    6.05075788     6.0500      3.2190      4.3294      4.2710      0.4033   0.0000
   5.50    6.11388969     6.1130      3.2280      4.3385      4.3020      0.4033   0.0000
   5.50    6.13041306     6.1300      3.2300      4.3409      4.3110      0.4033   0.0000
   5.50    6.29112387     6.2890      3.2480      4.3581      4.3730      0.4033   0.0000
   5.50    6.29236221     6.2910      3.2480      4.3582      4.3730      0.4033   0.0000
   5.50    6.45918989     6.4550      3.2460      4.3650      4.4130      0.4033   0.0000
   5.50    6.60440350     6.5980      3.2420      4.3666      4.4340      0.4033   0.0000
   5.50    6.69107342     6.6840      3.2420      4.3671      4.4410      0.4033   0.0000
   5.50    6.82777977     6.8190      3.2600      4.3696      4.4420      0.4033   0.0000
   5.50    6.90911388     6.9000      3.2700      4.3710      4.4430      0.4033   0.0000
   5.50    7.02378607     7.0140      3.2880      4.3735      4.4420      0.4033   0.0000
   5.50    7.72014284     7.7050      3.4190      4.3938      4.4330      0.4033   0.0000
   5.50    8.61250496     8.5950      3.5710      4.4169      4.4210      0.4033   0.0000
   5.50    9.50486851     9.4880      3.7040      4.4367      4.4100      0.4033   0.0000
   5.50   10.39723015    10.3740      3.8230      4.4542      4.4000      0.4033   1.0000
   5.50   11.28959370    11.2620      3.9300      4.4698      4.3900      0.4033   0.0000
   5.50   13.07431793    13.0320      4.1190      4.4974      4.3760      0.4057   1.0000
   5.50   14.85904312    14.8000      4.2780      4.5200      4.3620      0.4082   0.0000
   5.50   16.64377022    16.5630      4.4150      4.5382      4.3470      0.4088   1.0000
   5.50   18.42849541    18.3380      4.5350      4.5551      4.3380      0.4088   0.0000
   5.50   21.99794388    21.9010      4.7390      4.5824      4.3210      0.4088   0.0000
   5.50   22.78459930    22.6880      4.7780      4.5875      4.3180      0.4088   0.0000
   5.50   25.97372818    25.8790      4.9230      4.6069      4.3080      0.4088   0.0000
   5.50   29.94951057    29.8100      5.0720      4.6256      4.2950      0.4088   0.0000
   5.50   30.76239395    30.6270      5.0990      4.6290      4.2930      0.4088   0.0000
   5.50   31.93740082    31.8080      5.1380      4.6338      4.2900      0.4088   0.0000
   5.50   36.90712738    36.7660      5.2820      4.6515      4.2800      0.4088   0.0000
   5.50   41.87685776    41.7370      5.4020      4.6655      4.2700      0.4088   0.0000
   5.50   44.71212387    44.5640      5.4620      4.6722      4.2650      0.4088   0.0000
   5.50   46.84658813    46.6910      5.5050      4.6770      4.2620      0.4088   0.0000
   5.50   51.81631470    51.6160      5.5950      4.6865      4.2540      0.4088   0.0000
   5.50   56.78604126    56.5330      5.6730      4.6945      4.2470      0.4088   0.0000
   5.50   60.04607010    59.7700      5.7200      4.6990      4.2420      0.4088   0.0000
   5.50   61.75577164    61.4730      5.7440      4.7013      4.2400      0.4088   0.0000
   5.50   66.72550201    66.4000      5.8070      4.7072      4.2340      0.4088   0.0000
   5.50   71.69522858    71.2470      5.8640      4.7121      4.2270      0.4088   0.0000
   5.50   76.66495514    76.1970      5.9170      4.7166      4.2210      0.4088   0.0000
   5.50   91.57414246    90.9980      6.0520      4.7269      4.2040      0.4088   0.0000
   5.50   96.54386902    95.8930      6.0910      4.7295      4.1980      0.4088   0.0000
   5.50  101.51359558   100.6800      6.1270      4.7317      4.1930      0.4088   0.0000
   5.50  121.39250946   120.1730      6.2530      4.7387      4.1710      0.4088   0.0000
   5.50  125.26569366   123.9770      6.2750      4.7395      4.1670      0.4088   0.0000
   5.50  151.21089172   149.4140      6.4010      4.7444      4.1410      0.4088   0.0000
   5.50  177.66386414   175.3950      6.5040      4.7460      4.1140      0.4088   0.0000
   5.50  200.90817261   198.1720      6.5830      4.7470      4.0920      0.4088   0.0000
   5.50  250.60543823   246.5900      6.7170      4.7465      4.0510      0.4088   0.0000
   5.50  264.33160400   259.9410      6.7480      4.7464      4.0430      0.4088   0.0000
   5.50  300.30270386   294.8910      6.8230      4.7461      4.0220      0.4088   0.0000
   5.50  350.00000000   343.3980      6.9100      4.7467      4.0030      0.3965   0.0000
   5.50  350.00012207   343.2230      6.9100      4.7450      3.9950      0.3953   0.0000
   5.50  350.00109863   341.2150      6.9140      4.7295      3.9270      0.2968   0.0000
   5.50  350.00192261   339.0620      6.9170      4.7158      3.8660      0.0676   0.0000
   5.50  350.00256348   336.9530      6.9210      4.7043      3.8140      0.1566   0.0000
   5.50  350.00308228   334.8950      6.9240      4.6939      3.7660      0.2786   0.0000
   5.50  350.00354004   332.7850      6.9280      4.6837      3.7190      0.3927   0.0000
   5.50  350.00393677   330.6330      6.9310      4.6742      3.6750      0.4840   0.0000
   5.50  350.00430298   328.4300      6.9350      4.6648      3.6310      0.5342   0.0000
   5.50  350.00457764   326.4650      6.9380      4.6563      3.5910      0.5499   0.0000
   5.50  350.00482178   324.4490      6.9410      4.6478      3.5510      0.5537   0.0000
   5.50  350.00506592   322.3950      6.9440      4.6394      3.5120      0.5530   0.0000
   5.50  350.00527954   320.3010      6.9470      4.6312      3.4730      0.5507   0.0000
   5.50  350.00555420   317.4140      6.9520      4.6192      3.4170      0.5467   0.0000
   5.50  350.00579834   314.6910      6.9560      4.6077      3.3630      0.5431   0.0000
   5.50  350.00598145   312.1370      6.9600      4.5961      3.3090      0.5405   0.0000
   5.50  350.00616455   309.6680      6.9630      4.5848      3.2570      0.5378   0.0000
   5.50  350.00631714   307.5160      6.9660      4.5738      3.2070      0.5362   0.0000
   5.50  350.00640869   306.1640      6.9680      4.5664      3.1730      0.5353   0.0000
   5.50  350.00646973   304.9570      6.9700      4.5592      3.1400      0.5345   0.0000
   5.50  350.00653076   303.8200      6.9720      4.5523      3.1090      0.5338   0.0000
   5.50  350.00659180   302.8240      6.9740      4.5454      3.0790      0.5334   0.0000
   5.50  350.00665283   301.9650      6.9750      4.5383      3.0480      0.5328   0.0000
   5.50  350.00671387   301.1130      6.9770      4.5315      3.0180      0.5322   0.0000
   5.50  350.00674438   300.2540      6.9780      4.5251      2.9900      0.5319   0.0000
   5.50  350.00680542   299.5270      6.9790      4.5185      2.9620      0.5314   0.0000
   5.50  350.00683594   298.8240      6.9800      4.5112      2.9300      0.5312   0.0000
   5.50  350.00686646   298.2300      6.9810      4.5048      2.9020      0.5307   0.0000
   5.50  350.00689697   297.6450      6.9820      4.4983      2.8750      0.5305   0.0000
   5.50  350.00692749   297.0310      6.9830      4.4912      2.8440      0.5302   0.0000
   5.50  350.00695801   296.5350      6.9840      4.4843      2.8150      0.5300   0.0000
   5.50  350.00698853   296.0310      6.9850      4.4755      2.7780      0.5299   0.0000
   5.50  350.00704956   294.2340      6.9870      4.4722      2.7610      0.5298   0.0000
   5.50  350.00714111   290.5590      6.9900      4.4691      2.7400      0.5295   0.0000
   5.50  350.00720215   288.6050      6.9920      4.4690      2.7350      0.5298   0.0000
   5.50  350.00723267   286.2620      6.9940      4.4677      2.7240      0.5297   0.0000
   5.50  350.00729370   284.8120      6.9950      4.4668      2.7170      0.5298   0.0000
   5.50  350.00732422   283.7150      6.9960      4.4654      2.7080      0.5297   0.0000
   5.50  350.00735474   282.1410      6.9980      4.4616      2.6890      0.5301   0.0000
   5.50  350.00738525   281.0310      6.9990      4.4613      2.6850      0.5300   0.0000
   5.50  350.00741577   279.4570      7.0000      4.4599      2.6750      0.5299   0.0000
   5.50  350.00744629   278.9880      7.0010      4.4578      2.6660      0.5299   0.0000
   5.50  350.00747681   276.6410      7.0030      4.4552      2.6500      0.5305   0.0000
   5.50  350.00750732   275.5270      7.0040      4.4491      2.6220      0.5304   0.0000
   5.50  350.00753784   274.3090      7.0060      4.4459      2.6060      0.5303   0.0000
   5.50  350.00756836   273.0860      7.0070      4.4434      2.5930      0.5305   0.0000
   5.50  350.00759888   271.6410      7.0090      4.4407      2.5780      0.5306   0.0000
   5.50  350.00762939   270.5040      7.0110      4.4237      2.5060      0.5308   0.0000
   5.50  350.00765991   269.0310      7.0120      4.4224      2.4970      0.5307   0.0000
   5.50  350.00769043   267.9060      7.0140      4.4129      2.4560      0.5308   0.0000
   5.50  350.00772095   266.8240      7.0160      4.4106      2.4430      0.5312   0.0000
   5.50  350.00775146   262.4920      7.0170      4.4507      2.5950      0.5332   0.0000
   5.50  350.00778198   255.9340      7.0190      4.5089      2.8150      0.5374   0.0000
   5.50  350.00781250   246.3630      7.0360      4.7114      3.5910      0.5441   1.0000
   5.50  350.00784302   231.1560      7.0570      4.7805      3.8190      0.5045   1.0000
   5.50  350.00787354   217.3930      7.0330      4.9795      4.6120     15.3203   1.0000
   5.50  350.00790405   207.7520      7.0180      5.0460      4.8740     11.7302   1.0000
   5.50  350.00793457   202.8930      7.0070      5.0418      4.8580      9.5199   1.0000
   5.50  350.00799561   189.0490      6.9760      5.0357      4.8330      5.2603   1.0000
   5.50  350.00805664   176.1350      6.9480      5.0286      4.8020      2.6385   1.0000
   5.50  350.00814819   162.7600      6.9160      5.0238      4.7800      1.1668   1.0000
   5.50  350.00820923   150.1780      6.8820      5.0264      4.7900      0.5912   1.0000
   5.50  350.00823975   141.3850      6.8570      5.0323      4.8130      0.3608   1.0000
   5.50  350.00827026   126.2560      6.8140      5.0618      4.9250      0.1216   3.0000
   5.50  350.00830078   123.9650      6.8610      4.5113      2.6670      0.1062   3.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0320      3.4893      3.3340      0.4088   0.0000
   5.55    0.10000000     0.1000     -0.9570      3.4943      3.3240      0.4088   0.0000
   5.55    0.10070077     0.1010     -0.9520      3.4946      3.3230      0.4088   0.0000
   5.55    0.12000000     0.1200     -0.8170      3.5036      3.3010      0.4088   0.0000
   5.55    0.12337515     0.1230     -0.7960      3.5051      3.2970      0.4088   0.0000
   5.55    0.14000000     0.1400     -0.6830      3.5126      3.2700      0.4088   0.0000
   5.55    0.15993890     0.1600     -0.5720      3.5208      3.2490      0.4088   0.0000
   5.55    0.16000000     0.1600     -0.5720      3.5208      3.2490      0.4088   0.0000
   5.55    0.19276685     0.1930     -0.4280      3.5336      3.2380      0.4088   0.0000
   5.55    0.19999999     0.2000     -0.3990      3.5362      3.2350      0.4088   0.0000
   5.55    0.24464321     0.2450     -0.2050      3.5543      3.2010      0.4088   0.0000
   5.55    0.25000000     0.2500     -0.1840      3.5563      3.1970      0.4088   0.0000
   5.55    0.30000001     0.3000     -0.0020      3.5754      3.1710      0.4088   0.0000
   5.55    0.34619519     0.3460      0.1380      3.5912      3.1560      0.4088   0.0000
   5.55    0.34999996     0.3500      0.1490      3.5924      3.1550      0.4088   0.0000
   5.55    0.39999998     0.4000      0.2690      3.6068      3.1500      0.4088   0.0000
   5.55    0.46584740     0.4660      0.3770      3.6218      3.1690      0.4088   0.0000
   5.55    0.48888591     0.4890      0.4060      3.6263      3.1780      0.4088   0.0000
   5.55    0.49999994     0.5000      0.4240      3.6285      3.1790      0.4088   0.0000
   5.55    0.50359017     0.5040      0.4250      3.6289      3.1830      0.4088   0.0000
   5.55    0.51138711     0.5110      0.4250      3.6299      3.1930      0.4088   0.0000
   5.55    0.52109098     0.5210      0.4320      3.6312      3.2000      0.4088   0.0000
   5.55    0.53150475     0.5310      0.4420      3.6329      3.2050      0.4088   0.0000
   5.55    0.54272807     0.5420      0.4570      3.6351      3.2080      0.4088   0.0000
   5.55    0.55000001     0.5500      0.4640      3.6366      3.2120      0.4088   0.0000
   5.55    0.55448920     0.5540      0.4660      3.6371      3.2170      0.4088   0.0000
   5.55    0.56835365     0.5680      0.4730      3.6388      3.2270      0.4088   0.0000
   5.55    0.58335054     0.5830      0.4840      3.6409      3.2350      0.4088   0.0000
   5.55    0.59951639     0.5990      0.4970      3.6436      3.2450      0.4088   0.0000
   5.55    0.59999996     0.6000      0.4970      3.6436      3.2460      0.4088   0.0000
   5.55    0.61327243     0.6130      0.5040      3.6450      3.2540      0.4088   0.0000
   5.55    0.62784123     0.6280      0.5150      3.6467      3.2600      0.4088   0.0000
   5.55    0.64335066     0.6430      0.5250      3.6490      3.2690      0.4088   0.0000
   5.55    0.64999992     0.6500      0.5280      3.6500      3.2750      0.4088   0.0000
   5.55    0.65271276     0.6530      0.5300      3.6503      3.2760      0.4088   0.0000
   5.55    0.67082441     0.6710      0.5430      3.6522      3.2820      0.4088   0.0000
   5.55    0.69033182     0.6900      0.5570      3.6545      3.2910      0.4088   0.0000
   5.55    0.69999999     0.7000      0.5630      3.6558      3.2950      0.4088   0.0000
   5.55    0.74886477     0.7490      0.5990      3.6645      3.3240      0.4035   0.0000
   5.55    0.75963527     0.7600      0.6060      3.6655      3.3270      0.4035   0.0000
   5.55    0.78831083     0.7880      0.6260      3.6681      3.3330      0.4035   0.0000
   5.55    0.79772961     0.7980      0.6320      3.6690      3.3360      0.4035   0.0000
   5.55    0.81261361     0.8120      0.6420      3.6702      3.3380      0.4035   0.0000
   5.55    0.84272563     0.8420      0.6630      3.6727      3.3430      0.4035   0.0000
   5.55    0.84659445     0.8460      0.6650      3.6730      3.3450      0.4035   0.0000
   5.55    0.88966948     0.8890      0.6910      3.6763      3.3530      0.4035   0.0000
   5.55    0.89545918     0.8950      0.6950      3.6768      3.3530      0.4035   0.0000
   5.55    0.93256086     0.9320      0.7160      3.6794      3.3610      0.4035   0.0000
   5.55    0.94432402     0.9440      0.7230      3.6803      3.3630      0.4035   0.0000
   5.55    0.99002659     0.9900      0.7500      3.6833      3.3680      0.4035   0.0000
   5.55    0.99318886     0.9930      0.7520      3.6835      3.3690      0.4035   0.0000
   5.55    0.99943763     0.9990      0.7550      3.6839      3.3700      0.4035   0.0000
   5.55    1.04205358     1.0420      0.7790      3.6865      3.3750      0.4035   0.0000
