 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.66247123     0.6620      0.4930      3.6157      3.1810      0.4085   0.0000
   5.50    0.68040240     0.6800      0.5080      3.6178      3.1860      0.4085   0.0000
   5.50    0.70034075     0.7000      0.5240      3.6205      3.1930      0.4085   0.0000
   5.50    0.73537600     0.7350      0.5510      3.6279      3.2170      0.4047   0.0000
   5.50    0.75000000     0.7500      0.5650      3.6310      3.2240      0.4032   0.0000
   5.50    0.76564693     0.7660      0.5750      3.6323      3.2280      0.4032   0.0000
   5.50    0.79617029     0.7960      0.5970      3.6351      3.2340      0.4032   0.0000
   5.50    0.80000001     0.8000      0.6000      3.6354      3.2340      0.4032   0.0000
   5.50    0.81812358     0.8180      0.6120      3.6369      3.2380      0.4032   0.0000
   5.50    0.85000002     0.8500      0.6340      3.6395      3.2430      0.4032   0.0000
   5.50    0.85190243     0.8510      0.6350      3.6396      3.2430      0.4032   0.0000
   5.50    0.89632010     0.8960      0.6650      3.6428      3.2480      0.4032   0.0000
   5.50    0.89999998     0.8990      0.6680      3.6431      3.2490      0.4032   0.0000
   5.50    0.91914922     0.9190      0.6790      3.6444      3.2520      0.4032   0.0000
   5.50    0.95000005     0.9500      0.6990      3.6465      3.2540      0.4032   0.0000
   5.50    0.96985531     0.9700      0.7110      3.6477      3.2570      0.4032   0.0000
   5.50    1.00000000     1.0000      0.7300      3.6496      3.2590      0.4032   0.0000
   5.50    1.01216304     1.0120      0.7360      3.6503      3.2600      0.4032   0.0000
   5.50    1.04999995     1.0500      0.7600      3.6525      3.2610      0.4032   0.0000
   5.50    1.07204521     1.0710      0.7710      3.6537      3.2640      0.4032   0.0000
   5.50    1.10000002     1.0990      0.7870      3.6552      3.2650      0.4032   0.0000
   5.50    1.14459670     1.1440      0.8110      3.6575      3.2680      0.4032   0.0000
   5.50    1.14999998     1.1490      0.8140      3.6577      3.2680      0.4032   0.0000
   5.50    1.19968784     1.1990      0.8390      3.6601      3.2700      0.4032   0.0000
   5.50    1.20000005     1.2000      0.8400      3.6601      3.2700      0.4032   0.0000
   5.50    1.24663699     1.2460      0.8600      3.6622      3.2740      0.4032   0.0000
   5.50    1.25000000     1.2500      0.8620      3.6624      3.2740      0.4032   0.0000
   5.50    1.29999995     1.3000      0.8880      3.6645      3.2740      0.4032   0.0000
   5.50    1.31979764     1.3200      0.8950      3.6653      3.2760      0.4032   0.0000
   5.50    1.35000002     1.3500      0.9100      3.6664      3.2770      0.4032   0.0000
   5.50    1.39507949     1.3950      0.9290      3.6682      3.2780      0.4032   0.0000
   5.50    1.39999998     1.4000      0.9320      3.6683      3.2780      0.4032   0.0000
   5.50    1.43081188     1.4310      0.9450      3.6695      3.2790      0.4032   0.0000
   5.50    1.45000005     1.4500      0.9540      3.6701      3.2780      0.4032   0.0000
   5.50    1.50000000     1.5000      0.9740      3.6718      3.2790      0.4032   0.0000
   5.50    1.50997710     1.5100      0.9780      3.6721      3.2800      0.4032   0.0000
   5.50    1.54999995     1.5500      0.9950      3.6734      3.2790      0.4032   0.0000
   5.50    1.60000002     1.6000      1.0140      3.6750      3.2800      0.4032   0.0000
   5.50    1.61549330     1.6150      1.0190      3.6755      3.2810      0.4032   0.0000
   5.50    1.64999998     1.6490      1.0320      3.6764      3.2810      0.4032   0.0000
   5.50    1.67499995     1.6740      1.0420      3.6771      3.2800      0.4032   0.0000
   5.50    1.70000005     1.6990      1.0510      3.6778      3.2810      0.4032   0.0000
   5.50    1.72500014     1.7240      1.0600      3.6785      3.2810      0.4032   0.0000
   5.50    1.74971938     1.7490      1.0680      3.6792      3.2820      0.4032   0.0000
   5.50    1.75000000     1.7490      1.0680      3.6792      3.2820      0.4032   0.0000
   5.50    1.77500010     1.7740      1.0780      3.6798      3.2800      0.4032   0.0000
   5.50    1.79999995     1.7990      1.0860      3.6805      3.2810      0.4032   0.0000
   5.50    1.82500005     1.8240      1.0940      3.6811      3.2810      0.4032   0.0000
   5.50    1.85000014     1.8490      1.1020      3.6817      3.2820      0.4032   0.0000
   5.50    1.86476386     1.8640      1.1070      3.6821      3.2820      0.4032   0.0000
   5.50    1.87500000     1.8740      1.1110      3.6823      3.2810      0.4032   0.0000
   5.50    1.90000010     1.8990      1.1190      3.6829      3.2810      0.4032   0.0000
   5.50    1.92499995     1.9240      1.1280      3.6834      3.2800      0.4032   0.0000
   5.50    1.94877017     1.9480      1.1350      3.6840      3.2810      0.4032   0.0000
   5.50    1.99631059     1.9960      1.1500      3.6850      3.2810      0.4032   0.0000
   5.50    2.03766108     2.0370      1.1620      3.6859      3.2810      0.4032   0.0000
   5.50    2.04385090     2.0430      1.1640      3.6861      3.2810      0.4032   0.0000
   5.50    2.07131529     2.0700      1.1720      3.6866      3.2800      0.4032   0.0000
   5.50    2.09139109     2.0900      1.1790      3.6870      3.2790      0.4032   0.0000
   5.50    2.13893175     2.1380      1.1910      3.6880      3.2810      0.4032   0.0000
   5.50    2.15896153     2.1580      1.1970      3.6884      3.2810      0.4032   0.0000
   5.50    2.18647218     2.1850      1.2050      3.6889      3.2800      0.4032   0.0000
   5.50    2.23401260     2.2330      1.2180      3.6898      3.2800      0.4032   0.0000
   5.50    2.28155279     2.2800      1.2320      3.6907      3.2790      0.4032   0.0000
   5.50    2.35787153     2.3560      1.2420      3.6923      3.2890      0.4032   0.0000
   5.50    2.37663364     2.3750      1.2460      3.6927      3.2910      0.4032   0.0000
   5.50    2.49529123     2.4940      1.2610      3.6952      3.3070      0.4032   0.0000
   5.50    2.56679487     2.5650      1.2730      3.6965      3.3120      0.4032   0.0000
   5.50    2.66748095     2.6660      1.2980      3.6980      3.3100      0.4032   0.0000
   5.50    2.75695658     2.7560      1.3190      3.6994      3.3080      0.4032   0.0000
   5.50    2.92864156     2.9280      1.3620      3.7016      3.3010      0.4032   0.0000
   5.50    2.94711828     2.9460      1.3670      3.7019      3.3000      0.4032   0.0000
   5.50    3.08157444     3.0800      1.3980      3.7036      3.2940      0.4032   0.0000
   5.50    3.13727999     3.1360      1.4120      3.7043      3.2920      0.4032   0.0000
   5.50    3.19775820     3.1960      1.4250      3.7051      3.2900      0.4032   0.0000
   5.50    3.32744169     3.3250      1.4570      3.7067      3.2820      0.4032   0.0000
   5.50    3.41943955     3.4160      1.4780      3.7078      3.2770      0.4032   0.0000
   5.50    3.51760244     3.5140      1.5010      3.7091      3.2710      0.4032   0.0000
   5.50    3.56737757     3.5640      1.5130      3.7097      3.2680      0.4032   0.0000
   5.50    3.70776415     3.7040      1.5500      3.7115      3.2550      0.4032   0.0000
   5.50    3.77067113     3.7680      1.5640      3.7124      3.2510      0.4032   0.0000
   5.50    3.89792562     3.8960      1.6000      3.7142      3.2370      0.4032   0.0000
   5.50    4.05249882     4.0500      1.6430      3.7166      3.2210      0.4032   0.0000
   5.50    4.08808708     4.0860      1.6560      3.7172      3.2140      0.4032   0.0000
   5.50    4.27824879     4.2740      1.7190      3.7207      3.1850      0.4032   0.0000
   5.50    4.30204058     4.2980      1.7270      3.7212      3.1810      0.4032   0.0000
   5.50    4.46841049     4.4640      1.8050      3.7254      3.1360      0.4032   0.0000
   5.50    4.54757643     4.5430      1.8430      3.7276      3.1150      0.4032   0.0000
   5.50    4.65857172     4.6540      1.9080      3.7318      3.0770      0.4032   0.0000
   5.50    4.68822908     4.6840      1.9260      3.7330      3.0670      0.4032   0.0000
   5.50    4.84183264     4.8370      2.0230      3.7409      3.0160      0.4032   0.0000
   5.50    4.84873343     4.8450      2.0270      3.7413      3.0140      0.4032   0.0000
   5.50    4.93829441     4.9340      2.0800      3.7468      2.9900      0.4032   0.0000
   5.50    5.03889465     5.0350      2.1370      3.7539      2.9710      0.4032   0.0000
   5.50    5.13310242     5.1300      2.1900      3.7621      2.9590      0.4032   0.0000
   5.50    5.22624016     5.2230      2.2430      3.7720      2.9530      0.4032   0.0000
   5.50    5.22905636     5.2260      2.2440      3.7723      2.9530      0.4032   0.0000
   5.50    5.23840332     5.2360      2.2500      3.7735      2.9530      0.4032   0.0000
   5.50    5.30414438     5.3010      2.2890      3.7833      2.9580      0.4032   0.0000
   5.50    5.36140299     5.3590      2.3250      3.7939      2.9690      0.4032   0.0000
   5.50    5.41322184     5.4110      2.3590      3.8046      2.9830      0.4032   0.0000
   5.50    5.41921806     5.4170      2.3630      3.8059      2.9850      0.4032   0.0000
   5.50    5.46336699     5.4610      2.3920      3.8159      2.9990      0.4032   0.0000
   5.50    5.50664902     5.5040      2.4230      3.8262      3.0130      0.4032   0.0000
   5.50    5.54858446     5.5460      2.4530      3.8366      3.0270      0.4032   0.0000
   5.50    5.58924484     5.5870      2.4840      3.8469      3.0410      0.4032   0.0000
   5.50    5.60937977     5.6070      2.4990      3.8522      3.0490      0.4032   0.0000
   5.50    5.64042234     5.6380      2.5230      3.8605      3.0600      0.4032   0.0000
   5.50    5.67801428     5.6760      2.5530      3.8708      3.0740      0.4032   0.0000
   5.50    5.71447659     5.7120      2.5830      3.8811      3.0880      0.4032   0.0000
   5.50    5.74987411     5.7470      2.6130      3.8914      3.1020      0.4032   0.0000
   5.50    5.78425503     5.7820      2.6420      3.9017      3.1170      0.4032   0.0000
   5.50    5.79954052     5.7970      2.6560      3.9064      3.1230      0.4032   0.0000
   5.50    5.81817436     5.8160      2.6720      3.9121      3.1310      0.4032   0.0000
   5.50    5.85154629     5.8490      2.7020      3.9226      3.1460      0.4032   0.0000
   5.50    5.88397169     5.8810      2.7310      3.9332      3.1610      0.4032   0.0000
   5.50    5.91550922     5.9130      2.7610      3.9437      3.1760      0.4032   0.0000
   5.50    5.94620275     5.9440      2.7900      3.9542      3.1910      0.4032   0.0000
   5.50    5.97608137     5.9730      2.8180      3.9647      3.2070      0.4032   0.0000
   5.50    5.98970222     5.9870      2.8310      3.9696      3.2140      0.4032   0.0000
   5.50    5.99711132     5.9940      2.8380      3.9722      3.2180      0.4032   0.0000
   5.50    6.02434063     6.0210      2.8650      3.9822      3.2340      0.4032   0.0000
   5.50    6.05092859     6.0480      2.8910      3.9921      3.2500      0.4032   0.0000
   5.50    6.07690859     6.0740      2.9160      4.0020      3.2660      0.4032   0.0000
   5.50    6.10232544     6.0990      2.9410      4.0119      3.2820      0.4032   0.0000
   5.50    6.12723494     6.1240      2.9650      4.0218      3.2990      0.4032   0.0000
   5.50    6.15171337     6.1480      2.9890      4.0316      3.3160      0.4032   0.0000
   5.50    6.17569637     6.1720      3.0120      4.0414      3.3340      0.4032   0.0000
   5.50    6.17986393     6.1760      3.0160      4.0431      3.3370      0.4032   0.0000
   5.50    6.19921589     6.1950      3.0340      4.0508      3.3510      0.4032   0.0000
   5.50    6.23241282     6.2280      3.0650      4.0641      3.3760      0.4032   0.0000
   5.50    6.26505184     6.2600      3.0940      4.0774      3.4020      0.4032   0.0000
   5.50    6.29720163     6.2920      3.1230      4.0906      3.4290      0.4032   0.0000
   5.50    6.32893419     6.3230      3.1500      4.1039      3.4560      0.4032   0.0000
   5.50    6.36032009     6.3540      3.1770      4.1170      3.4850      0.4032   0.0000
   5.50    6.37536716     6.3690      3.1890      4.1234      3.4990      0.4032   0.0000
   5.50    6.39081335     6.3840      3.2020      4.1302      3.5140      0.4032   0.0000
   5.50    6.42054558     6.4140      3.2260      4.1432      3.5440      0.4032   0.0000
   5.50    6.45017242     6.4430      3.2490      4.1563      3.5750      0.4032   0.0000
   5.50    6.47971678     6.4730      3.2710      4.1692      3.6070      0.4032   0.0000
   5.50    6.50929117     6.5020      3.2910      4.1821      3.6400      0.4032   0.0000
   5.50    6.53901386     6.5310      3.3110      4.1949      3.6740      0.4032   0.0000
   5.50    6.56903458     6.5610      3.3290      4.2076      3.7090      0.4032   0.0000
   5.50    6.57087088     6.5640      3.3300      4.2084      3.7110      0.4032   0.0000
   5.50    6.60017824     6.5930      3.3450      4.2202      3.7440      0.4032   0.0000
   5.50    6.63222551     6.6240      3.3610      4.2327      3.7810      0.4032   0.0000
   5.50    6.66578627     6.6570      3.3740      4.2451      3.8200      0.4032   0.0000
   5.50    6.69290161     6.6840      3.3820      4.2546      3.8510      0.4032   0.0000
   5.50    6.70289660     6.6940      3.3830      4.2575      3.8620      0.4032   0.0000
   5.50    6.75102901     6.7420      3.3800      4.2686      3.9130      0.4032   0.0000
   5.50    6.81398582     6.8040      3.3540      4.2757      3.9720      0.4032   0.0000
   5.50    6.85599613     6.8460      3.3250      4.2761      4.0050      0.4032   0.0000
   5.50    6.89338303     6.8830      3.2970      4.2743      4.0280      0.4032   0.0000
   5.50    6.93148899     6.9200      3.2700      4.2717      4.0470      0.4032   0.0000
   5.50    6.97579002     6.9640      3.2460      4.2690      4.0630      0.4032   0.0000
   5.50    7.06975651     7.0570      3.2320      4.2677      4.0780      0.4032   0.0000
   5.50    7.10302019     7.0900      3.2320      4.2680      4.0810      0.4032   0.0000
   5.50    7.15738106     7.1450      3.2490      4.2725      4.0850      0.4032   0.0000
   5.50    7.38461971     7.3730      3.3200      4.2911      4.1020      0.4032   0.0000
   5.50    7.54323101     7.5330      3.3810      4.3107      4.1280      0.4032   0.0000
   5.50    7.64532471     7.6350      3.4230      4.3261      4.1540      0.4032   0.0000
   5.50    7.71530867     7.7060      3.4470      4.3361      4.1740      0.4032   0.0000
   5.50    7.77015448     7.7610      3.4590      4.3425      4.1900      0.4032   0.0000
   5.50    7.84513712     7.8360      3.4690      4.3493      4.2120      0.4032   0.0000
   5.50    7.97900724     7.9710      3.4700      4.3538      4.2360      0.4032   0.0000
   5.50    8.13489819     8.1280      3.4770      4.3572      4.2520      0.4032   0.0000
   5.50    8.27592754     8.2680      3.4860      4.3592      4.2580      0.4032   0.0000
   5.50    9.11241531     9.1020      3.6260      4.3822      4.2520      0.4032   0.0000
   5.50   10.08993149    10.0850      3.7710      4.4056      4.2450      0.4032   0.0000
   5.50   11.06744957    11.0660      3.9000      4.4261      4.2390      0.4032   0.0000
   5.50   12.04496574    12.0420      4.0150      4.4442      4.2330      0.4033   0.0000
   5.50   14.00000000    13.9900      4.2130      4.4748      4.2220      0.4085   0.0000
   5.50   16.00000000    15.9980      4.3840      4.5004      4.2120      0.4085   0.0000
   5.50   18.00000000    17.9810      4.5280      4.5212      4.2010      0.4085   0.0000
   5.50   19.19846725    19.1800      4.6050      4.5322      4.1970      0.4085   0.0000
   5.50   20.00000000    19.9830      4.6540      4.5392      4.1940      0.4085   0.0000
   5.50   24.00000000    23.9690      4.8620      4.5679      4.1790      0.4085   0.0000
   5.50   30.00000000    29.8940      5.1000      4.5979      4.1570      0.4085   0.0000
   5.50   35.00000000    34.8150      5.2540      4.6158      4.1410      0.4085   0.0000
   5.50   40.00000000    39.7250      5.3820      4.6294      4.1250      0.4085   0.0000
   5.50   45.00000000    44.4590      5.4850      4.6398      4.1120      0.4085   0.0000
   5.50   50.00000000    49.4500      5.5820      4.6488      4.0970      0.4085   0.0000
   5.50   55.00000000    54.2460      5.6630      4.6555      4.0830      0.4085   0.0000
   5.50   60.00000000    59.0330      5.7350      4.6607      4.0690      0.4085   0.0000
   5.50   65.00000000    63.8370      5.8000      4.6652      4.0560      0.4085   0.0000
   5.50   70.00000000    68.5460      5.8580      4.6685      4.0420      0.4085   0.0000
   5.50   75.00000000    73.1840      5.9100      4.6710      4.0290      0.4085   0.0000
   5.50   80.00000000    77.9910      5.9590      4.6731      4.0150      0.4085   0.0000
   5.50   90.00000000    87.3160      6.0450      4.6753      3.9870      0.4085   0.0000
   5.50   95.00000000    91.9290      6.0840      4.6758      3.9730      0.4085   0.0000
   5.50  105.39565277   100.8160      6.1550      4.6743      3.9360      0.3656   0.0000
   5.50  115.87729645   109.5900      6.2180      4.6726      3.9020      0.2956   0.0000
   5.50  120.00000000   113.4750      6.2410      4.6748      3.9030      0.3216   0.0000
   5.50  150.00000000   142.3930      6.3950      4.6778      3.8600      0.3605   0.0000
   5.50  170.19468689   160.1800      6.4710      4.6776      3.8340      0.3058   0.0000
   5.50  199.99998474   186.1700      6.5690      4.6803      3.8130      0.2789   0.0000
   5.50  203.59458923   189.0940      6.5790      4.6803      3.8090      0.2770   0.0000
   5.50  246.48080444   224.4550      6.6930      4.6853      3.7900      0.0733   0.0000
   5.50  250.00000000   227.3750      6.7010      4.6857      3.7880      0.0661   0.0000
   5.50  300.00000000   270.7850      6.8010      4.6906      3.7840      0.1088   0.0000
   5.50  350.00000000   313.7380      6.8880      4.6997      3.7980      0.0381   0.0000
   5.50  350.00091553   307.2660      6.8820      4.6905      3.7570      0.0720   0.0000
   5.50  350.00210571   297.2340      6.8740      4.6797      3.7080      0.1347   0.0000
   5.50  350.00296021   288.1130      6.8670      4.6724      3.6720      0.2026   0.0000
   5.50  350.00372314   278.8200      6.8590      4.6666      3.6420      0.2756   0.0000
   5.50  350.00436401   269.6640      6.8520      4.6618      3.6160      0.3412   0.0000
   5.50  350.00491333   260.9960      6.8450      4.6579      3.5940      0.3890   0.0000
   5.50  350.00534058   253.1390      6.8380      4.6552      3.5760      0.4221   0.0000
   5.50  350.00576782   245.3930      6.8310      4.6530      3.5610      0.4456   0.0000
   5.50  350.00613403   237.7270      6.8240      4.6510      3.5460      0.4620   0.0000
   5.50  350.00643921   230.4750      6.8170      4.6498      3.5350      0.4726   0.0000
   5.50  350.00674438   223.3460      6.8100      4.6487      3.5230      0.4798   0.0000
   5.50  350.00717163   212.6970      6.8000      4.6478      3.5090      0.4862   0.0000
   5.50  350.00741577   203.3300      6.7870      4.6508      3.5150      0.4911   0.0000
   5.50  350.00750732   193.7290      6.7650      4.6515      3.5180      0.4919   0.0000
   5.50  350.00762939   183.4670      6.7410      4.6520      3.5210      0.4917   0.0000
   5.50  350.00772095   171.2970      6.7070      4.6510      3.5200      0.4916   0.0000
   5.50  350.00784302   158.7130      6.6700      4.6493      3.5180      0.4910   0.0000
   5.50  350.00793457   147.3140      6.6330      4.6478      3.5170      0.4904   0.0000
   5.50  350.00805664   136.7230      6.5950      4.6463      3.5160      0.4893   0.0000
   5.50  350.00814819   127.0950      6.5580      4.6448      3.5150      0.4886   0.0000
   5.50  350.00827026   117.9190      6.5200      4.6432      3.5140      0.4882   0.0000
   5.50  350.00836182   109.3720      6.4820      4.6418      3.5140      0.4872   0.0000
   5.50  350.00848389   101.4430      6.4440      4.6404      3.5140      0.4862   0.0000
   5.50  350.00857544    94.2610      6.4060      4.6390      3.5140      0.4857   0.0000
   5.50  350.00866699    87.5650      6.3690      4.6377      3.5140      0.4849   0.0000
   5.50  350.00878906    81.3110      6.3310      4.6365      3.5150      0.4840   0.0000
   5.50  350.00888062    75.5140      6.2930      4.6353      3.5160      0.4833   0.0000
   5.50  350.00900269    70.1190      6.2550      4.6342      3.5180      0.4831   0.0000
   5.50  350.00909424    65.2410      6.2170      4.6332      3.5200      0.4825   0.0000
   5.50  350.00918579    60.5710      6.1790      4.6321      3.5220      0.4820   0.0000
   5.50  350.00930786    56.1370      6.1390      4.6310      3.5240      0.4817   0.0000
   5.50  350.00939941    52.1300      6.1020      4.6303      3.5270      0.4815   0.0000
   5.50  350.00952148    48.3190      6.0630      4.6304      3.5320      0.4815   0.0000
   5.50  350.00964355    44.7710      6.0250      4.6311      3.5410      0.4818   0.0000
   5.50  350.00973511    41.4860      5.9870      4.6332      3.5540      0.4823   0.0000
   5.50  350.00982666    38.7910      5.9530      4.6367      3.5720      0.4834   0.0000
   5.50  350.00991821    36.7290      5.9270      4.6424      3.5980      0.4847   0.0000
   5.50  350.00994873    35.5840      5.9120      4.6485      3.6240      0.4852   0.0000
   5.50  350.00997925    34.9940      5.9050      4.6541      3.6460      0.4857   0.0000
   5.50  350.01000977    33.8620      5.9720      4.7387      3.9020      0.4867   0.0000
   5.50  350.01004028    33.1110      5.9190      4.7977      4.1820      0.4852   0.0000
   5.50  350.01007080    32.6800      5.9030      4.8076      4.2310      0.4665   0.0000
   5.50  350.01013184    30.8670      5.9040      4.9639      4.8310      0.4946   0.0000
   5.50  350.01022339    28.6990      5.8640      4.9618      4.8310      0.5326   0.0000
   5.50  350.01028442    27.0030      5.8340      4.9631      4.8400     22.6408   0.0000
   5.50  350.01043701    24.8630      5.7980      4.9602      4.8290     19.7022   0.0000
   5.50  350.01058960    22.9960      5.7710      4.9606      4.8230     12.0718   0.0000
   5.50  350.01071167    21.9690      5.7600      4.9672      4.8400      8.3902   0.0000
   5.50  350.01080322    21.4020      5.7580      4.9789      4.8780      6.6539   0.0000
   5.50  350.01083374    21.1430      5.7630      4.9996      4.9500      5.9834   0.0000
   5.50  350.01086426    21.0250      5.8720      5.1468      5.4280      5.7598   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09449661     0.0940     -1.0530      3.4415      3.1840      0.4085   0.0000
   5.55    0.11096006     0.1110     -0.9450      3.4486      3.1740      0.4085   0.0000
   5.55    0.12410253     0.1240     -0.8760      3.4540      3.1750      0.4085   0.0000
   5.55    0.12429222     0.1240     -0.8750      3.4541      3.1750      0.4085   0.0000
   5.55    0.13662037     0.1360     -0.8080      3.4593      3.1700      0.4085   0.0000
   5.55    0.14415595     0.1440     -0.7720      3.4625      3.1690      0.4085   0.0000
   5.55    0.15770072     0.1570     -0.7060      3.4687      3.1680      0.4085   0.0000
   5.55    0.16401969     0.1640     -0.6730      3.4714      3.1620      0.4085   0.0000
   5.55    0.20031546     0.2000     -0.5140      3.4894      3.1620      0.4085   0.0000
   5.55    0.20374717     0.2030     -0.5020      3.4910      3.1650      0.4085   0.0000
   5.55    0.22463882     0.2240     -0.4090      3.5020      3.1580      0.4085   0.0000
   5.55    0.25340652     0.2530     -0.3000      3.5157      3.1560      0.4085   0.0000
   5.55    0.28601849     0.2860     -0.1810      3.5302      3.1480      0.4085   0.0000
   5.55    0.30306590     0.3030     -0.1220      3.5371      3.1420      0.4085   0.0000
   5.55    0.31817919     0.3180     -0.0780      3.5426      3.1400      0.4085   0.0000
   5.55    0.35839847     0.3580      0.0340      3.5561      3.1340      0.4085   0.0000
   5.55    0.39722064     0.3970      0.1260      3.5673      3.1320      0.4085   0.0000
   5.55    0.40776742     0.4080      0.1470      3.5700      3.1330      0.4085   0.0000
   5.55    0.43679261     0.4360      0.1960      3.5768      3.1420      0.4085   0.0000
   5.55    0.47337073     0.4730      0.2470      3.5844      3.1560      0.4085   0.0000
   5.55    0.49772844     0.4980      0.2770      3.5891      3.1660      0.4085   0.0000
   5.55    0.50170326     0.5020      0.2830      3.5899      3.1670      0.4085   0.0000
   5.55    0.50454861     0.5040      0.2870      3.5904      3.1670      0.4085   0.0000
   5.55    0.53098428     0.5310      0.3250      3.5955      3.1720      0.4085   0.0000
   5.55    0.55136263     0.5510      0.3460      3.5994      3.1830      0.4085   0.0000
   5.55    0.55602098     0.5560      0.3480      3.6000      3.1860      0.4085   0.0000
   5.55    0.57143718     0.5710      0.3610      3.6021      3.1940      0.4085   0.0000
   5.55    0.58794796     0.5880      0.3760      3.6047      3.2020      0.4085   0.0000
   5.55    0.60102195     0.6010      0.3880      3.6070      3.2090      0.4085   0.0000
   5.55    0.60461819     0.6040      0.3900      3.6074      3.2110      0.4085   0.0000
   5.55    0.62299734     0.6230      0.4050      3.6098      3.2180      0.4085   0.0000
   5.55    0.64265805     0.6430      0.4220      3.6126      3.2270      0.4085   0.0000
   5.55    0.65068126     0.6510      0.4290      3.6138      3.2300      0.4085   0.0000
   5.55    0.65916836     0.6590      0.4350      3.6148      3.2330      0.4085   0.0000
   5.55    0.68107605     0.6810      0.4540      3.6174      3.2390      0.4085   0.0000
   5.55    0.70034075     0.7000      0.4700      3.6201      3.2460      0.4085   0.0000
   5.55    0.73367447     0.7340      0.4980      3.6275      3.2670      0.4049   0.0000
   5.55    0.75000000     0.7500      0.5150      3.6312      3.2750      0.4032   0.0000
   5.55    0.76582563     0.7660      0.5260      3.6326      3.2780      0.4032   0.0000
   5.55    0.79756188     0.7970      0.5500      3.6355      3.2840      0.4032   0.0000
   5.55    0.80000001     0.8000      0.5520      3.6357      3.2840      0.4032   0.0000
   5.55    0.81855381     0.8180      0.5650      3.6372      3.2870      0.4032   0.0000
   5.55    0.85000002     0.8500      0.5870      3.6399      3.2910      0.4032   0.0000
   5.55    0.85415530     0.8540      0.5900      3.6402      3.2920      0.4032   0.0000
   5.55    0.89999998     0.8990      0.6220      3.6436      3.2960      0.4032   0.0000
   5.55    0.93256623     0.9320      0.6420      3.6459      3.3010      0.4032   0.0000
   5.55    0.95000005     0.9500      0.6540      3.6471      3.3020      0.4032   0.0000
   5.55    0.97442126     0.9740      0.6690      3.6487      3.3040      0.4032   0.0000
   5.55    1.00000000     1.0000      0.6860      3.6503      3.3050      0.4032   0.0000
   5.55    1.01805687     1.0180      0.6960      3.6514      3.3070      0.4032   0.0000
   5.55    1.04999995     1.0500      0.7160      3.6532      3.3080      0.4032   0.0000
   5.55    1.07918179     1.0790      0.7320      3.6549      3.3100      0.4032   0.0000
