 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    7.12459469     7.1210      3.3370      4.3251      4.2060      0.4032   0.0000
   5.50    7.18361950     7.1800      3.3630      4.3353      4.2240      0.4032   0.0000
   5.50    7.26170826     7.2590      3.3850      4.3457      4.2490      0.4032   0.0000
   5.50    7.44188261     7.4400      3.3890      4.3550      4.2920      0.4032   0.0000
   5.50    7.59029293     7.5890      3.3900      4.3572      4.3090      0.4032   0.0000
   5.50    7.82445288     7.8250      3.4100      4.3609      4.3170      0.4032   0.0000
   5.50    8.00000000     8.0010      3.4420      4.3661      4.3160      0.4032   0.0000
   5.50    9.00000000     8.9950      3.6100      4.3931      4.3070      0.4032   0.0000
   5.50   10.00000000     9.9980      3.7570      4.4164      4.2990      0.4032   0.0000
   5.50   11.00000000    11.0010      3.8870      4.4367      4.2910      0.4032   0.0000
   5.50   12.00000000    12.0010      4.0030      4.4545      4.2840      0.4032   0.0000
   5.50   14.00000000    13.9910      4.2040      4.4849      4.2710      0.4087   0.0000
   5.50   16.00000000    16.0000      4.3730      4.5096      4.2600      0.4087   0.0000
   5.50   18.00000000    17.9850      4.5160      4.5303      4.2500      0.4087   0.0000
   5.50   20.00000000    19.9880      4.6400      4.5472      4.2390      0.4087   0.0000
   5.50   22.04355621    22.0290      4.7510      4.5623      4.2310      0.4087   0.0000
   5.50   24.00000000    23.9800      4.8480      4.5758      4.2250      0.4087   0.0000
   5.50   28.00000000    27.9430      5.0140      4.5973      4.2120      0.4087   0.0000
   5.50   30.00000000    29.9270      5.0860      4.6063      4.2050      0.4087   0.0000
   5.50   32.15118027    32.0580      5.1560      4.6147      4.1990      0.4087   0.0000
   5.50   35.00000000    34.8770      5.2410      4.6253      4.1920      0.4087   0.0000
   5.50   40.00000000    39.8270      5.3690      4.6396      4.1790      0.4087   0.0000
   5.50   42.20063400    42.0020      5.4190      4.6446      4.1730      0.4087   0.0000
   5.50   45.00000000    44.7640      5.4780      4.6509      4.1660      0.4087   0.0000
   5.50   50.00000000    49.6600      5.5720      4.6602      4.1550      0.4087   0.0000
   5.50   55.00000000    54.5260      5.6540      4.6677      4.1440      0.4087   0.0000
   5.50   60.00000000    59.3960      5.7260      4.6738      4.1330      0.4087   0.0000
   5.50   65.00000000    64.2230      5.7910      4.6790      4.1230      0.4087   0.0000
   5.50   70.00000000    69.1000      5.8510      4.6832      4.1120      0.4087   0.0000
   5.50   80.00000000    78.6770      5.9530      4.6897      4.0920      0.4087   0.0000
   5.50   88.59940338    87.0640      6.0300      4.6937      4.0750      0.4087   0.0000
   5.50   90.00000000    88.4260      6.0420      4.6943      4.0720      0.4087   0.0000
   5.50   94.88433075    93.1040      6.0800      4.6959      4.0620      0.4087   0.0000
   5.50   95.00000000    93.2110      6.0810      4.6959      4.0620      0.4087   0.0000
   5.50  100.00000000    97.9750      6.1180      4.6973      4.0520      0.4087   0.0000
   5.50  120.00000000   116.9170      6.2450      4.6996      4.0110      0.4087   0.0000
   5.50  144.03515625   139.5250      6.3660      4.6986      3.9630      0.4087   0.0000
   5.50  158.34292603   152.3090      6.4270      4.6993      3.9430      0.4063   0.0000
   5.50  181.30999756   172.4320      6.5110      4.7016      3.9220      0.3947   0.0000
   5.50  196.80290222   186.6910      6.5620      4.7047      3.9170      0.3775   0.0000
   5.50  200.00000000   189.8400      6.5730      4.7062      3.9210      0.3716   0.0000
   5.50  216.96591187   205.4430      6.6210      4.7062      3.9060      0.3710   0.0000
   5.50  250.00000000   235.6500      6.7050      4.7073      3.8870      0.3691   0.0000
   5.50  300.00000000   282.4060      6.8120      4.7094      3.8660      0.0245   0.0000
   5.50  334.41088867   313.9020      6.8750      4.7142      3.8690      0.0271   0.0000
   5.50  350.00000000   327.7660      6.8990      4.7152      3.8670      0.0525   0.0000
   5.50  350.00213623   316.6990      6.8970      4.6923      3.7630      0.1874   0.0000
   5.50  350.00350952   306.6480      6.8950      4.6796      3.7000      0.3873   0.0000
   5.50  350.00457764   296.0470      6.8940      4.6713      3.6520      0.4874   0.0000
   5.50  350.00540161   285.9690      6.8940      4.6661      3.6170      0.5126   0.0000
   5.50  350.00601196   277.1600      6.8930      4.6633      3.5930      0.5157   0.0000
   5.50  350.00640869   270.2580      6.8930      4.6620      3.5770      0.5143   0.0000
   5.50  350.00680542   263.1520      6.8930      4.6615      3.5630      0.5121   0.0000
   5.50  350.00717163   255.6230      6.8930      4.6618      3.5520      0.5102   0.0000
   5.50  350.00750732   248.0470      6.8930      4.6625      3.5420      0.5086   0.0000
   5.50  350.00756836   244.3670      6.8890      4.6654      3.5510      0.5090   0.0000
   5.50  350.00769043   235.3790      6.8740      4.6648      3.5460      0.5082   0.0000
   5.50  350.00781250   226.4670      6.8600      4.6655      3.5470      0.5076   0.0000
   5.50  350.00790405   217.5100      6.8450      4.6669      3.5500      0.5071   0.0000
   5.50  350.00802612   203.8610      6.8210      4.6764      3.5830      0.5079   0.0000
   5.50  350.00814819   187.0900      6.7810      4.6763      3.5860      0.5069   0.0000
   5.50  350.00823975   171.6800      6.7400      4.6750      3.5850      0.5058   0.0000
   5.50  350.00836182   157.1620      6.6980      4.6738      3.5840      0.5045   0.0000
   5.50  350.00845337   143.9300      6.6560      4.6727      3.5830      0.5035   0.0000
   5.50  350.00857544   131.8400      6.6140      4.6719      3.5840      0.5025   0.0000
   5.50  350.00866699   121.0030      6.5730      4.6710      3.5840      0.5015   0.0000
   5.50  350.00878906   111.0370      6.5310      4.6702      3.5850      0.5007   0.0000
   5.50  350.00888062   102.1190      6.4900      4.6695      3.5870      0.4999   0.0000
   5.50  350.00897217    93.7380      6.4480      4.6689      3.5890      0.4994   0.0000
   5.50  350.00906372    86.1970      6.4070      4.6685      3.5920      0.4989   0.0000
   5.50  350.00918579    78.9660      6.3650      4.6680      3.5950      0.4987   0.0000
   5.50  350.00927734    72.3850      6.3230      4.6683      3.6000      0.4988   0.0000
   5.50  350.00939941    66.4880      6.2820      4.6693      3.6070      0.4992   0.0000
   5.50  350.00949097    61.5420      6.2450      4.6708      3.6170      0.4999   0.0000
   5.50  350.00958252    56.9800      6.2080      4.6735      3.6310      0.5013   0.0000
   5.50  350.00964355    53.2730      6.1760      4.6773      3.6490      0.5029   0.0000
   5.50  350.00970459    50.2990      6.1490      4.6831      3.6740      0.5051   0.0000
   5.50  350.00976562    48.4240      6.1320      4.6896      3.7010      0.5067   0.0000
   5.50  350.00979614    46.5870      6.1160      4.7085      3.7760      0.5078   0.0000
   5.50  350.00982666    45.2640      6.1280      4.8152      4.1780      0.4945   0.0000
   5.50  350.00985718    44.5780      6.1510      4.9633      4.7410      0.4940   0.0000
   5.50  350.00991821    41.9960      6.1130      4.9877      4.8510      0.5224   0.0000
   5.50  350.00997925    39.3860      6.0800      4.9887      4.8600     23.2929   0.0000
   5.50  350.01007080    36.4240      6.0440      4.9855      4.8490     21.2450   0.0000
   5.50  350.01022339    33.5680      6.0140      4.9836      4.8360     11.4383   0.0000
   5.50  350.01034546    31.6630      5.9970      4.9867      4.8400      7.4477   0.0000
   5.50  350.01046753    30.4650      5.9910      4.9975      4.8720      4.5777   0.0000
   5.50  350.01052856    30.0030      5.9960      5.0178      4.9420      4.1523   0.0000
   5.50  350.01055908    29.7820      6.0900      5.1567      5.4000      3.9706   3.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0690      3.4554      3.2350      0.4087   0.0000
   5.55    0.09719832     0.0970     -1.0180      3.4588      3.2310      0.4087   0.0000
   5.55    0.10000001     0.1000     -0.9980      3.4601      3.2290      0.4087   0.0000
   5.55    0.10830990     0.1080     -0.9440      3.4637      3.2230      0.4087   0.0000
   5.55    0.12493894     0.1250     -0.8440      3.4708      3.2140      0.4087   0.0000
   5.55    0.13705824     0.1370     -0.7880      3.4755      3.2170      0.4087   0.0000
   5.55    0.14000000     0.1400     -0.7740      3.4766      3.2160      0.4087   0.0000
   5.55    0.15620799     0.1560     -0.6940      3.4833      3.2110      0.4087   0.0000
   5.55    0.16000000     0.1600     -0.6740      3.4847      3.2070      0.4087   0.0000
   5.55    0.19792058     0.1980     -0.5090      3.5009      3.1990      0.4087   0.0000
   5.55    0.20000002     0.2000     -0.5020      3.5018      3.2000      0.4087   0.0000
   5.55    0.24155703     0.2420     -0.3280      3.5197      3.1800      0.4087   0.0000
   5.55    0.25136992     0.2510     -0.2970      3.5235      3.1820      0.4087   0.0000
   5.55    0.29972109     0.3000     -0.1220      3.5440      3.1640      0.4087   0.0000
   5.55    0.30000001     0.3000     -0.1210      3.5441      3.1640      0.4087   0.0000
   5.55    0.32781038     0.3280     -0.0360      3.5546      3.1600      0.4087   0.0000
   5.55    0.35000002     0.3500      0.0300      3.5624      3.1530      0.4087   0.0000
   5.55    0.39047554     0.3900      0.1260      3.5747      3.1540      0.4087   0.0000
   5.55    0.40899307     0.4090      0.1630      3.5796      3.1570      0.4087   0.0000
   5.55    0.44926497     0.4490      0.2370      3.5894      3.1630      0.4087   0.0000
   5.55    0.46600023     0.4660      0.2480      3.5925      3.1800      0.4087   0.0000
   5.55    0.48766595     0.4880      0.2750      3.5968      3.1900      0.4087   0.0000
   5.55    0.50000000     0.5000      0.2980      3.5994      3.1880      0.4087   0.0000
   5.55    0.50657213     0.5070      0.3000      3.6003      3.1950      0.4087   0.0000
   5.55    0.51875204     0.5190      0.3090      3.6020      3.2040      0.4087   0.0000
   5.55    0.53166634     0.5310      0.3250      3.6043      3.2080      0.4087   0.0000
   5.55    0.54544628     0.5450      0.3390      3.6070      3.2160      0.4087   0.0000
   5.55    0.55000001     0.5500      0.3420      3.6079      3.2190      0.4087   0.0000
   5.55    0.56448907     0.5640      0.3530      3.6098      3.2270      0.4087   0.0000
   5.55    0.58084768     0.5810      0.3690      3.6123      3.2340      0.4087   0.0000
   5.55    0.59834403     0.5980      0.3850      3.6153      3.2430      0.4087   0.0000
   5.55    0.60000002     0.6000      0.3860      3.6156      3.2440      0.4087   0.0000
   5.55    0.61774158     0.6180      0.4010      3.6177      3.2510      0.4087   0.0000
   5.55    0.63680625     0.6370      0.4170      3.6205      3.2590      0.4087   0.0000
   5.55    0.64999998     0.6500      0.4280      3.6225      3.2650      0.4087   0.0000
   5.55    0.66264987     0.6630      0.4390      3.6239      3.2680      0.4087   0.0000
   5.55    0.68341827     0.6830      0.4570      3.6265      3.2740      0.4087   0.0000
   5.55    0.70000005     0.7000      0.4710      3.6287      3.2790      0.4087   0.0000
   5.55    0.75000000     0.7500      0.5190      3.6396      3.3050      0.4032   0.0000
   5.55    0.77559710     0.7760      0.5380      3.6419      3.3090      0.4032   0.0000
   5.55    0.80000007     0.8000      0.5560      3.6442      3.3140      0.4032   0.0000
   5.55    0.83067143     0.8300      0.5780      3.6467      3.3180      0.4032   0.0000
   5.55    0.85000002     0.8500      0.5930      3.6484      3.3200      0.4032   0.0000
   5.55    0.86500192     0.8650      0.6030      3.6495      3.3220      0.4032   0.0000
   5.55    0.89999998     0.8990      0.6280      3.6522      3.3250      0.4032   0.0000
   5.55    0.93115133     0.9310      0.6470      3.6544      3.3290      0.4032   0.0000
   5.55    0.94999999     0.9500      0.6590      3.6558      3.3310      0.4032   0.0000
   5.55    0.98574668     0.9860      0.6830      3.6581      3.3330      0.4032   0.0000
   5.55    1.00000000     1.0000      0.6920      3.6590      3.3340      0.4032   0.0000
   5.55    1.01371241     1.0140      0.7000      3.6599      3.3360      0.4032   0.0000
   5.55    1.04999995     1.0500      0.7200      3.6621      3.3390      0.4032   0.0000
   5.55    1.05520689     1.0550      0.7230      3.6624      3.3390      0.4032   0.0000
   5.55    1.10000002     1.0990      0.7510      3.6649      3.3400      0.4032   0.0000
   5.55    1.13593185     1.1350      0.7700      3.6668      3.3420      0.4032   0.0000
   5.55    1.14999998     1.1490      0.7780      3.6675      3.3430      0.4032   0.0000
   5.55    1.16062438     1.1600      0.7830      3.6681      3.3440      0.4032   0.0000
   5.55    1.20000005     1.2000      0.8040      3.6701      3.3450      0.4032   0.0000
   5.55    1.25000000     1.2500      0.8290      3.6724      3.3480      0.4032   0.0000
   5.55    1.26371717     1.2640      0.8350      3.6730      3.3480      0.4032   0.0000
   5.55    1.29999995     1.3000      0.8540      3.6746      3.3480      0.4032   0.0000
   5.55    1.32619750     1.3260      0.8650      3.6757      3.3500      0.4032   0.0000
   5.55    1.35000002     1.3500      0.8770      3.6767      3.3500      0.4032   0.0000
   5.55    1.39999998     1.4000      0.8990      3.6787      3.3520      0.4032   0.0000
   5.55    1.40049541     1.4010      0.8990      3.6787      3.3520      0.4032   0.0000
   5.55    1.45000005     1.4500      0.9220      3.6805      3.3510      0.4032   0.0000
