 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    1.32770872     1.3280      0.9890      3.7174      3.3940      0.4032   0.0000
   5.50    1.36428583     1.3640      1.0060      3.7186      3.3940      0.4032   0.0000
   5.50    1.40265453     1.4030      1.0210      3.7199      3.3960      0.4032   0.0000
   5.50    1.41190481     1.4120      1.0240      3.7202      3.3970      0.4032   0.0000
   5.50    1.41996706     1.4200      1.0270      3.7205      3.3970      0.4032   0.0000
   5.50    1.45952380     1.4600      1.0440      3.7217      3.3970      0.4032   0.0000
   5.50    1.46974063     1.4700      1.0480      3.7220      3.3980      0.4032   0.0000
   5.50    1.50714290     1.5070      1.0630      3.7231      3.3970      0.4032   0.0000
   5.50    1.55476189     1.5550      1.0810      3.7243      3.3980      0.4032   0.0000
   5.50    1.57804644     1.5780      1.0880      3.7250      3.4000      0.4032   0.0000
   5.50    1.60238099     1.6020      1.0990      3.7256      3.3990      0.4032   0.0000
   5.50    1.64999998     1.6490      1.1150      3.7269      3.4000      0.4032   0.0000
   5.50    1.69589031     1.6950      1.1330      3.7279      3.3980      0.4032   0.0000
   5.50    1.74178076     1.7410      1.1480      3.7290      3.3990      0.4032   0.0000
   5.50    1.78767109     1.7860      1.1630      3.7300      3.3980      0.4032   0.0000
   5.50    1.83356166     1.8320      1.1780      3.7310      3.3990      0.4032   0.0000
   5.50    1.87945199     1.8780      1.1940      3.7319      3.3980      0.4032   0.0000
   5.50    1.91761720     1.9170      1.2050      3.7327      3.3980      0.4032   0.0000
   5.50    1.92534244     1.9240      1.2080      3.7329      3.3980      0.4032   0.0000
   5.50    1.97123277     1.9710      1.2240      3.7337      3.3950      0.4032   0.0000
   5.50    2.01673198     2.0170      1.2380      3.7345      3.3950      0.4032   0.0000
   5.50    2.01712346     2.0170      1.2380      3.7345      3.3950      0.4032   0.0000
   5.50    2.06301379     2.0620      1.2540      3.7354      3.3920      0.4032   0.0000
   5.50    2.10585928     2.1050      1.2670      3.7361      3.3910      0.4032   0.0000
   5.50    2.10890412     2.1080      1.2680      3.7362      3.3910      0.4032   0.0000
   5.50    2.13286114     2.1320      1.2750      3.7366      3.3900      0.4032   0.0000
   5.50    2.15479445     2.1540      1.2820      3.7370      3.3890      0.4032   0.0000
   5.50    2.20068479     2.1990      1.2970      3.7377      3.3860      0.4032   0.0000
   5.50    2.24657536     2.2450      1.3110      3.7385      3.3840      0.4032   0.0000
   5.50    2.30076432     2.2990      1.3260      3.7394      3.3830      0.4032   0.0000
   5.50    2.43013716     2.4280      1.3710      3.7413      3.3690      0.4032   0.0000
   5.50    2.50084329     2.5000      1.3920      3.7424      3.3650      0.4032   0.0000
   5.50    2.61369848     2.6130      1.4270      3.7442      3.3560      0.4032   0.0000
   5.50    2.62315655     2.6230      1.4300      3.7443      3.3560      0.4032   0.0000
   5.50    2.79726028     2.7970      1.4890      3.7471      3.3360      0.4032   0.0000
   5.50    2.98082185     2.9800      1.5610      3.7502      3.3040      0.4032   0.0000
   5.50    3.04393888     3.0430      1.5840      3.7513      3.2940      0.4032   0.0000
   5.50    3.07835150     3.0770      1.6000      3.7519      3.2860      0.4032   0.0000
   5.50    3.16438341     3.1630      1.6510      3.7539      3.2550      0.4032   0.0000
   5.50    3.31012797     3.3080      1.7400      3.7577      3.2000      0.4032   0.0000
   5.50    3.34794521     3.3450      1.7700      3.7589      3.1800      0.4032   0.0000
   5.50    3.44338298     3.4400      1.8490      3.7623      3.1260      0.4032   0.0000
   5.50    3.53150702     3.5280      1.9320      3.7665      3.0720      0.4032   0.0000
   5.50    3.55363989     3.5500      1.9530      3.7676      3.0580      0.4032   0.0000
   5.50    3.65837717     3.6550      2.0400      3.7741      3.0100      0.4032   0.0000
   5.50    3.71506834     3.7120      2.0840      3.7791      2.9930      0.4032   0.0000
   5.50    3.77198648     3.7690      2.1270      3.7847      2.9780      0.4032   0.0000
   5.50    3.85769486     3.8550      2.1910      3.7981      2.9770      0.4032   0.0000
   5.50    3.89862990     3.8970      2.2220      3.8070      2.9870      0.4032   0.0000
   5.50    3.89988542     3.8980      2.2230      3.8073      2.9870      0.4032   0.0000
   5.50    3.94508839     3.9430      2.2580      3.8193      3.0050      0.4032   0.0000
   5.50    3.98448133     3.9830      2.2880      3.8304      3.0240      0.4032   0.0000
   5.50    4.03387165     4.0320      2.3270      3.8449      3.0480      0.4032   0.0000
   5.50    4.08150530     4.0800      2.3640      3.8593      3.0730      0.4032   0.0000
   5.50    4.08219194     4.0800      2.3650      3.8595      3.0740      0.4032   0.0000
   5.50    4.08644485     4.0850      2.3680      3.8608      3.0760      0.4032   0.0000
   5.50    4.13346148     4.1310      2.4050      3.8754      3.1020      0.4032   0.0000
   5.50    4.17919731     4.1760      2.4420      3.8899      3.1290      0.4032   0.0000
   5.50    4.22376776     4.2200      2.4770      3.9043      3.1560      0.4032   0.0000
   5.50    4.26575327     4.2630      2.5100      3.9181      3.1820      0.4032   0.0000
   5.50    4.28314686     4.2800      2.5240      3.9239      3.1930      0.4032   0.0000
   5.50    4.32542944     4.3220      2.5570      3.9381      3.2210      0.4032   0.0000
   5.50    4.36683369     4.3630      2.5890      3.9521      3.2490      0.4032   0.0000
   5.50    4.40743923     4.4040      2.6200      3.9660      3.2780      0.4032   0.0000
   5.50    4.44731474     4.4430      2.6500      3.9798      3.3070      0.4032   0.0000
   5.50    4.44931507     4.4460      2.6510      3.9805      3.3090      0.4032   0.0000
   5.50    4.48334885     4.4800      2.6770      3.9931      3.3370      0.4032   0.0000
   5.50    4.51723528     4.5140      2.7020      4.0057      3.3650      0.4032   0.0000
   5.50    4.55086231     4.5470      2.7270      4.0182      3.3940      0.4032   0.0000
   5.50    4.58430576     4.5810      2.7500      4.0307      3.4230      0.4032   0.0000
   5.50    4.61763430     4.6140      2.7730      4.0430      3.4530      0.4032   0.0000
   5.50    4.63287687     4.6300      2.7830      4.0486      3.4670      0.4032   0.0000
   5.50    4.64070320     4.6380      2.7890      4.0524      3.4770      0.4032   0.0000
   5.50    4.66463137     4.6620      2.8080      4.0639      3.5060      0.4032   0.0000
   5.50    4.68895388     4.6860      2.8260      4.0754      3.5370      0.4032   0.0000
   5.50    4.71372509     4.7110      2.8430      4.0869      3.5680      0.4032   0.0000
   5.50    4.73899889     4.7360      2.8600      4.0985      3.5990      0.4032   0.0000
   5.50    4.76484823     4.7620      2.8770      4.1101      3.6310      0.4032   0.0000
   5.50    4.79130983     4.7890      2.8930      4.1217      3.6640      0.4032   0.0000
   5.50    4.81643820     4.8140      2.9080      4.1325      3.6950      0.4032   0.0000
   5.50    4.83362055     4.8320      2.9170      4.1387      3.7120      0.4032   0.0000
   5.50    4.86866188     4.8670      2.9350      4.1509      3.7460      0.4032   0.0000
   5.50    4.90441561     4.9030      2.9520      4.1631      3.7810      0.4032   0.0000
   5.50    4.94096136     4.9400      2.9690      4.1754      3.8160      0.4032   0.0000
   5.50    4.97839165     4.9770      2.9860      4.1876      3.8510      0.4032   0.0000
   5.50    5.00000000     4.9990      2.9950      4.1944      3.8710      0.4032   0.0000
   5.50    5.03434420     5.0340      3.0090      4.2046      3.9010      0.4032   0.0000
   5.50    5.07600832     5.0750      3.0250      4.2166      3.9370      0.4032   0.0000
   5.50    5.11908770     5.1190      3.0410      4.2287      3.9730      0.4032   0.0000
   5.50    5.16390038     5.1640      3.0560      4.2407      4.0100      0.4032   0.0000
   5.50    5.19999981     5.2000      3.0670      4.2499      4.0380      0.4032   0.0000
   5.50    5.21942854     5.2190      3.0730      4.2547      4.0530      0.4032   0.0000
   5.50    5.26376247     5.2640      3.0860      4.2653      4.0870      0.4032   0.0000
   5.50    5.27912664     5.2790      3.0900      4.2688      4.0980      0.4032   0.0000
   5.50    5.34369850     5.3440      3.1060      4.2829      4.1440      0.4032   0.0000
   5.50    5.40000010     5.4010      3.1180      4.2942      4.1820      0.4032   0.0000
   5.50    5.41624403     5.4170      3.1210      4.2975      4.1920      0.4032   0.0000
   5.50    5.49526882     5.4960      3.1370      4.3120      4.2410      0.4032   0.0000
   5.50    5.58065319     5.5810      3.1540      4.3266      4.2890      0.4032   0.0000
   5.50    5.59999990     5.6010      3.1580      4.3297      4.2990      0.4032   0.0000
   5.50    5.67369699     5.6740      3.1730      4.3414      4.3360      0.4032   0.0000
   5.50    5.77520514     5.7760      3.1940      4.3558      4.3810      0.4032   0.0000
   5.50    5.80000019     5.8010      3.1990      4.3591      4.3910      0.4032   0.0000
   5.50    5.83258724     5.8330      3.2060      4.3637      4.4050      0.4032   0.0000
   5.50    5.98411417     5.9840      3.2240      4.3787      4.4580      0.4032   0.0000
   5.50    6.00000000     6.0000      3.2240      4.3793      4.4620      0.4032   0.0000
   5.50    6.16520309     6.1650      3.2170      4.3843      4.5000      0.4032   0.0000
   5.50    6.19999981     6.2000      3.2150      4.3845      4.5050      0.4032   0.0000
   5.50    6.29216719     6.2910      3.2090      4.3846      4.5180      0.4032   0.0000
   5.50    6.40000010     6.3990      3.2110      4.3849      4.5250      0.4032   0.0000
   5.50    6.48105955     6.4790      3.2130      4.3850      4.5290      0.4032   0.0000
   5.50    6.54922867     6.5470      3.2190      4.3857      4.5290      0.4032   0.0000
   5.50    6.86774349     6.8640      3.2810      4.3939      4.5210      0.4032   0.0000
   5.50    7.00000000     6.9960      3.3050      4.3971      4.5180      0.4032   0.0000
   5.50    7.03057623     7.0270      3.3110      4.3978      4.5170      0.4032   0.0000
   5.50    8.00000000     8.0010      3.4880      4.4240      4.5010      0.4032   0.0000
   5.50    9.00000000     8.9950      3.6470      4.4477      4.4880      0.4032   0.0000
   5.50   10.00000000     9.9980      3.7860      4.4667      4.4700      0.4032   1.0000
   5.50   11.00000000    11.0010      3.9110      4.4830      4.4530      0.4032   1.0000
   5.50   12.00000000    12.0010      4.0220      4.4990      4.4430      0.4032   1.0000
   5.50   14.00000000    13.9920      4.2160      4.5283      4.4340      0.4087   0.0000
   5.50   16.00000000    16.0020      4.3780      4.5502      4.4170      0.4087   1.0000
   5.50   18.00000000    17.9880      4.5180      4.5685      4.4010      0.4087   1.0000
   5.50   20.00000000    19.9940      4.6400      4.5842      4.3880      0.4087   1.0000
   5.50   21.39656258    21.3930      4.7150      4.5939      4.3810      0.4087   1.0000
   5.50   24.00000000    23.9970      4.8430      4.6110      4.3710      0.4087   1.0000
   5.50   27.99999809    27.9770      5.0070      4.6325      4.3600      0.4087   1.0000
   5.50   30.00000000    29.9740      5.0780      4.6416      4.3550      0.4087   1.0000
   5.50   35.00000000    34.9620      5.2330      4.6610      4.3450      0.4087   0.0000
   5.50   38.86503220    38.7690      5.3320      4.6729      4.3380      0.4087   0.0000
   5.50   40.79754639    40.7250      5.3780      4.6784      4.3350      0.4087   0.0000
   5.50   45.62883377    45.5660      5.4820      4.6903      4.3280      0.4087   0.0000
   5.50   50.46012115    50.3800      5.5720      4.7003      4.3220      0.4087   0.0000
   5.50   55.29140854    55.1810      5.6510      4.7087      4.3150      0.4087   0.0000
   5.50   60.12269974    59.9980      5.7220      4.7159      4.3100      0.4087   0.0000
   5.50   64.95398712    64.8400      5.7860      4.7222      4.3050      0.4087   0.0000
   5.50   69.78527832    69.6080      5.8440      4.7277      4.3000      0.4087   0.0000
   5.50   74.61656189    74.4180      5.8970      4.7326      4.2950      0.4087   0.0000
   5.50   79.44785309    79.2400      5.9460      4.7369      4.2910      0.4087   0.0000
   5.50   89.11042786    88.8520      6.0330      4.7442      4.2830      0.4087   0.0000
   5.50   89.26415253    89.0040      6.0340      4.7443      4.2830      0.4087   0.0000
   5.50   98.77300262    98.4710      6.1090      4.7501      4.2750      0.4087   0.0000
   5.50  103.60429382   103.0200      6.1420      4.7525      4.2710      0.4087   0.0000
   5.50  108.43557739   107.6240      6.1730      4.7546      4.2680      0.4087   0.0000
   5.50  127.76074219   126.6500      6.2870      4.7620      4.2540      0.4087   0.0000
   5.50  156.74847412   155.2250      6.4240      4.7694      4.2350      0.4087   0.0000
   5.50  172.82626343   171.2770      6.4860      4.7718      4.2240      0.4087   0.0000
   5.50  205.06134033   203.4880      6.5960      4.7758      4.2050      0.4087   0.0000
   5.50  253.37423706   251.5510      6.7260      4.7782      4.1780      0.4087   0.0000
   5.50  301.68710327   299.4340      6.8280      4.7786      4.1530      0.4087   0.0000
   5.50  350.00000000   347.5310      6.9130      4.7777      4.1290      0.4087   0.0000
   5.50  350.00042725   347.2460      6.9150      4.7711      4.1000      0.4087   0.0000
   5.50  350.00125122   346.5660      6.9190      4.7572      4.0390      0.4087   0.0000
   5.50  350.00192261   345.8750      6.9230      4.7445      3.9840      0.4087   0.0000
   5.50  350.00244141   345.1840      6.9270      4.7330      3.9340      0.4087   0.0000
   5.50  350.00292969   344.4730      6.9300      4.7217      3.8830      0.4087   0.0000
   5.50  350.00332642   343.7700      6.9340      4.7109      3.8360      0.4087   0.0000
   5.50  350.00366211   343.0310      6.9370      4.7001      3.7880      0.4087   0.0000
   5.50  350.00411987   341.9260      6.9420      4.6841      3.7180      0.1221   0.0000
   5.50  350.00439453   341.1370      6.9450      4.6743      3.6750      0.1205   0.0000
   5.50  350.00473022   340.0510      6.9500      4.6599      3.6110      0.2724   0.0000
   5.50  350.00503540   338.9380      6.9540      4.6444      3.5430      0.4222   0.0000
   5.50  350.00527954   337.8750      6.9580      4.6295      3.4780      0.5163   0.0000
   5.50  350.00552368   336.8320      6.9620      4.6138      3.4110      0.5480   0.0000
   5.50  350.00564575   336.1600      6.9650      4.6029      3.3630      0.5559   0.0000
   5.50  350.00576782   335.5780      6.9670      4.5923      3.3180      0.5569   0.0000
   5.50  350.00585938   334.9920      6.9690      4.5818      3.2740      0.5573   0.0000
   5.50  350.00601196   334.1640      6.9720      4.5655      3.2040      0.5560   0.0000
   5.50  350.00610352   333.6910      6.9730      4.5551      3.1600      0.5550   0.0000
   5.50  350.00616455   333.2580      6.9750      4.5447      3.1160      0.5536   0.0000
   5.50  350.00622559   332.8440      6.9770      4.5339      3.0710      0.5526   0.0000
   5.50  350.00628662   332.4610      6.9780      4.5227      3.0240      0.5514   0.0000
   5.50  350.00634766   332.1560      6.9790      4.5122      2.9810      0.5506   0.0000
   5.50  350.00640869   331.8590      6.9810      4.5009      2.9340      0.5496   0.0000
   5.50  350.00643921   331.5900      6.9820      4.4892      2.8860      0.5487   0.0000
   5.50  350.00650024   331.3750      6.9830      4.4779      2.8390      0.5481   0.0000
   5.50  350.00653076   331.1370      6.9840      4.4671      2.7940      0.5475   0.0000
   5.50  350.00656128   330.9610      6.9850      4.4569      2.7520      0.5468   0.0000
   5.50  350.00659180   330.7620      6.9860      4.4459      2.7070      0.5462   0.0000
   5.50  350.00662231   330.5780      6.9870      4.4349      2.6620      0.5458   0.0000
   5.50  350.00665283   330.3790      6.9880      4.4233      2.6150      0.5453   0.0000
   5.50  350.00668335   330.1760      6.9880      4.4113      2.5660      0.5447   0.0000
   5.50  350.00671387   330.0270      6.9890      4.4001      2.5200      0.5443   0.0000
   5.50  350.00674438   329.8090      6.9900      4.3849      2.4580      0.5439   0.0000
   5.50  350.00677490   329.6450      6.9910      4.3732      2.4100      0.5435   0.0000
   5.50  350.00680542   328.5660      6.9920      4.3609      2.3590      0.5430   0.0000
   5.50  350.00683594   327.1760      6.9930      4.3387      2.2670      0.5426   0.0000
   5.50  350.00686646   326.3480      6.9940      4.3276      2.2200      0.5422   0.0000
   5.50  350.00689697   325.7030      6.9940      4.3178      2.1800      0.5421   0.0000
   5.50  350.00692749   325.0550      6.9950      4.3069      2.1350      0.5419   0.0000
   5.50  350.00695801   324.0000      6.9960      4.2844      2.0420      0.5414   0.0000
   5.50  350.00698853   323.1330      6.9970      4.2623      1.9510      0.5413   0.0000
   5.50  350.00701904   320.5230      6.9980      4.2621      1.9460      0.5413   0.0000
   5.50  350.00704956   318.1840      6.9990      4.2792      2.0110      0.5416   0.0000
   5.50  350.00708008   315.7810      6.9990      4.2907      2.0530      0.5418   0.0000
   5.50  350.00711060   312.7030      7.0010      4.2934      2.0580      0.5420   0.0000
   5.50  350.00714111   311.7500      7.0020      4.2813      2.0070      0.5418   0.0000
   5.50  350.00717163   309.0820      7.0030      4.3086      2.1120      0.5425   0.0000
   5.50  350.00720215   307.7890      7.0040      4.2852      2.0150      0.5421   0.0000
   5.50  350.00723267   305.0510      7.0050      4.3029      2.0810      0.5425   0.0000
   5.50  350.00726318   304.2300      7.0060      4.3108      2.1110      0.5425   0.0000
   5.50  350.00729370   300.7580      7.0070      4.3302      2.1820      0.5429   0.0000
   5.50  350.00732422   299.6910      7.0080      4.3176      2.1290      0.5428   0.0000
   5.50  350.00735474   298.2730      7.0100      4.3154      2.1170      0.5427   0.0000
   5.50  350.00738525   297.3980      7.0100      4.2996      2.0510      0.5426   0.0000
   5.50  350.00741577   294.0510      7.0120      4.3456      2.2290      0.5434   0.0000
   5.50  350.00744629   292.4800      7.0130      4.3507      2.2460      0.5434   0.0000
   5.50  350.00747681   290.9530      7.0150      4.3458      2.2220      0.5433   0.0000
   5.50  350.00750732   289.8830      7.0160      4.3320      2.1650      0.5434   0.0000
   5.50  350.00753784   288.2890      7.0170      4.3275      2.1420      0.5434   0.0000
   5.50  350.00756836   284.8830      7.0190      4.3514      2.2310      0.5441   0.0000
   5.50  350.00759888   283.1910      7.0210      4.3595      2.2600      0.5443   0.0000
   5.50  350.00762939   281.8200      7.0220      4.3380      2.1700      0.5444   0.0000
   5.50  350.00765991   280.2230      7.0240      4.3492      2.2110      0.5447   0.0000
   5.50  350.00769043   278.4570      7.0250      4.3416      2.1760      0.5449   0.0000
   5.50  350.00772095   275.8910      7.0280      4.3727      2.2940      0.5458   0.0000
   5.50  350.00775146   274.1050      7.0290      4.3888      2.3540      0.5460   0.0000
   5.50  350.00778198   271.9100      7.0310      4.3712      2.2780      0.5461   0.0000
   5.50  350.00781250   269.2810      7.0330      4.3851      2.3280      0.5466   0.0000
   5.50  350.00784302   266.9610      7.0530      4.4204      2.4450      0.5481   0.0000
   5.50  350.00787354   259.1250      7.0580      3.8317      0.0730      0.5527   0.0000
   5.50  350.00790405   244.9080      7.0850      4.8282      4.0070      0.4940   0.0000
   5.50  350.00793457   239.5080      7.0730      4.8865      4.2430      0.4854   0.0000
   5.50  350.00796509   226.2270      7.0680      5.0404      4.8380      0.5290   0.0000
   5.50  350.00799561   219.7730      7.0540      5.0346      4.8160      4.1740   0.0000
   5.50  350.00808716   209.0640      7.0360      5.0244      4.7720      2.6801   0.0000
   5.50  350.00814819   194.8240      7.0070      5.0176      4.7430      1.1282   0.0000
   5.50  350.00820923   179.5820      6.9720      5.0193      4.7490      0.5768   0.0000
   5.50  350.00823975   167.8110      6.9440      5.0250      4.7710      0.3369   0.0000
   5.50  350.00827026   150.4980      6.8980      5.0400      4.8290      0.1227   0.0000
   5.50  350.00830078   144.8480      6.9350      4.3596      2.0540      0.0877   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -0.9880      3.5162      3.3970      0.4087   0.0000
   5.55    0.09918033     0.0990     -0.9030      3.5211      3.3740      0.4087   0.0000
   5.55    0.10850664     0.1080     -0.8290      3.5253      3.3550      0.4087   0.0000
   5.55    0.11754098     0.1170     -0.7660      3.5289      3.3410      0.4087   0.0000
   5.55    0.13017733     0.1300     -0.6740      3.5343      3.3150      0.4087   0.0000
   5.55    0.13590163     0.1360     -0.6340      3.5366      3.3020      0.4087   0.0000
   5.55    0.15426229     0.1540     -0.5300      3.5436      3.2820      0.4087   0.0000
   5.55    0.19098361     0.1900     -0.3540      3.5572      3.2520      0.4087   0.0000
   5.55    0.22804868     0.2270     -0.1940      3.5716      3.2270      0.4087   0.0000
   5.55    0.23688523     0.2360     -0.1590      3.5748      3.2210      0.4087   0.0000
   5.55    0.24759082     0.2460     -0.1180      3.5791      3.2160      0.4087   0.0000
   5.55    0.28278688     0.2820      0.0140      3.5925      3.1960      0.4087   0.0000
   5.55    0.28304714     0.2820      0.0150      3.5926      3.1960      0.4087   0.0000
   5.55    0.32868850     0.3280      0.1600      3.6091      3.1820      0.4087   0.0000
   5.55    0.34571633     0.3450      0.2040      3.6147      3.1820      0.4087   0.0000
   5.55    0.37459013     0.3740      0.2820      3.6238      3.1750      0.4087   0.0000
   5.55    0.42049181     0.4200      0.3720      3.6357      3.1840      0.4087   0.0000
   5.55    0.42924118     0.4280      0.3810      3.6375      3.1910      0.4087   0.0000
   5.55    0.46639341     0.4660      0.4290      3.6450      3.2090      0.4087   0.0000
   5.55    0.51229507     0.5120      0.4640      3.6520      3.2430      0.4087   0.0000
   5.55    0.51832300     0.5180      0.4640      3.6526      3.2510      0.4087   0.0000
   5.55    0.52651012     0.5260      0.4700      3.6536      3.2550      0.4087   0.0000
   5.55    0.53536206     0.5350      0.4810      3.6549      3.2570      0.4087   0.0000
   5.55    0.54487038     0.5440      0.4870      3.6565      3.2640      0.4087   0.0000
   5.55    0.55503023     0.5540      0.4930      3.6584      3.2740      0.4087   0.0000
   5.55    0.55819666     0.5580      0.4950      3.6590      3.2770      0.4087   0.0000
   5.55    0.56339717     0.5630      0.4980      3.6595      3.2810      0.4087   0.0000
   5.55    0.57411176     0.5740      0.5080      3.6607      3.2830      0.4087   0.0000
   5.55    0.58551037     0.5850      0.5160      3.6624      3.2900      0.4087   0.0000
   5.55    0.59756774     0.5970      0.5200      3.6644      3.3040      0.4087   0.0000
   5.55    0.60409826     0.6040      0.5220      3.6656      3.3110      0.4087   0.0000
   5.55    0.62105274     0.6210      0.5330      3.6677      3.3210      0.4087   0.0000
   5.55    0.64999998     0.6500      0.5530      3.6714      3.3360      0.4087   0.0000
   5.55    0.65913182     0.6590      0.5590      3.6723      3.3390      0.4087   0.0000
   5.55    0.68021619     0.6800      0.5740      3.6746      3.3470      0.4087   0.0000
   5.55    0.69761902     0.6980      0.5860      3.6767      3.3550      0.4087   0.0000
   5.55    0.69997865     0.7000      0.5870      3.6771      3.3560      0.4085   0.0000
   5.55    0.73444504     0.7340      0.6120      3.6826      3.3740      0.4049   0.0000
   5.55    0.74523807     0.7450      0.6210      3.6843      3.3790      0.4037   0.0000
   5.55    0.76980901     0.7700      0.6370      3.6866      3.3850      0.4035   0.0000
   5.55    0.79285717     0.7930      0.6530      3.6888      3.3910      0.4032   0.0000
   5.55    0.80351114     0.8030      0.6600      3.6896      3.3930      0.4032   0.0000
   5.55    0.84047616     0.8400      0.6840      3.6926      3.4010      0.4032   0.0000
   5.55    0.84722108     0.8470      0.6880      3.6931      3.4020      0.4032   0.0000
