 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.94772780     0.9470      0.8040      3.7210      3.4460      0.4033   0.0000
   5.50    0.94999999     0.9500      0.8060      3.7211      3.4460      0.4033   0.0000
   5.50    0.98288018     0.9830      0.8250      3.7225      3.4470      0.4033   0.0000
   5.50    1.00000000     1.0000      0.8350      3.7232      3.4480      0.4033   0.0000
   5.50    1.03624678     1.0360      0.8540      3.7247      3.4500      0.4033   0.0000
   5.50    1.04999995     1.0500      0.8620      3.7252      3.4500      0.4033   0.0000
   5.50    1.09350038     1.0930      0.8860      3.7268      3.4500      0.4033   0.0000
   5.50    1.10000002     1.0990      0.8900      3.7270      3.4500      0.4033   0.0000
   5.50    1.13869321     1.1380      0.9090      3.7283      3.4500      0.4033   0.0000
   5.50    1.14999998     1.1490      0.9150      3.7287      3.4510      0.4033   0.0000
   5.50    1.16205859     1.1610      0.9190      3.7291      3.4520      0.4033   0.0000
   5.50    1.20000005     1.2000      0.9370      3.7303      3.4530      0.4033   0.0000
   5.50    1.23983717     1.2390      0.9560      3.7315      3.4540      0.4033   0.0000
   5.50    1.25000000     1.2500      0.9610      3.7318      3.4530      0.4033   0.0000
   5.50    1.29999995     1.3000      0.9830      3.7331      3.4530      0.4033   0.0000
   5.50    1.31533146     1.3150      0.9890      3.7335      3.4540      0.4033   0.0000
   5.50    1.35000002     1.3500      1.0050      3.7344      3.4530      0.4033   0.0000
   5.50    1.37801659     1.3780      1.0170      3.7350      3.4530      0.4033   0.0000
   5.50    1.39999998     1.4000      1.0270      3.7355      3.4510      0.4033   0.0000
   5.50    1.45000005     1.4500      1.0480      3.7367      3.4510      0.4033   0.0000
   5.50    1.49876511     1.4990      1.0660      3.7378      3.4510      0.4033   0.0000
   5.50    1.50000000     1.5000      1.0660      3.7378      3.4510      0.4033   0.0000
   5.50    1.54999995     1.5500      1.0870      3.7388      3.4480      0.4033   0.0000
   5.50    1.58898878     1.5890      1.1030      3.7395      3.4460      0.4033   0.0000
   5.50    1.60000002     1.6000      1.1080      3.7398      3.4450      0.4033   0.0000
   5.50    1.64161491     1.6410      1.1230      3.7406      3.4450      0.4033   0.0000
   5.50    1.64999998     1.6490      1.1270      3.7407      3.4430      0.4033   0.0000
   5.50    1.70000005     1.6990      1.1460      3.7417      3.4410      0.4033   0.0000
   5.50    1.75000000     1.7490      1.1640      3.7426      3.4390      0.4033   0.0000
   5.50    1.77963388     1.7780      1.1740      3.7431      3.4380      0.4033   0.0000
   5.50    1.79999995     1.7990      1.1830      3.7434      3.4350      0.4033   0.0000
   5.50    1.85000002     1.8490      1.2030      3.7442      3.4300      0.4033   0.0000
   5.50    1.89862096     1.8980      1.2210      3.7450      3.4270      0.4033   0.0000
   5.50    1.89999998     1.8990      1.2210      3.7451      3.4270      0.4033   0.0000
   5.50    1.93966401     1.9390      1.2350      3.7457      3.4250      0.4033   0.0000
   5.50    1.95000005     1.9500      1.2390      3.7459      3.4240      0.4033   0.0000
   5.50    2.00000000     2.0000      1.2590      3.7467      3.4190      0.4033   0.0000
   5.50    2.04996037     2.0490      1.2820      3.7475      3.4100      0.4033   0.0000
   5.50    2.04999995     2.0500      1.2820      3.7475      3.4100      0.4033   0.0000
   5.50    2.09999990     2.0990      1.3000      3.7483      3.4060      0.4033   0.0000
   5.50    2.15000010     2.1490      1.3220      3.7491      3.3960      0.4033   0.0000
   5.50    2.20000005     2.1990      1.3400      3.7499      3.3910      0.4033   0.0000
   5.50    2.24804592     2.2460      1.3600      3.7507      3.3840      0.4033   0.0000
   5.50    2.25000000     2.2490      1.3610      3.7507      3.3840      0.4033   0.0000
   5.50    2.29999995     2.2990      1.3850      3.7516      3.3730      0.4033   0.0000
   5.50    2.34999990     2.3490      1.4090      3.7524      3.3620      0.4033   0.0000
   5.50    2.40000010     2.3990      1.4310      3.7533      3.3520      0.4033   0.0000
   5.50    2.47489238     2.4740      1.4560      3.7560      3.3510      0.4031   0.0000
   5.50    2.58766818     2.5880      1.5510      3.7610      3.2960      0.4031   0.0000
   5.50    2.59999990     2.6000      1.5630      3.7616      3.2880      0.4032   0.0000
   5.50    2.67409277     2.6740      1.6290      3.7641      3.2440      0.4032   0.0000
   5.50    2.76596427     2.7660      1.7320      3.7683      3.1730      0.4032   0.0000
   5.50    2.80000019     2.8000      1.7710      3.7702      3.1470      0.4032   0.0000
   5.50    2.85714412     2.8570      1.8320      3.7739      3.1100      0.4032   0.0000
   5.50    2.94754434     2.9480      1.9180      3.7815      3.0680      0.4032   0.0000
   5.50    3.00000000     3.0000      1.9640      3.7871      3.0510      0.4032   0.0000
   5.50    3.05208445     3.0520      2.0090      3.7950      3.0460      0.4032   0.0000
   5.50    3.09577751     3.0960      2.0450      3.8044      3.0530      0.4032   0.0000
   5.50    3.14284801     3.1420      2.0840      3.8170      3.0720      0.4032   0.0000
   5.50    3.18558359     3.1850      2.1180      3.8302      3.0950      0.4032   0.0000
   5.50    3.20000005     3.1990      2.1300      3.8347      3.1040      0.4032   0.0000
   5.50    3.20305896     3.2020      2.1330      3.8357      3.1060      0.4032   0.0000
   5.50    3.24593306     3.2450      2.1670      3.8497      3.1330      0.4032   0.0000
   5.50    3.28872418     3.2880      2.2000      3.8639      3.1620      0.4032   0.0000
   5.50    3.33150649     3.3300      2.2340      3.8781      3.1910      0.4032   0.0000
   5.50    3.37437773     3.3730      2.2660      3.8925      3.2220      0.4032   0.0000
   5.50    3.40000010     3.3980      2.2850      3.9011      3.2400      0.4032   0.0000
   5.50    3.43819070     3.4360      2.3140      3.9140      3.2680      0.4032   0.0000
   5.50    3.48047090     3.4780      2.3440      3.9282      3.3000      0.4032   0.0000
   5.50    3.52313924     3.5210      2.3740      3.9426      3.3330      0.4032   0.0000
   5.50    3.56623626     3.5640      2.4040      3.9570      3.3660      0.4032   0.0000
   5.50    3.59999990     3.5980      2.4270      3.9683      3.3930      0.4032   0.0000
   5.50    3.60055685     3.5980      2.4270      3.9685      3.3930      0.4032   0.0000
   5.50    3.64617658     3.6440      2.4570      3.9837      3.4290      0.4032   0.0000
   5.50    3.69244051     3.6900      2.4860      3.9989      3.4670      0.4032   0.0000
   5.50    3.73943400     3.7370      2.5150      4.0142      3.5050      0.4032   0.0000
   5.50    3.78723383     3.7850      2.5430      4.0297      3.5430      0.4032   0.0000
   5.50    3.80000019     3.7980      2.5510      4.0338      3.5540      0.4032   0.0000
   5.50    3.81300688     3.8110      2.5580      4.0379      3.5650      0.4032   0.0000
   5.50    3.85712171     3.8560      2.5830      4.0519      3.6000      0.4032   0.0000
   5.50    3.90210652     3.9020      2.6080      4.0659      3.6370      0.4032   0.0000
   5.50    3.94802189     3.9480      2.6320      4.0799      3.6740      0.4032   0.0000
   5.50    3.99492741     3.9960      2.6560      4.0940      3.7110      0.4032   0.0000
   5.50    4.00000000     4.0010      2.6590      4.0955      3.7150      0.4032   0.0000
   5.50    4.01658106     4.0170      2.6670      4.1005      3.7280      0.4032   0.0000
   5.50    4.06893253     4.0680      2.6930      4.1157      3.7690      0.4032   0.0000
   5.50    4.12252903     4.1210      2.7190      4.1310      3.8110      0.4032   0.0000
   5.50    4.17743683     4.1760      2.7440      4.1463      3.8520      0.4032   0.0000
   5.50    4.19999981     4.1980      2.7540      4.1525      3.8690      0.4032   0.0000
   5.50    4.24570751     4.2440      2.7740      4.1648      3.9030      0.4032   0.0000
   5.50    4.30155897     4.2990      2.7980      4.1795      3.9430      0.4032   0.0000
   5.50    4.35901070     4.3560      2.8220      4.1942      3.9840      0.4032   0.0000
   5.50    4.40000010     4.3970      2.8380      4.2044      4.0130      0.4032   0.0000
   5.50    4.40395403     4.4010      2.8400      4.2054      4.0160      0.4032   0.0000
   5.50    4.46625900     4.4630      2.8630      4.2203      4.0570      0.4032   0.0000
   5.50    4.53093147     4.5280      2.8870      4.2353      4.1000      0.4032   0.0000
   5.50    4.59831333     4.5950      2.9110      4.2503      4.1420      0.4032   0.0000
   5.50    4.59999990     4.5970      2.9120      4.2506      4.1430      0.4032   0.0000
   5.50    4.63197184     4.6290      2.9230      4.2576      4.1630      0.4032   0.0000
   5.50    4.70600510     4.7040      2.9470      4.2730      4.2080      0.4032   0.0000
   5.50    4.78382397     4.7820      2.9710      4.2885      4.2520      0.4032   0.0000
   5.50    4.80000019     4.7980      2.9760      4.2916      4.2620      0.4032   0.0000
   5.50    4.82526779     4.8230      2.9830      4.2965      4.2760      0.4032   0.0000
   5.50    4.88562155     4.8840      3.0010      4.3075      4.3080      0.4032   0.0000
   5.50    4.96783638     4.9670      3.0240      4.3221      4.3510      0.4032   0.0000
   5.50    5.00000000     4.9990      3.0320      4.3275      4.3670      0.4032   0.0000
   5.50    5.04983616     5.0490      3.0460      4.3359      4.3910      0.4032   0.0000
   5.50    5.13454485     5.1340      3.0680      4.3495      4.4310      0.4032   0.0000
   5.50    5.19999981     5.2000      3.0840      4.3593      4.4590      0.4032   0.0000
   5.50    5.22834158     5.2280      3.0920      4.3636      4.4710      0.4032   0.0000
   5.50    5.34943533     5.3500      3.1170      4.3792      4.5180      0.4032   0.0000
   5.50    5.40000010     5.4010      3.1240      4.3841      4.5350      0.4032   0.0000
   5.50    5.49716711     5.4980      3.1340      4.3924      4.5660      0.4032   0.0000
   5.50    5.59999990     5.6010      3.1350      4.3971      4.5920      0.4032   0.0000
   5.50    5.72708797     5.7280      3.1280      4.3992      4.6170      0.4032   0.0000
   5.50    5.80000019     5.8010      3.1250      4.3989      4.6240      0.4032   0.0000
   5.50    5.85407352     5.8550      3.1220      4.3987      4.6310      0.4032   0.0000
   5.50    5.98835278     5.9890      3.1270      4.3987      4.6350      0.4032   0.0000
   5.50    6.00000000     6.0000      3.1280      4.3988      4.6350      0.4032   0.0000
   5.50    6.19999981     6.2000      3.1530      4.4009      4.6330      0.4032   0.0000
   5.50    6.22272158     6.2220      3.1560      4.4011      4.6320      0.4032   0.0000
   5.50    6.40000010     6.3990      3.1950      4.4061      4.6260      0.4032   0.0000
   5.50    6.67753935     6.6750      3.2540      4.4139      4.6160      0.4032   0.0000
   5.50    6.86753321     6.8640      3.2930      4.4188      4.6090      0.4032   0.0000
   5.50    7.00000000     6.9960      3.3200      4.4227      4.6060      0.4032   0.0000
   5.50    8.00000000     8.0010      3.5000      4.4487      4.5880      0.4032   0.0000
   5.50    8.55640697     8.5530      3.5900      4.4614      4.5770      0.4032   0.0000
   5.50    9.00000000     8.9950      3.6580      4.4709      4.5690      0.4032   0.0000
   5.50   10.00000000     9.9980      3.7950      4.4908      4.5570      0.4032   0.0000
   5.50   11.00000000    11.0010      3.9180      4.5083      4.5460      0.4032   0.0000
   5.50   12.00000000    12.0010      4.0290      4.5239      4.5360      0.4032   0.0000
   5.50   13.99999905    13.9920      4.2220      4.5496      4.5120      0.4087   1.0000
   5.50   16.00000000    16.0020      4.3830      4.5729      4.5030      0.4087   0.0000
   5.50   18.00000000    17.9890      4.5230      4.5918      4.4890      0.4087   1.0000
   5.50   20.00000000    19.9960      4.6430      4.6080      4.4790      0.4087   1.0000
   5.50   24.00000000    24.0000      4.8460      4.6345      4.4620      0.4087   1.0000
   5.50   27.99999809    27.9820      5.0090      4.6551      4.4480      0.4087   1.0000
   5.50   30.00000000    29.9810      5.0800      4.6642      4.4430      0.4087   1.0000
   5.50   31.26390648    31.2430      5.1220      4.6693      4.4400      0.4087   1.0000
   5.50   35.00000000    34.9740      5.2340      4.6834      4.4330      0.4087   1.0000
   5.50   39.99999619    39.9830      5.3620      4.6987      4.4250      0.4087   1.0000
   5.50   45.00000000    44.9950      5.4710      4.7113      4.4170      0.4087   1.0000
   5.50   50.00000000    49.9800      5.5650      4.7219      4.4110      0.4087   1.0000
   5.50   55.00000000    54.9520      5.6480      4.7308      4.4050      0.4087   1.0000
   5.50   60.00000000    59.9430      5.7220      4.7385      4.4000      0.4087   0.0000
   5.50   64.83333588    64.7930      5.7860      4.7449      4.3950      0.4087   0.0000
   5.50   69.66666412    69.5780      5.8440      4.7505      4.3910      0.4087   0.0000
   5.50   74.50000000    74.4070      5.8970      4.7555      4.3870      0.4087   0.0000
   5.50   79.33333588    79.2480      5.9460      4.7600      4.3830      0.4087   0.0000
   5.50   84.16666412    83.9700      5.9900      4.7638      4.3790      0.4087   0.0000
   5.50   89.00000000    88.8960      6.0330      4.7676      4.3760      0.4087   0.0000
   5.50   98.66666412    98.5630      6.1100      4.7739      4.3690      0.4087   0.0000
   5.50  103.50000000   103.1400      6.1420      4.7764      4.3670      0.4087   0.0000
   5.50  108.33333588   107.7660      6.1740      4.7787      4.3640      0.4087   0.0000
   5.50  127.66665649   126.8970      6.2880      4.7869      4.3530      0.4087   0.0000
   5.50  156.66667175   155.6410      6.4250      4.7955      4.3390      0.4087   0.0000
   5.50  205.00000000   204.2210      6.5990      4.8043      4.3190      0.4087   0.0000
   5.50  253.33334351   252.6520      6.7280      4.8095      4.3030      0.4087   0.0000
   5.50  301.66665649   300.9260      6.8310      4.8127      4.2890      0.4087   0.0000
   5.50  350.00000000   349.4450      6.9160      4.8147      4.2770      0.4087   0.0000
   5.50  350.00064087   349.3480      6.9190      4.8054      4.2360      0.4087   0.0000
   5.50  350.00143433   349.1800      6.9240      4.7928      4.1810      0.4087   0.0000
   5.50  350.00213623   349.0000      6.9280      4.7809      4.1280      0.4087   0.0000
   5.50  350.00271606   348.8200      6.9330      4.7696      4.0780      0.4087   0.0000
   5.50  350.00314331   348.6450      6.9370      4.7595      4.0330      0.4087   0.0000
   5.50  350.00357056   348.4530      6.9410      4.7491      3.9870      0.4087   0.0000
   5.50  350.00393677   348.2700      6.9450      4.7393      3.9440      0.4087   0.0000
   5.50  350.00424194   348.0620      6.9490      4.7291      3.8990      0.4087   0.0000
   5.50  350.00454712   347.8550      6.9530      4.7181      3.8510      0.4087   0.0000
   5.50  350.00488281   347.5550      6.9580      4.7026      3.7830      0.4087   0.0000
   5.50  350.00518799   347.2620      6.9630      4.6865      3.7130      0.4087   0.0000
   5.50  350.00546265   346.9490      6.9680      4.6696      3.6410      0.4087   0.0000
   5.50  350.00567627   346.6410      6.9720      4.6518      3.5650      0.4087   0.0000
   5.50  350.00585938   346.3550      6.9760      4.6336      3.4890      0.4087   0.0000
   5.50  350.00598145   346.1640      6.9780      4.6211      3.4360      0.4087   0.0000
   5.50  350.00607300   345.9840      6.9800      4.6085      3.3830      0.4087   0.0000
   5.50  350.00616455   345.8050      6.9820      4.5949      3.3260      0.4088   0.0000
   5.50  350.00625610   345.6450      6.9860      4.6001      3.3430      0.4210   0.0000
   5.50  350.00634766   345.4770      6.9870      4.5984      3.3350      0.4229   0.0000
   5.50  350.00640869   345.2970      6.9890      4.5876      3.2890      0.4239   0.0000
   5.50  350.00650024   345.1330      6.9910      4.5742      3.2340      0.4236   0.0000
   5.50  350.00656128   345.0000      6.9930      4.5613      3.1810      0.4237   0.0000
   5.50  350.00659180   344.8790      6.9940      4.5493      3.1310      0.4238   0.0000
   5.50  350.00665283   344.7500      6.9950      4.5364      3.0780      0.4238   0.0000
   5.50  350.00668335   344.6370      6.9960      4.5246      3.0300      0.4238   0.0000
   5.50  350.00674438   344.5000      6.9980      4.5100      2.9700      0.4237   0.0000
   5.50  350.00677490   344.3870      6.9990      4.4964      2.9140      0.4236   0.0000
   5.50  350.00680542   344.2850      7.0000      4.4843      2.8640      0.4239   0.0000
   5.50  350.00683594   344.1760      7.0010      4.4714      2.8120      0.4239   0.0000
   5.50  350.00689697   343.9770      7.0020      4.4456      2.7070      0.4238   0.0000
   5.50  350.00692749   343.8910      7.0030      4.4330      2.6560      0.4237   0.0000
   5.50  350.00695801   343.8050      7.0040      4.4192      2.5990      0.4240   0.0000
   5.50  350.00698853   343.7070      7.0040      4.4040      2.5380      0.4239   0.0000
   5.50  350.00701904   343.5430      7.0060      4.3730      2.4120      0.4238   0.0000
   5.50  350.00704956   343.4450      7.0070      4.3570      2.3470      0.4247   0.0000
   5.50  350.00708008   343.2580      7.0160      4.4443      2.6870      0.4440   0.0000
   5.50  350.00711060   343.1880      7.0230      4.5330      3.0350      0.4570   0.0000
   5.50  350.00714111   343.1020      7.0350      4.6210      3.3750      0.4720   0.0000
   5.50  350.00720215   336.7460      7.1090      4.7880      3.9610      0.5836   0.0000
   5.50  350.00723267   332.8710      7.1060      4.7889      3.9620      0.5905   0.0000
   5.50  350.00726318   329.0700      7.1030      4.7897      3.9640      0.5971   0.0000
   5.50  350.00732422   322.0040      7.0970      4.7910      3.9650      0.6055   0.0000
   5.50  350.00735474   318.5940      7.0940      4.7914      3.9640      0.6055   0.0000
   5.50  350.00738525   314.9180      7.0920      4.7919      3.9640      0.6051   0.0000
   5.50  350.00741577   311.3200      7.0890      4.7923      3.9640      0.6053   0.0000
   5.50  350.00744629   308.2620      7.0860      4.7926      3.9630      0.6053   0.0000
   5.50  350.00747681   302.8870      7.0820      4.7934      3.9630      0.6054   0.0000
   5.50  350.00750732   299.7150      7.0790      4.7939      3.9630      0.6054   0.0000
   5.50  350.00753784   296.2850      7.0760      4.7945      3.9640      0.6054   0.0000
   5.50  350.00756836   292.6640      7.0730      4.7950      3.9640      0.6059   0.0000
   5.50  350.00759888   288.2270      7.0690      4.7957      3.9640      0.6058   0.0000
   5.50  350.00762939   284.2540      7.0650      4.7965      3.9640      0.6063   0.0000
   5.50  350.00765991   279.3400      7.0610      4.7974      3.9650      0.6067   0.0000
   5.50  350.00769043   275.5390      7.0570      4.7982      3.9660      0.6072   0.0000
   5.50  350.00772095   271.8980      7.0530      4.7989      3.9670      0.6073   0.0000
   5.50  350.00775146   268.1090      7.0490      4.7998      3.9680      0.6082   0.0000
   5.50  350.00778198   262.7890      7.0440      4.8012      3.9700      0.6085   0.0000
   5.50  350.00781250   258.6720      7.0400      4.8022      3.9720      0.6095   0.0000
   5.50  350.00784302   254.3360      7.0350      4.8034      3.9740      0.6102   0.0000
   5.50  350.00787354   250.0700      7.0310      4.8047      3.9760      0.6112   0.0000
   5.50  350.00790405   245.4790      7.0260      4.8064      3.9800      0.6130   0.0000
   5.50  350.00793457   240.8070      7.0210      4.8083      3.9840      0.6145   0.0000
   5.50  350.00796509   236.4730      7.0160      4.8100      3.9880      0.6160   0.0000
   5.50  350.00799561   232.6020      7.0120      4.8117      3.9910      0.6178   0.0000
   5.50  350.00802612   227.7170      7.0060      4.8147      4.0000      0.6214   0.0000
   5.50  350.00805664   225.9840      7.0040      4.8158      4.0030      0.6223   0.0000
   5.50  350.00808716   218.3710      6.9950      4.8213      4.0190      0.6288   0.0000
   5.50  350.00811768   215.3030      6.9910      4.8246      4.0300      0.6333   0.0000
   5.50  350.00814819   211.3670      6.9860      4.8289      4.0440      0.6390   0.0000
   5.50  350.00817871   204.5200      6.9780      4.8454      4.1040      0.6609   0.0000
   5.50  350.00820923   204.1780      6.9770      4.8469      4.1100      0.6628   0.0000
   5.50  350.00823975   197.8220      6.9920      5.0514      4.9000     23.8502   1.0000
   5.50  350.00830078   188.8420      6.9720      5.0495      4.8920     15.8788   1.0000
   5.50  350.00839233   180.2440      6.9570      5.0399      4.8480      5.6442   1.0000
   5.50  350.00845337   170.8540      6.9380      5.0319      4.8120      2.0856   1.0000
   5.50  350.00851440   157.0530      6.9040      5.0308      4.8050      0.8631   1.0000
   5.50  350.00857544   146.0490      6.8730      5.0346      4.8200      0.4838   1.0000
   5.50  350.00860596   129.9220      6.8240      5.0492      4.8770      0.1720   1.0000
   5.50  350.00863647   123.1340      6.8610      4.5485      2.8140      0.1055   1.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -0.8900      3.5498      3.4330      0.4087   0.0000
   5.55    0.10000000     0.1000     -0.8120      3.5540      3.4180      0.4087   0.0000
   5.55    0.10615110     0.1060     -0.7620      3.5568      3.4040      0.4087   0.0000
   5.55    0.12000000     0.1200     -0.6570      3.5624      3.3760      0.4087   0.0000
   5.55    0.14000000     0.1400     -0.5410      3.5696      3.3550      0.4087   0.0000
   5.55    0.14471082     0.1450     -0.5120      3.5714      3.3470      0.4087   0.0000
   5.55    0.16180740     0.1620     -0.4080      3.5778      3.3180      0.4087   0.0000
   5.55    0.16719972     0.1670     -0.3800      3.5799      3.3120      0.4087   0.0000
   5.55    0.17240050     0.1720     -0.3520      3.5819      3.3070      0.4087   0.0000
   5.55    0.17704044     0.1770     -0.3290      3.5837      3.3020      0.4087   0.0000
   5.55    0.18344307     0.1830     -0.2960      3.5861      3.2940      0.4087   0.0000
   5.55    0.19476669     0.1950     -0.2400      3.5901      3.2800      0.4087   0.0000
   5.55    0.20638463     0.2060     -0.1930      3.5947      3.2760      0.4087   0.0000
   5.55    0.21550551     0.2150     -0.1530      3.5989      3.2720      0.4087   0.0000
   5.55    0.22429246     0.2240     -0.1140      3.6030      3.2660      0.4087   0.0000
   5.55    0.23259518     0.2330     -0.0780      3.6067      3.2610      0.4087   0.0000
   5.55    0.24029210     0.2400     -0.0440      3.6101      3.2550      0.4087   0.0000
   5.55    0.24755810     0.2480     -0.0130      3.6132      3.2500      0.4087   0.0000
   5.55    0.25884709     0.2590      0.0210      3.6178      3.2530      0.4087   0.0000
   5.55    0.27083680     0.2710      0.0630      3.6229      3.2510      0.4087   0.0000
   5.55    0.28247213     0.2820      0.1070      3.6279      3.2450      0.4087   0.0000
   5.55    0.29375577     0.2940      0.1490      3.6325      3.2390      0.4087   0.0000
   5.55    0.31221783     0.3120      0.1880      3.6384      3.2500      0.4087   0.0000
   5.55    0.32996774     0.3300      0.2340      3.6440      3.2510      0.4087   0.0000
   5.55    0.34771377     0.3480      0.2870      3.6496      3.2430      0.4087   0.0000
   5.55    0.34999999     0.3500      0.2940      3.6503      3.2420      0.4087   0.0000
   5.55    0.37537891     0.3750      0.3140      3.6557      3.2730      0.4087   0.0000
   5.55    0.40000001     0.4000      0.3580      3.6613      3.2790      0.4087   0.0000
   5.55    0.41969568     0.4200      0.3690      3.6648      3.3030      0.4087   0.0000
   5.55    0.45000002     0.4500      0.3900      3.6701      3.3330      0.4087   0.0000
   5.55    0.47775450     0.4780      0.4120      3.6746      3.3560      0.4087   0.0000
   5.55    0.50672042     0.5070      0.4350      3.6789      3.3750      0.4087   0.0000
   5.55    0.51896697     0.5190      0.4520      3.6805      3.3750      0.4087   0.0000
   5.55    0.53105307     0.5310      0.4600      3.6821      3.3830      0.4087   0.0000
   5.55    0.54289746     0.5430      0.4610      3.6836      3.3980      0.4087   0.0000
   5.55    0.55000007     0.5500      0.4630      3.6845      3.4050      0.4087   0.0000
   5.55    0.55608612     0.5560      0.4700      3.6850      3.4050      0.4087   0.0000
