 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    1.00465071     1.0050      0.8140      3.6889      3.3330      0.4032   0.0000
   5.50    1.04756486     1.0470      0.8390      3.6914      3.3370      0.4032   0.0000
   5.50    1.07634878     1.0760      0.8530      3.6930      3.3410      0.4032   0.0000
   5.50    1.09747803     1.0970      0.8640      3.6941      3.3420      0.4032   0.0000
   5.50    1.14703596     1.1460      0.8900      3.6966      3.3460      0.4032   0.0000
   5.50    1.14739096     1.1470      0.8900      3.6966      3.3460      0.4032   0.0000
   5.50    1.18784487     1.1870      0.9080      3.6986      3.3510      0.4032   0.0000
   5.50    1.19730413     1.1970      0.9130      3.6990      3.3510      0.4032   0.0000
   5.50    1.24721718     1.2470      0.9370      3.7012      3.3540      0.4032   0.0000
   5.50    1.28386462     1.2840      0.9540      3.7027      3.3560      0.4032   0.0000
   5.50    1.29712999     1.2970      0.9590      3.7033      3.3570      0.4032   0.0000
   5.50    1.29929018     1.2990      0.9600      3.7034      3.3570      0.4032   0.0000
   5.50    1.34704328     1.3470      0.9810      3.7052      3.3590      0.4032   0.0000
   5.50    1.37639701     1.3760      0.9940      3.7063      3.3600      0.4032   0.0000
   5.50    1.39695621     1.3970      1.0020      3.7071      3.3610      0.4032   0.0000
   5.50    1.40094137     1.4010      1.0040      3.7073      3.3620      0.4032   0.0000
   5.50    1.44686925     1.4470      1.0230      3.7088      3.3630      0.4032   0.0000
   5.50    1.48030341     1.4800      1.0350      3.7099      3.3650      0.4032   0.0000
   5.50    1.49678230     1.4970      1.0420      3.7105      3.3650      0.4032   0.0000
   5.50    1.54669535     1.5470      1.0620      3.7120      3.3650      0.4032   0.0000
   5.50    1.56257045     1.5620      1.0670      3.7125      3.3660      0.4032   0.0000
   5.50    1.59660840     1.5960      1.0810      3.7135      3.3670      0.4032   0.0000
   5.50    1.64652133     1.6460      1.0990      3.7149      3.3670      0.4032   0.0000
   5.50    1.66006482     1.6590      1.1030      3.7153      3.3680      0.4032   0.0000
   5.50    1.69643450     1.6960      1.1160      3.7163      3.3680      0.4032   0.0000
   5.50    1.74634731     1.7450      1.1340      3.7175      3.3680      0.4032   0.0000
   5.50    1.79619718     1.7950      1.1500      3.7187      3.3690      0.4032   0.0000
   5.50    1.84604716     1.8450      1.1680      3.7199      3.3680      0.4032   0.0000
   5.50    1.89296770     1.8920      1.1830      3.7209      3.3680      0.4032   0.0000
   5.50    1.89589703     1.8950      1.1840      3.7210      3.3680      0.4032   0.0000
   5.50    1.94574702     1.9450      1.1990      3.7221      3.3680      0.4032   0.0000
   5.50    1.99559689     1.9960      1.2130      3.7232      3.3690      0.4032   0.0000
   5.50    2.02922583     2.0290      1.2240      3.7238      3.3690      0.4032   0.0000
   5.50    2.04544663     2.0450      1.2290      3.7241      3.3680      0.4032   0.0000
   5.50    2.09529662     2.0940      1.2450      3.7251      3.3670      0.4032   0.0000
   5.50    2.14363980     2.1420      1.2590      3.7260      3.3660      0.4032   0.0000
   5.50    2.14514661     2.1440      1.2600      3.7260      3.3660      0.4032   0.0000
   5.50    2.19499660     2.1940      1.2730      3.7270      3.3660      0.4032   0.0000
   5.50    2.21328115     2.2120      1.2780      3.7273      3.3660      0.4032   0.0000
   5.50    2.24484634     2.2430      1.2880      3.7278      3.3640      0.4032   0.0000
   5.50    2.29469633     2.2930      1.3030      3.7287      3.3620      0.4032   0.0000
   5.50    2.34454608     2.3430      1.3150      3.7295      3.3630      0.4032   0.0000
   5.50    2.35213923     2.3510      1.3170      3.7297      3.3630      0.4032   0.0000
   5.50    2.39439631     2.3930      1.3320      3.7303      3.3580      0.4032   0.0000
   5.50    2.53317118     2.5330      1.3400      3.7342      3.3900      0.4031   0.0000
   5.50    2.59379530     2.5930      1.3510      3.7357      3.3950      0.4031   0.0000
   5.50    2.72851849     2.7290      1.3930      3.7378      3.3840      0.4031   0.0000
   5.50    2.79319501     2.7930      1.4140      3.7389      3.3780      0.4031   0.0000
   5.50    2.85761428     2.8580      1.4350      3.7399      3.3710      0.4031   0.0000
   5.50    2.99259472     2.9930      1.4860      3.7422      3.3490      0.4031   0.0000
   5.50    3.19199443     3.1910      1.5590      3.7458      3.3180      0.4031   0.0000
   5.50    3.26056337     3.2590      1.5840      3.7472      3.3080      0.4031   0.0000
   5.50    3.29524040     3.2940      1.5980      3.7479      3.3020      0.4031   0.0000
   5.50    3.39139414     3.3890      1.6520      3.7504      3.2700      0.4031   0.0000
   5.50    3.51390743     3.5110      1.7210      3.7536      3.2290      0.4031   0.0000
   5.50    3.59079337     3.5880      1.7760      3.7563      3.1940      0.4031   0.0000
   5.50    3.63472319     3.6320      1.8100      3.7579      3.1720      0.4031   0.0000
   5.50    3.72840881     3.7260      1.8920      3.7622      3.1190      0.4031   0.0000
   5.50    3.79019284     3.7880      1.9440      3.7655      3.0860      0.4031   0.0000
   5.50    3.83335090     3.8320      1.9800      3.7680      3.0650      0.4031   0.0000
   5.50    3.94973850     3.9490      2.0690      3.7762      3.0220      0.4031   0.0000
   5.50    3.98959255     3.9900      2.0990      3.7800      3.0120      0.4031   0.0000
   5.50    4.03467894     4.0340      2.1320      3.7848      3.0030      0.4031   0.0000
   5.50    4.10186434     4.1000      2.1820      3.7951      3.0010      0.4031   0.0000
   5.50    4.15058088     4.1480      2.2180      3.8051      3.0100      0.4031   0.0000
   5.50    4.18899202     4.1870      2.2480      3.8145      3.0220      0.4031   0.0000
   5.50    4.21109962     4.2090      2.2650      3.8204      3.0310      0.4031   0.0000
   5.50    4.26284981     4.2600      2.3060      3.8349      3.0530      0.4031   0.0000
   5.50    4.31278372     4.3100      2.3460      3.8495      3.0760      0.4031   0.0000
   5.50    4.36116552     4.3580      2.3860      3.8641      3.1000      0.4031   0.0000
   5.50    4.38839197     4.3850      2.4090      3.8725      3.1130      0.4031   0.0000
   5.50    4.40802717     4.4050      2.4250      3.8787      3.1240      0.4031   0.0000
   5.50    4.44888020     4.4460      2.4590      3.8918      3.1460      0.4031   0.0000
   5.50    4.48902559     4.4860      2.4930      3.9050      3.1680      0.4031   0.0000
   5.50    4.52853155     4.5250      2.5270      3.9183      3.1920      0.4031   0.0000
   5.50    4.56746054     4.5640      2.5600      3.9315      3.2150      0.4031   0.0000
   5.50    4.58779144     4.5850      2.5770      3.9385      3.2280      0.4031   0.0000
   5.50    4.61875868     4.6160      2.6030      3.9494      3.2480      0.4031   0.0000
   5.50    4.65767670     4.6550      2.6360      3.9632      3.2740      0.4031   0.0000
   5.50    4.69610691     4.6930      2.6680      3.9770      3.3010      0.4031   0.0000
   5.50    4.73410654     4.7310      2.7000      3.9909      3.3290      0.4031   0.0000
   5.50    4.77175093     4.7690      2.7300      4.0048      3.3580      0.4031   0.0000
   5.50    4.78719139     4.7850      2.7420      4.0105      3.3700      0.4031   0.0000
   5.50    4.80803823     4.8060      2.7590      4.0183      3.3860      0.4031   0.0000
   5.50    4.84445381     4.8420      2.7870      4.0320      3.4160      0.4031   0.0000
   5.50    4.88085032     4.8790      2.8140      4.0457      3.4470      0.4031   0.0000
   5.50    4.91730309     4.9150      2.8410      4.0594      3.4780      0.4031   0.0000
   5.50    4.95389652     4.9520      2.8660      4.0731      3.5110      0.4031   0.0000
   5.50    4.98659086     4.9850      2.8890      4.0853      3.5400      0.4031   0.0000
   5.50    5.01734114     5.0160      2.9090      4.0968      3.5690      0.4031   0.0000
   5.50    5.05309963     5.0520      2.9310      4.1101      3.6020      0.4031   0.0000
   5.50    5.08931828     5.0880      2.9530      4.1234      3.6370      0.4031   0.0000
   5.50    5.12607765     5.1250      2.9750      4.1367      3.6720      0.4031   0.0000
   5.50    5.16345453     5.1630      2.9950      4.1500      3.7070      0.4031   0.0000
   5.50    5.18598986     5.1850      3.0070      4.1579      3.7290      0.4031   0.0000
   5.50    5.21999788     5.2190      3.0250      4.1696      3.7610      0.4031   0.0000
   5.50    5.26128101     5.2610      3.0450      4.1835      3.8000      0.4031   0.0000
   5.50    5.30352163     5.3030      3.0640      4.1974      3.8400      0.4031   0.0000
   5.50    5.34684896     5.3470      3.0830      4.2113      3.8800      0.4031   0.0000
   5.50    5.38538933     5.3850      3.0990      4.2232      3.9150      0.4031   0.0000
   5.50    5.41341639     5.4130      3.1100      4.2315      3.9400      0.4031   0.0000
   5.50    5.46355152     5.4630      3.1280      4.2459      3.9830      0.4031   0.0000
   5.50    5.51216602     5.5120      3.1430      4.2591      4.0240      0.4031   0.0000
   5.50    5.52408266     5.5240      3.1470      4.2624      4.0340      0.4031   0.0000
   5.50    5.56928062     5.5690      3.1600      4.2741      4.0720      0.4031   0.0000
   5.50    5.58065987     5.5810      3.1630      4.2767      4.0810      0.4031   0.0000
   5.50    5.62879562     5.6290      3.1730      4.2879      4.1190      0.4031   0.0000
   5.50    5.63894176     5.6390      3.1750      4.2900      4.1260      0.4031   0.0000
   5.50    5.68049860     5.6810      3.1820      4.2986      4.1570      0.4031   0.0000
   5.50    5.73560572     5.7360      3.1900      4.3091      4.1950      0.4031   0.0000
   5.50    5.76571751     5.7660      3.1940      4.3144      4.2150      0.4031   0.0000
   5.50    5.79977512     5.8000      3.1980      4.3203      4.2370      0.4031   0.0000
   5.50    5.87511492     5.8750      3.2070      4.3321      4.2800      0.4031   0.0000
   5.50    5.89249325     5.8920      3.2090      4.3347      4.2900      0.4031   0.0000
   5.50    5.89635229     5.8960      3.2100      4.3352      4.2920      0.4031   0.0000
   5.50    6.00763035     6.0080      3.2220      4.3499      4.3460      0.4031   0.0000
   5.50    6.01926899     6.0190      3.2230      4.3509      4.3510      0.4031   0.0000
   5.50    6.12110424     6.1200      3.2280      4.3595      4.3870      0.4031   0.0000
   5.50    6.14604568     6.1450      3.2280      4.3609      4.3940      0.4031   0.0000
   5.50    6.24977493     6.2480      3.2280      4.3661      4.4220      0.4031   0.0000
   5.50    6.27282095     6.2720      3.2270      4.3669      4.4280      0.4031   0.0000
   5.50    6.37664795     6.3730      3.2240      4.3693      4.4470      0.4031   0.0000
   5.50    6.51806688     6.5120      3.2210      4.3701      4.4630      0.4031   0.0000
   5.50    6.57235575     6.5650      3.2220      4.3704      4.4670      0.4031   0.0000
   5.50    6.65314960     6.6440      3.2320      4.3717      4.4670      0.4031   0.0000
   5.50    6.69957256     6.6900      3.2370      4.3723      4.4680      0.4031   0.0000
   5.50    6.90447998     6.8920      3.2700      4.3768      4.4660      0.4031   0.0000
   5.50    7.28702927     7.2700      3.3450      4.3882      4.4600      0.4031   0.0000
   5.50    7.92090893     7.9110      3.4610      4.4057      4.4500      0.4031   0.0000
   5.50    8.55478859     8.5330      3.5650      4.4217      4.4430      0.4031   0.0000
   5.50    9.18866920     9.1720      3.6640      4.4363      4.4340      0.4031   0.0000
   5.50    9.77351761     9.7520      3.7450      4.4479      4.4260      0.4031   0.0000
   5.50    9.82254887     9.8020      3.7520      4.4489      4.4250      0.4031   0.0000
   5.50   11.09030914    11.0780      3.9140      4.4731      4.4130      0.4032   0.0000
   5.50   12.35806847    12.3260      4.0500      4.4920      4.3990      0.4038   0.0000
   5.50   13.62582779    13.5680      4.1720      4.5097      4.3900      0.4072   0.0000
   5.50   14.89358711    14.8290      4.2820      4.5251      4.3790      0.4087   1.0000
   5.50   17.42910767    17.3540      4.4720      4.5513      4.3620      0.4087   1.0000
   5.50   19.96462631    19.8930      4.6320      4.5725      4.3470      0.4087   1.0000
   5.50   21.23238564    21.1120      4.6990      4.5820      4.3440      0.4087   1.0000
   5.50   24.40178490    24.3260      4.8570      4.6026      4.3300      0.4087   0.0000
   5.50   27.51343346    27.4240      4.9850      4.6189      4.3190      0.4087   0.0000
   5.50   28.39685440    28.3060      5.0190      4.6234      4.3170      0.4087   0.0000
   5.50   30.39439011    30.3040      5.0900      4.6326      4.3120      0.4087   0.0000
   5.50   35.38822937    35.2880      5.2420      4.6510      4.3000      0.4087   0.0000
   5.50   40.38206863    40.2820      5.3690      4.6660      4.2900      0.4087   0.0000
   5.50   45.37590408    45.2720      5.4770      4.6782      4.2820      0.4087   0.0000
   5.50   50.36974335    50.2340      5.5700      4.6882      4.2740      0.4087   0.0000
   5.50   55.36357880    55.1780      5.6520      4.6968      4.2670      0.4087   0.0000
   5.50   60.35741425    60.1350      5.7250      4.7042      4.2610      0.4087   0.0000
   5.50   65.35125732    65.1210      5.7910      4.7103      4.2550      0.4087   0.0000
   5.50   70.34509277    70.0390      5.8500      4.7158      4.2480      0.4087   0.0000
   5.50   80.33277130    79.9660      5.9540      4.7247      4.2380      0.4087   0.0000
   5.50   88.68460846    88.2660      6.0290      4.7305      4.2290      0.4087   0.0000
   5.50   90.32044220    89.8870      6.0430      4.7316      4.2270      0.4087   0.0000
   5.50   95.31427765    94.8150      6.0820      4.7345      4.2220      0.4087   0.0000
   5.50  100.30812073    99.7320      6.1200      4.7370      4.2170      0.4087   0.0000
   5.50  120.28347778   119.3990      6.2480      4.7446      4.1970      0.4087   0.0000
   5.50  150.24649048   148.9360      6.3980      4.7514      4.1700      0.4087   0.0000
   5.50  169.62495422   168.0410      6.4760      4.7533      4.1530      0.4087   0.0000
   5.50  200.18486023   198.1230      6.5820      4.7556      4.1280      0.4087   0.0000
   5.50  250.12327576   247.0330      6.7170      4.7554      4.0880      0.4087   0.0000
   5.50  300.06158447   295.8440      6.8230      4.7546      4.0560      0.4087   0.0000
   5.50  350.00000000   344.8790      6.9110      4.7546      4.0350      0.4087   0.0000
   5.50  350.00042725   344.3010      6.9130      4.7480      4.0070      0.4087   0.0000
   5.50  350.00125122   342.9220      6.9160      4.7340      3.9450      0.3783   0.0000
   5.50  350.00192261   341.5120      6.9190      4.7219      3.8920      0.0621   0.0000
   5.50  350.00244141   340.1210      6.9220      4.7119      3.8470      0.1038   0.0000
   5.50  350.00292969   338.7230      6.9260      4.7023      3.8030      0.1891   0.0000
   5.50  350.00332642   337.3480      6.9290      4.6933      3.7620      0.2849   0.0000
   5.50  350.00366211   335.9530      6.9320      4.6844      3.7220      0.3737   0.0000
   5.50  350.00411987   333.8440      6.9360      4.6718      3.6650      0.4304   0.0000
   5.50  350.00439453   332.3750      6.9390      4.6631      3.6250      0.5028   0.0000
   5.50  350.00473022   330.3870      6.9440      4.6509      3.5690      0.5431   0.0000
   5.50  350.00503540   328.3280      6.9480      4.6384      3.5120      0.5538   0.0000
   5.50  350.00527954   326.3870      6.9510      4.6271      3.4610      0.5542   0.0000
   5.50  350.00552368   324.4880      6.9550      4.6148      3.4050      0.5515   0.0000
   5.50  350.00564575   323.2620      6.9570      4.6066      3.3680      0.5497   0.0000
   5.50  350.00576782   322.2110      6.9590      4.5994      3.3370      0.5479   0.0000
   5.50  350.00585938   321.1370      6.9610      4.5917      3.3020      0.5459   0.0000
   5.50  350.00601196   319.6250      6.9640      4.5802      3.2510      0.5440   0.0000
   5.50  350.00607300   318.7270      6.9660      4.5731      3.2200      0.5425   0.0000
   5.50  350.00616455   317.9340      6.9680      4.5667      3.1910      0.5414   0.0000
   5.50  350.00622559   317.1290      6.9690      4.5593      3.1590      0.5406   0.0000
   5.50  350.00628662   316.3360      6.9710      4.5519      3.1270      0.5397   0.0000
   5.50  350.00634766   315.7300      6.9720      4.5458      3.1010      0.5387   0.0000
   5.50  350.00637817   315.1210      6.9730      4.5396      3.0740      0.5382   0.0000
   5.50  350.00643921   314.5200      6.9740      4.5328      3.0440      0.5376   0.0000
   5.50  350.00646973   314.0200      6.9760      4.5267      3.0180      0.5370   0.0000
   5.50  350.00653076   313.5230      6.9770      4.5202      2.9900      0.5364   0.0000
   5.50  350.00656128   313.1210      6.9780      4.5144      2.9660      0.5362   0.0000
   5.50  350.00659180   312.7270      6.9780      4.5082      2.9400      0.5359   0.0000
   5.50  350.00662231   312.3360      6.9790      4.5013      2.9100      0.5353   0.0000
   5.50  350.00665283   311.9610      6.9800      4.4939      2.8800      0.5349   0.0000
   5.50  350.00668335   311.5980      6.9810      4.4868      2.8500      0.5347   0.0000
   5.50  350.00671387   311.3050      6.9820      4.4812      2.8260      0.5340   0.0000
   5.50  350.00674438   310.9730      6.9830      4.4744      2.7980      0.5337   0.0000
   5.50  350.00677490   310.7030      6.9830      4.4685      2.7730      0.5334   0.0000
   5.50  350.00680542   310.2850      6.9840      4.4589      2.7330      0.5329   0.0000
   5.50  350.00683594   309.7810      6.9860      4.4443      2.6720      0.5323   0.0000
   5.50  350.00686646   309.4840      6.9870      4.4351      2.6340      0.5323   0.0000
   5.50  350.00689697   309.2540      6.9870      4.4278      2.6040      0.5319   0.0000
   5.50  350.00692749   308.7850      6.9890      4.4121      2.5390      0.5312   0.0000
   5.50  350.00695801   308.5980      6.9890      4.4050      2.5100      0.5310   0.0000
   5.50  350.00698853   307.7540      6.9910      4.3871      2.4360      0.5305   0.0000
   5.50  350.00701904   306.3320      6.9920      4.3861      2.4290      0.5307   0.0000
   5.50  350.00704956   304.7500      6.9930      4.3847      2.4200      0.5307   0.0000
   5.50  350.00708008   303.1050      6.9940      4.3855      2.4200      0.5307   0.0000
   5.50  350.00711060   302.0660      6.9940      4.3864      2.4210      0.5307   0.0000
   5.50  350.00714111   299.8440      6.9960      4.3887      2.4260      0.5311   0.0000
   5.50  350.00717163   299.1880      6.9960      4.3896      2.4280      0.5312   0.0000
   5.50  350.00720215   297.2270      6.9970      4.3909      2.4290      0.5313   0.0000
   5.50  350.00723267   295.9730      6.9980      4.3925      2.4330      0.5312   0.0000
   5.50  350.00726318   294.8090      6.9990      4.3937      2.4350      0.5315   0.0000
   5.50  350.00729370   292.3360      7.0010      4.3950      2.4350      0.5317   0.0000
   5.50  350.00732422   291.0780      7.0020      4.3933      2.4250      0.5318   0.0000
   5.50  350.00735474   289.7970      7.0030      4.3920      2.4170      0.5320   0.0000
   5.50  350.00738525   287.9690      7.0040      4.3939      2.4210      0.5319   0.0000
   5.50  350.00741577   286.5940      7.0050      4.3960      2.4260      0.5322   0.0000
   5.50  350.00744629   285.3910      7.0060      4.3963      2.4240      0.5325   0.0000
   5.50  350.00747681   282.5510      7.0080      4.4008      2.4360      0.5329   0.0000
   5.50  350.00750732   281.3590      7.0090      4.4008      2.4330      0.5332   0.0000
   5.50  350.00753784   279.7890      7.0110      4.4003      2.4270      0.5332   0.0000
   5.50  350.00756836   277.9880      7.0120      4.4041      2.4380      0.5336   0.0000
   5.50  350.00759888   276.1680      7.0140      4.4086      2.4520      0.5342   0.0000
   5.50  350.00762939   274.8200      7.0150      4.4015      2.4200      0.5342   0.0000
   5.50  350.00765991   273.6520      7.0160      4.3962      2.3960      0.5344   0.0000
   5.50  350.00769043   271.0390      7.0190      4.4019      2.4120      0.5351   0.0000
   5.50  350.00772095   269.9060      7.0200      4.4067      2.4280      0.5353   0.0000
   5.50  350.00775146   267.9140      7.0220      4.4080      2.4280      0.5357   0.0000
   5.50  350.00778198   265.6090      7.0240      4.4071      2.4190      0.5360   0.0000
   5.50  350.00781250   258.6720      7.0280      4.5122      2.8240      0.5393   0.0000
   5.50  350.00784302   243.1460      7.0700      4.5185      2.7800      0.4879   0.0000
   5.50  350.00787354   239.7150      7.0720      4.8124      3.9470      0.4927   0.0000
   5.50  350.00790405   218.1990      7.0420      5.0404      4.8480      9.5132   0.0000
   5.50  350.00793457   213.6760      7.0330      5.0363      4.8320      8.9567   0.0000
   5.50  350.00796509   203.2950      7.0120      5.0372      4.8350      5.7833   0.0000
   5.50  350.00799561   199.2070      7.0040      5.0350      4.8250      4.7614   0.0000
   5.50  350.00805664   186.7400      6.9780      5.0273      4.7920      2.4614   0.0000
   5.50  350.00814819   174.2420      6.9500      5.0226      4.7710      1.1728   0.0000
   5.50  350.00817871   161.1110      6.9170      5.0243      4.7770      0.6137   0.0000
   5.50  350.00823975   151.0570      6.8900      5.0302      4.8000      0.3658   0.0000
   5.50  350.00827026   136.1250      6.8470      5.0484      4.8700      0.1362   0.0000
   5.50  350.00830078   131.1410      6.8880      4.4224      2.3100      0.0989   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0200      3.4964      3.3500      0.4087   0.0000
   5.55    0.09997007     0.1000     -0.9380      3.5015      3.3340      0.4087   0.0000
   5.55    0.10931013     0.1090     -0.8640      3.5063      3.3170      0.4087   0.0000
   5.55    0.11991018     0.1200     -0.7910      3.5110      3.3040      0.4087   0.0000
   5.55    0.13272879     0.1330     -0.7080      3.5167      3.2870      0.4087   0.0000
   5.55    0.13985030     0.1400     -0.6620      3.5197      3.2760      0.4087   0.0000
   5.55    0.15979041     0.1600     -0.5520      3.5274      3.2550      0.4087   0.0000
   5.55    0.19967066     0.2000     -0.3700      3.5431      3.2320      0.4087   0.0000
   5.55    0.22549383     0.2250     -0.2590      3.5536      3.2170      0.4087   0.0000
   5.55    0.24952097     0.2490     -0.1640      3.5626      3.2010      0.4087   0.0000
   5.55    0.29937130     0.2990      0.0170      3.5813      3.1740      0.4087   0.0000
   5.55    0.32411987     0.3240      0.0940      3.5901      3.1670      0.4087   0.0000
   5.55    0.34922153     0.3490      0.1680      3.5984      3.1580      0.4087   0.0000
   5.55    0.39907187     0.3990      0.2900      3.6129      3.1520      0.4087   0.0000
   5.55    0.43298170     0.4330      0.3510      3.6210      3.1590      0.4087   0.0000
   5.55    0.46083546     0.4610      0.3900      3.6270      3.1710      0.4087   0.0000
   5.55    0.49254516     0.4930      0.4330      3.6333      3.1820      0.4087   0.0000
   5.55    0.49877244     0.4990      0.4430      3.6345      3.1830      0.4087   0.0000
   5.55    0.50052088     0.5010      0.4430      3.6347      3.1850      0.4087   0.0000
   5.55    0.50988424     0.5100      0.4400      3.6357      3.2000      0.4087   0.0000
   5.55    0.51758695     0.5170      0.4420      3.6367      3.2080      0.4087   0.0000
   5.55    0.52720737     0.5270      0.4530      3.6381      3.2110      0.4087   0.0000
   5.55    0.53756028     0.5370      0.4670      3.6400      3.2130      0.4087   0.0000
   5.55    0.54862279     0.5480      0.4760      3.6424      3.2220      0.4087   0.0000
   5.55    0.55088198     0.5500      0.4760      3.6426      3.2250      0.4087   0.0000
   5.55    0.56409842     0.5640      0.4820      3.6441      3.2360      0.4087   0.0000
   5.55    0.57839793     0.5780      0.4930      3.6460      3.2430      0.4087   0.0000
   5.55    0.59379411     0.5930      0.5020      3.6484      3.2550      0.4087   0.0000
   5.55    0.59847307     0.5980      0.5050      3.6492      3.2590      0.4087   0.0000
   5.55    0.60515946     0.6050      0.5070      3.6498      3.2640      0.4087   0.0000
   5.55    0.61872828     0.6190      0.5180      3.6513      3.2680      0.4087   0.0000
   5.55    0.63321263     0.6330      0.5280      3.6532      3.2770      0.4087   0.0000
   5.55    0.64832330     0.6480      0.5360      3.6555      3.2880      0.4087   0.0000
   5.55    0.65124029     0.6510      0.5380      3.6558      3.2890      0.4087   0.0000
   5.55    0.66921264     0.6690      0.5500      3.6577      3.2960      0.4087   0.0000
   5.55    0.68840510     0.6880      0.5630      3.6600      3.3050      0.4087   0.0000
   5.55    0.69817370     0.6980      0.5690      3.6613      3.3100      0.4087   0.0000
   5.55    0.74808675     0.7480      0.6060      3.6698      3.3370      0.4034   0.0000
   5.55    0.75384176     0.7540      0.6100      3.6703      3.3390      0.4034   0.0000
   5.55    0.77755356     0.7770      0.6250      3.6724      3.3450      0.4033   0.0000
   5.55    0.79799980     0.7980      0.6380      3.6744      3.3520      0.4033   0.0000
   5.55    0.79934549     0.7990      0.6390      3.6745      3.3520      0.4033   0.0000
   5.55    0.82879257     0.8280      0.6590      3.6769      3.3560      0.4032   0.0000
   5.55    0.84791285     0.8470      0.6720      3.6785      3.3600      0.4032   0.0000
