 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.59430498     0.5940      0.4690      3.6210      3.1790      0.4087   0.0000
   5.50    0.60000002     0.6000      0.4760      3.6220      3.1790      0.4087   0.0000
   5.50    0.61022711     0.6100      0.4860      3.6232      3.1820      0.4087   0.0000
   5.50    0.62987375     0.6300      0.5020      3.6258      3.1910      0.4087   0.0000
   5.50    0.64999998     0.6500      0.5190      3.6287      3.1980      0.4087   0.0000
   5.50    0.65023899     0.6500      0.5190      3.6287      3.1980      0.4087   0.0000
   5.50    0.66878766     0.6690      0.5310      3.6306      3.2070      0.4087   0.0000
   5.50    0.68858999     0.6890      0.5470      3.6330      3.2130      0.4087   0.0000
   5.50    0.70000005     0.7000      0.5570      3.6345      3.2160      0.4087   0.0000
   5.50    0.75000000     0.7500      0.5950      3.6443      3.2470      0.4032   0.0000
   5.50    0.75159097     0.7520      0.5960      3.6444      3.2480      0.4032   0.0000
   5.50    0.78128260     0.7810      0.6180      3.6470      3.2530      0.4032   0.0000
   5.50    0.79900408     0.7990      0.6310      3.6486      3.2560      0.4032   0.0000
   5.50    0.81302881     0.8130      0.6390      3.6497      3.2600      0.4032   0.0000
   5.50    0.84664440     0.8460      0.6610      3.6525      3.2660      0.4032   0.0000
   5.50    0.84800816     0.8480      0.6620      3.6526      3.2660      0.4032   0.0000
   5.50    0.85222888     0.8520      0.6650      3.6529      3.2670      0.4032   0.0000
   5.50    0.89598489     0.8950      0.6930      3.6562      3.2730      0.4032   0.0000
   5.50    0.89701211     0.8960      0.6940      3.6563      3.2740      0.4032   0.0000
   5.50    0.90349203     0.9030      0.6970      3.6567      3.2750      0.4032   0.0000
   5.50    0.94601619     0.9450      0.7240      3.6597      3.2800      0.4032   0.0000
   5.50    0.95810789     0.9580      0.7310      3.6605      3.2830      0.4032   0.0000
   5.50    0.99502027     0.9950      0.7540      3.6628      3.2850      0.4032   0.0000
   5.50    1.03383982     1.0330      0.7750      3.6652      3.2900      0.4032   0.0000
   5.50    1.04402423     1.0430      0.7810      3.6658      3.2910      0.4032   0.0000
   5.50    1.06098521     1.0600      0.7900      3.6667      3.2930      0.4032   0.0000
   5.50    1.09302831     1.0920      0.8080      3.6685      3.2950      0.4032   0.0000
   5.50    1.14203238     1.1410      0.8340      3.6711      3.2980      0.4032   0.0000
   5.50    1.16976058     1.1690      0.8480      3.6725      3.3000      0.4032   0.0000
   5.50    1.19103646     1.1900      0.8590      3.6735      3.3010      0.4032   0.0000
   5.50    1.19962490     1.1990      0.8620      3.6740      3.3020      0.4032   0.0000
   5.50    1.24004054     1.2400      0.8820      3.6758      3.3040      0.4032   0.0000
   5.50    1.27460730     1.2740      0.8980      3.6773      3.3060      0.4032   0.0000
   5.50    1.28904450     1.2890      0.9060      3.6780      3.3060      0.4032   0.0000
   5.50    1.33555746     1.3350      0.9260      3.6800      3.3100      0.4032   0.0000
   5.50    1.33804870     1.3380      0.9270      3.6801      3.3100      0.4032   0.0000
   5.50    1.38705254     1.3870      0.9490      3.6820      3.3110      0.4032   0.0000
   5.50    1.43605685     1.4360      0.9700      3.6838      3.3120      0.4032   0.0000
   5.50    1.48506069     1.4850      0.9910      3.6855      3.3120      0.4032   0.0000
   5.50    1.51535380     1.5150      1.0030      3.6865      3.3140      0.4032   0.0000
   5.50    1.53406465     1.5340      1.0100      3.6872      3.3150      0.4032   0.0000
   5.50    1.53459549     1.5340      1.0100      3.6872      3.3150      0.4032   0.0000
   5.50    1.58306885     1.5830      1.0290      3.6888      3.3160      0.4032   0.0000
   5.50    1.63207293     1.6310      1.0490      3.6902      3.3140      0.4032   0.0000
   5.50    1.68107700     1.6800      1.0670      3.6917      3.3150      0.4032   0.0000
   5.50    1.72652018     1.7250      1.0820      3.6930      3.3170      0.4032   0.0000
   5.50    1.73008108     1.7290      1.0830      3.6931      3.3170      0.4032   0.0000
   5.50    1.77908492     1.7780      1.1010      3.6944      3.3160      0.4032   0.0000
   5.50    1.82494354     1.8230      1.1170      3.6956      3.3170      0.4032   0.0000
   5.50    1.82808912     1.8270      1.1180      3.6957      3.3170      0.4032   0.0000
   5.50    1.87418377     1.8730      1.1320      3.6968      3.3180      0.4032   0.0000
   5.50    1.87709308     1.8760      1.1340      3.6969      3.3170      0.4032   0.0000
   5.50    1.92625523     1.9250      1.1500      3.6980      3.3170      0.4032   0.0000
   5.50    1.97480226     1.9740      1.1650      3.6991      3.3170      0.4032   0.0000
   5.50    1.97541702     1.9750      1.1650      3.6992      3.3170      0.4032   0.0000
   5.50    2.02457881     2.0240      1.1810      3.7002      3.3170      0.4032   0.0000
   5.50    2.07374072     2.0730      1.1940      3.7013      3.3180      0.4032   0.0000
   5.50    2.12290311     2.1220      1.2090      3.7023      3.3170      0.4032   0.0000
   5.50    2.17206478     2.1710      1.2220      3.7033      3.3170      0.4032   0.0000
   5.50    2.19657803     2.1950      1.2290      3.7038      3.3180      0.4032   0.0000
   5.50    2.22122669     2.2200      1.2360      3.7043      3.3170      0.4032   0.0000
   5.50    2.27038860     2.2690      1.2500      3.7051      3.3160      0.4032   0.0000
   5.50    2.36871266     2.3670      1.2770      3.7069      3.3150      0.4032   0.0000
   5.50    2.47102976     2.4700      1.2870      3.7093      3.3330      0.4032   0.0000
   5.50    2.56536031     2.5640      1.3000      3.7113      3.3440      0.4032   0.0000
   5.50    2.59128308     2.5900      1.3060      3.7117      3.3450      0.4032   0.0000
   5.50    2.76200819     2.7610      1.3470      3.7145      3.3420      0.4032   0.0000
   5.50    2.89321804     2.8920      1.3790      3.7164      3.3380      0.4032   0.0000
   5.50    2.95865583     2.9580      1.3970      3.7174      3.3330      0.4032   0.0000
   5.50    3.11228085     3.1110      1.4360      3.7195      3.3250      0.4032   0.0000
   5.50    3.15530372     3.1540      1.4480      3.7201      3.3210      0.4032   0.0000
   5.50    3.28952360     3.2870      1.4830      3.7220      3.3110      0.4032   0.0000
   5.50    3.35195160     3.3490      1.5010      3.7229      3.3060      0.4032   0.0000
   5.50    3.43241572     3.4290      1.5220      3.7241      3.3000      0.4032   0.0000
   5.50    3.54859924     3.5450      1.5570      3.7258      3.2860      0.4032   0.0000
   5.50    3.74524689     3.7420      1.6200      3.7291      3.2600      0.4032   0.0000
   5.50    3.75001359     3.7470      1.6210      3.7292      3.2590      0.4032   0.0000
   5.50    3.94189477     3.9410      1.6870      3.7329      3.2310      0.4032   0.0000
   5.50    3.96577835     3.9640      1.6950      3.7334      3.2270      0.4032   0.0000
   5.50    4.04815912     4.0460      1.7350      3.7355      3.2040      0.4032   0.0000
   5.50    4.13854218     4.1360      1.7790      3.7380      3.1800      0.4032   0.0000
   5.50    4.16252661     4.1600      1.7910      3.7387      3.1730      0.4032   0.0000
   5.50    4.31961203     4.3160      1.8890      3.7445      3.1140      0.4032   0.0000
   5.50    4.33519030     4.3320      1.8990      3.7451      3.1080      0.4032   0.0000
   5.50    4.33813620     4.3350      1.9010      3.7452      3.1070      0.4032   0.0000
   5.50    4.47603655     4.4720      1.9980      3.7523      3.0510      0.4032   0.0000
   5.50    4.53183794     4.5280      2.0360      3.7556      3.0320      0.4032   0.0000
   5.50    4.64863443     4.6450      2.1110      3.7637      3.0010      0.4032   0.0000
   5.50    4.72848606     4.7250      2.1610      3.7706      2.9860      0.4032   0.0000
   5.50    4.77599001     4.7730      2.1910      3.7753      2.9790      0.4032   0.0000
   5.50    4.85952330     4.8570      2.2440      3.7862      2.9770      0.4032   0.0000
   5.50    4.92288494     4.9200      2.2860      3.7973      2.9850      0.4032   0.0000
   5.50    4.92513371     4.9230      2.2880      3.7978      2.9860      0.4032   0.0000
   5.50    4.94842243     4.9460      2.3030      3.8025      2.9910      0.4032   0.0000
   5.50    4.99375629     4.9920      2.3350      3.8129      3.0050      0.4032   0.0000
   5.50    5.04993773     5.0480      2.3760      3.8267      3.0240      0.4032   0.0000
   5.50    5.09041214     5.0890      2.4060      3.8371      3.0390      0.4032   0.0000
   5.50    5.12178135     5.1200      2.4300      3.8454      3.0510      0.4032   0.0000
   5.50    5.14235687     5.1410      2.4450      3.8510      3.0590      0.4032   0.0000
   5.50    5.17911005     5.1780      2.4750      3.8611      3.0740      0.4032   0.0000
   5.50    5.21496725     5.2140      2.5040      3.8714      3.0890      0.4032   0.0000
   5.50    5.24996376     5.2490      2.5320      3.8816      3.1040      0.4032   0.0000
   5.50    5.28413248     5.2830      2.5610      3.8919      3.1190      0.4032   0.0000
   5.50    5.31749392     5.3170      2.5900      3.9021      3.1340      0.4032   0.0000
   5.50    5.31842899     5.3180      2.5910      3.9024      3.1350      0.4032   0.0000
   5.50    5.35181332     5.3510      2.6200      3.9130      3.1510      0.4032   0.0000
   5.50    5.38533735     5.3850      2.6490      3.9238      3.1670      0.4032   0.0000
   5.50    5.41804981     5.4180      2.6780      3.9346      3.1840      0.4032   0.0000
   5.50    5.45000172     5.4500      2.7070      3.9454      3.2010      0.4032   0.0000
   5.50    5.48123789     5.4810      2.7350      3.9562      3.2180      0.4032   0.0000
   5.50    5.51179075     5.5120      2.7630      3.9669      3.2360      0.4032   0.0000
   5.50    5.51507664     5.5150      2.7660      3.9681      3.2380      0.4032   0.0000
   5.50    5.52336121     5.5230      2.7730      3.9710      3.2430      0.4032   0.0000
   5.50    5.55163527     5.5510      2.7990      3.9812      3.2600      0.4032   0.0000
   5.50    5.57933760     5.5790      2.8240      3.9914      3.2780      0.4032   0.0000
   5.50    5.60650730     5.6060      2.8490      4.0015      3.2960      0.4032   0.0000
   5.50    5.63318634     5.6330      2.8730      4.0116      3.3140      0.4032   0.0000
   5.50    5.66807032     5.6680      2.9050      4.0250      3.3390      0.4032   0.0000
   5.50    5.70224714     5.7020      2.9350      4.0384      3.3650      0.4032   0.0000
   5.50    5.71172523     5.7120      2.9430      4.0421      3.3720      0.4032   0.0000
   5.50    5.72289801     5.7230      2.9530      4.0466      3.3810      0.4032   0.0000
   5.50    5.75681067     5.7570      2.9820      4.0601      3.4080      0.4032   0.0000
   5.50    5.79028797     5.7900      3.0100      4.0735      3.4360      0.4032   0.0000
   5.50    5.82340670     5.8230      3.0370      4.0869      3.4660      0.4032   0.0000
   5.50    5.85624170     5.8560      3.0630      4.1003      3.4950      0.4032   0.0000
   5.50    5.88886356     5.8890      3.0880      4.1136      3.5260      0.4032   0.0000
   5.50    5.90837240     5.9080      3.1030      4.1215      3.5450      0.4032   0.0000
   5.50    5.91124392     5.9110      3.1050      4.1227      3.5470      0.4032   0.0000
   5.50    5.94360304     5.9430      3.1280      4.1356      3.5790      0.4032   0.0000
   5.50    5.97599697     5.9760      3.1500      4.1484      3.6100      0.4032   0.0000
   5.50    6.00850534     6.0080      3.1710      4.1612      3.6430      0.4032   0.0000
   5.50    6.04121161     6.0410      3.1910      4.1740      3.6760      0.4032   0.0000
   5.50    6.06105471     6.0610      3.2020      4.1816      3.6970      0.4032   0.0000
   5.50    6.07455778     6.0740      3.2100      4.1869      3.7110      0.4032   0.0000
   5.50    6.10881710     6.1080      3.2290      4.1999      3.7470      0.4032   0.0000
   5.50    6.14360046     6.1430      3.2460      4.2129      3.7840      0.4032   0.0000
   5.50    6.17909193     6.1790      3.2630      4.2258      3.8210      0.4032   0.0000
   5.50    6.21373749     6.2130      3.2780      4.2380      3.8580      0.4032   0.0000
   5.50    6.22442198     6.2240      3.2820      4.2416      3.8690      0.4032   0.0000
   5.50    6.26355839     6.2630      3.2950      4.2543      3.9090      0.4032   0.0000
   5.50    6.29492903     6.2940      3.3050      4.2639      3.9400      0.4032   0.0000
   5.50    6.30569172     6.3040      3.3060      4.2668      3.9500      0.4032   0.0000
   5.50    6.35595560     6.3540      3.3090      4.2782      3.9970      0.4032   0.0000
   5.50    6.36641979     6.3650      3.3070      4.2795      4.0050      0.4032   0.0000
   5.50    6.43287897     6.4300      3.2930      4.2876      4.0560      0.4032   0.0000
   5.50    6.48947477     6.4860      3.2710      4.2906      4.0930      0.4032   0.0000
   5.50    6.54120016     6.5370      3.2490      4.2909      4.1200      0.4032   0.0000
   5.50    6.61781073     6.6120      3.2260      4.2916      4.1500      0.4032   0.0000
   5.50    6.69572735     6.6890      3.2210      4.2947      4.1730      0.4032   0.0000
   5.50    6.78481483     6.7760      3.2450      4.3046      4.1940      0.4032   0.0000
   5.50    6.82446718     6.8160      3.2620      4.3105      4.2040      0.4032   0.0000
   5.50    6.89669371     6.8870      3.2910      4.3212      4.2220      0.4032   0.0000
   5.50    6.96283245     6.9520      3.3200      4.3322      4.2400      0.4032   0.0000
   5.50    7.04130459     7.0300      3.3450      4.3426      4.2630      0.4032   0.0000
   5.50    7.14677954     7.1340      3.3640      4.3532      4.2930      0.4032   0.0000
   5.50    7.32397890     7.3090      3.3620      4.3587      4.3270      0.4032   0.0000
   5.50    7.58787918     7.5700      3.3780      4.3624      4.3400      0.4032   0.0000
   5.50    7.61971712     7.6010      3.3800      4.3628      4.3420      0.4032   0.0000
   5.50    7.71879578     7.6980      3.3920      4.3647      4.3430      0.4032   0.0000
   5.50    8.35129166     8.3210      3.5030      4.3823      4.3370      0.4032   0.0000
   5.50    9.11470413     9.0680      3.6230      4.4014      4.3300      0.4032   0.0000
   5.50   10.64152908    10.5590      3.8310      4.4337      4.3170      0.4032   0.0000
   5.50   11.49820709    11.3930      3.9320      4.4488      4.3100      0.4044   0.0000
   5.50   12.16835308    12.0440      4.0060      4.4598      4.3040      0.4053   0.0000
   5.50   13.69517803    13.5270      4.1560      4.4828      4.2970      0.4053   0.0000
   5.50   15.22200298    14.9790      4.2850      4.5016      4.2870      0.4068   1.0000
   5.50   16.74882889    16.4770      4.4020      4.5185      4.2780      0.4087   0.0000
   5.50   18.73246384    18.4580      4.5400      4.5379      4.2680      0.4087   0.0000
   5.50   20.71610260    20.4920      4.6640      4.5548      4.2570      0.4087   0.0000
   5.50   21.27521133    21.0490      4.6940      4.5589      4.2550      0.4087   0.0000
   5.50   22.69974136    22.4660      4.7690      4.5689      4.2490      0.4087   0.0000
   5.50   23.02727318    22.7970      4.7850      4.5711      4.2470      0.4087   0.0000
   5.50   26.66701698    26.4750      4.9510      4.5937      4.2370      0.4087   0.0000
   5.50   30.63429260    30.4070      5.0970      4.6121      4.2240      0.4087   0.0000
   5.50   32.61793137    32.4020      5.1630      4.6206      4.2200      0.4087   0.0000
   5.50   37.57702637    37.3390      5.3030      4.6370      4.2070      0.4087   0.0000
   5.50   42.53611755    42.2730      5.4210      4.6500      4.1950      0.4087   0.0000
   5.50   47.49521637    47.1810      5.5220      4.6607      4.1850      0.4087   0.0000
   5.50   52.45431137    52.0540      5.6090      4.6692      4.1740      0.4087   0.0000
   5.50   57.41340637    56.9130      5.6870      4.6761      4.1630      0.4087   0.0000
   5.50   62.37249756    61.7840      5.7550      4.6822      4.1540      0.4087   0.0000
   5.50   67.33159637    66.6380      5.8180      4.6871      4.1450      0.4087   0.0000
   5.50   72.29068756    71.4520      5.8740      4.6913      4.1350      0.4087   0.0000
   5.50   82.20887756    81.0660      5.9720      4.6979      4.1180      0.4087   0.0000
   5.50   92.12706757    90.7590      6.0580      4.7026      4.1000      0.4087   0.0000
   5.50   97.08616638    95.5440      6.0960      4.7043      4.0910      0.4087   0.0000
   5.50  102.04525757   100.1800      6.1310      4.7057      4.0830      0.4087   0.0000
   5.50  121.88163757   119.2670      6.2560      4.7092      4.0480      0.4087   0.0000
   5.50  131.26219177   128.0680      6.3110      4.7079      4.0180      0.3689   0.0000
   5.50  151.63619995   146.9940      6.4170      4.7048      3.9590      0.2960   0.0000
   5.50  201.22714233   194.3960      6.5790      4.7089      3.9360      0.4087   0.0000
   5.50  250.81809998   240.3480      6.7100      4.7115      3.9060      0.3354   0.0000
   5.50  258.68041992   247.4410      6.7280      4.7127      3.9060      0.3328   0.0000
   5.50  300.40905762   285.5620      6.8150      4.7174      3.9000      0.2831   0.0000
   5.50  339.92987061   321.0230      6.8850      4.7234      3.9050      0.3399   0.0000
   5.50  350.00000000   332.4340      6.9030      4.7212      3.8940      0.0515   0.0000
   5.50  350.00076294   329.2030      6.9030      4.7119      3.8520      0.0886   0.0000
   5.50  350.00201416   322.1130      6.9030      4.6976      3.7850      0.1975   0.0000
   5.50  350.00280762   316.2380      6.9040      4.6882      3.7390      0.3526   0.0000
   5.50  350.00350952   309.7850      6.9050      4.6804      3.6980      0.4596   0.0000
   5.50  350.00411987   303.1290      6.9060      4.6746      3.6640      0.5179   0.0000
   5.50  350.00454712   297.7300      6.9080      4.6706      3.6380      0.5327   0.0000
   5.50  350.00497437   291.8520      6.9090      4.6674      3.6160      0.5358   0.0000
   5.50  350.00531006   286.2150      6.9110      4.6654      3.5980      0.5343   0.0000
   5.50  350.00558472   281.1560      6.9120      4.6640      3.5830      0.5319   0.0000
   5.50  350.00585938   276.1330      6.9140      4.6630      3.5700      0.5295   0.0000
   5.50  350.00610352   270.4410      6.9150      4.6625      3.5570      0.5276   0.0000
   5.50  350.00631714   265.5390      6.9170      4.6623      3.5460      0.5260   0.0000
   5.50  350.00665283   255.5740      6.9190      4.6653      3.5400      0.5251   0.0000
   5.50  350.00695801   219.6430      6.8620      4.6739      3.5660      0.5249   0.0000
   5.50  350.00720215   189.4260      6.8000      4.6740      3.5640      0.5225   0.0000
   5.50  350.00732422   172.3750      6.7640      4.6846      3.6010      0.5228   0.0000
   5.50  350.00735474   167.0430      6.7530      4.6941      3.6360      0.5241   0.0000
   5.50  350.00738525   164.1480      6.7470      4.6991      3.6540      0.5252   0.0000
   5.50  350.00741577   156.6000      6.7270      4.7013      3.6630      0.5251   0.0000
   5.50  350.00750732   144.5900      6.6900      4.7010      3.6640      0.5247   0.0000
   5.50  350.00756836   134.4140      6.6550      4.7007      3.6660      0.5240   0.0000
   5.50  350.00762939   124.3170      6.6180      4.7005      3.6680      0.5238   0.0000
   5.50  350.00769043   115.0030      6.5820      4.7005      3.6710      0.5233   0.0000
   5.50  350.00778198   106.4210      6.5450      4.7006      3.6750      0.5233   0.0000
   5.50  350.00784302    99.1480      6.5110      4.7010      3.6790      0.5233   0.0000
   5.50  350.00790405    91.7600      6.4750      4.7019      3.6850      0.5236   0.0000
   5.50  350.00796509    85.3580      6.4420      4.7030      3.6920      0.5244   0.0000
   5.50  350.00802612    79.5520      6.4090      4.7046      3.7000      0.5252   0.0000
   5.50  350.00808716    74.0340      6.3750      4.7069      3.7120      0.5267   0.0000
   5.50  350.00814819    68.8780      6.3420      4.7105      3.7290      0.5290   0.0000
   5.50  350.00820923    64.5120      6.3110      4.7158      3.7520      0.5319   0.0000
   5.50  350.00827026    60.7950      6.2840      4.7244      3.7870      0.5351   0.0000
   5.50  350.00830078    58.3000      6.2670      4.7434      3.8620      0.5375   0.0000
   5.50  350.00833130    54.5940      6.2640      4.9190      4.5390      0.5270   0.0000
   5.50  350.00836182    53.6390      6.2710      5.0180      4.9210      0.5275   0.0000
   5.50  350.00839233    51.4760      6.2490      5.0198      4.9310      0.5820   0.0000
   5.50  350.00842285    48.9640      6.2240      5.0214      4.9410     40.8763   0.0000
   5.50  350.00851440    45.6190      6.1920      5.0178      4.9280     20.4022   0.0000
   5.50  350.00860596    41.9670      6.1600      5.0154      4.9140      9.5649   0.0000
   5.50  350.00872803    39.3360      6.1410      5.0176      4.9140      5.8624   0.0000
   5.50  350.00881958    37.9610      6.1350      5.0258      4.9380      3.5235   0.0000
   5.50  350.00885010    37.2750      6.1320      5.0355      4.9710      2.6956   0.0000
   5.50  350.00888062    36.7490      6.1320      5.0490      5.0190      2.1829   0.0000
   5.50  350.00891113    36.2200      6.2160      5.1792      5.4500      1.7897   3.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -1.0620      3.4622      3.2550      0.4087   0.0000
   5.55    0.10000000     0.1000     -0.9920      3.4669      3.2490      0.4087   0.0000
   5.55    0.10811220     0.1080     -0.9350      3.4708      3.2420      0.4087   0.0000
   5.55    0.12111175     0.1210     -0.8640      3.4762      3.2420      0.4087   0.0000
   5.55    0.13383496     0.1340     -0.7840      3.4817      3.2270      0.4087   0.0000
   5.55    0.14000000     0.1400     -0.7540      3.4841      3.2260      0.4087   0.0000
   5.55    0.15137297     0.1510     -0.7060      3.4887      3.2300      0.4087   0.0000
   5.55    0.16000000     0.1600     -0.6580      3.4922      3.2210      0.4087   0.0000
   5.55    0.19350076     0.1930     -0.5010      3.5063      3.2030      0.4087   0.0000
   5.55    0.20000000     0.2000     -0.4800      3.5088      3.2060      0.4087   0.0000
   5.55    0.24518159     0.2450     -0.2950      3.5274      3.1840      0.4087   0.0000
   5.55    0.25000000     0.2500     -0.2800      3.5292      3.1840      0.4087   0.0000
   5.55    0.26379684     0.2640     -0.2260      3.5353      3.1790      0.4087   0.0000
   5.55    0.30000001     0.3000     -0.0960      3.5503      3.1640      0.4087   0.0000
   5.55    0.33487862     0.3350      0.0110      3.5632      3.1570      0.4087   0.0000
   5.55    0.35196990     0.3520      0.0610      3.5691      3.1520      0.4087   0.0000
   5.55    0.39348203     0.3930      0.1610      3.5815      3.1500      0.4087   0.0000
   5.55    0.40000004     0.4000      0.1780      3.5834      3.1480      0.4087   0.0000
   5.55    0.41583109     0.4160      0.2020      3.5872      3.1550      0.4087   0.0000
   5.55    0.46378151     0.4640      0.2780      3.5979      3.1700      0.4087   0.0000
   5.55    0.48814663     0.4880      0.3090      3.6027      3.1800      0.4087   0.0000
   5.55    0.50000000     0.5000      0.3290      3.6051      3.1800      0.4087   0.0000
   5.55    0.50550777     0.5060      0.3320      3.6058      3.1850      0.4087   0.0000
   5.55    0.51746583     0.5170      0.3410      3.6075      3.1930      0.4087   0.0000
   5.55    0.53018630     0.5300      0.3540      3.6096      3.1990      0.4087   0.0000
   5.55    0.54375738     0.5430      0.3700      3.6121      3.2040      0.4087   0.0000
   5.55    0.55000001     0.5500      0.3780      3.6134      3.2060      0.4087   0.0000
   5.55    0.55891770     0.5590      0.3840      3.6146      3.2110      0.4087   0.0000
   5.55    0.57462138     0.5740      0.3960      3.6168      3.2210      0.4087   0.0000
   5.55    0.59136212     0.5910      0.4140      3.6195      3.2260      0.4087   0.0000
   5.55    0.60000002     0.6000      0.4220      3.6210      3.2300      0.4087   0.0000
   5.55    0.60627365     0.6060      0.4260      3.6218      3.2340      0.4087   0.0000
   5.55    0.62591749     0.6260      0.4420      3.6243      3.2420      0.4087   0.0000
   5.55    0.64705890     0.6470      0.4580      3.6275      3.2530      0.4087   0.0000
   5.55    0.64999998     0.6500      0.4600      3.6279      3.2540      0.4087   0.0000
   5.55    0.66668111     0.6670      0.4730      3.6297      3.2600      0.4087   0.0000
   5.55    0.68705541     0.6870      0.4900      3.6322      3.2650      0.4087   0.0000
   5.55    0.70000005     0.7000      0.4990      3.6340      3.2720      0.4087   0.0000
   5.55    0.75000000     0.7500      0.5420      3.6444      3.3000      0.4032   0.0000
   5.55    0.75104254     0.7510      0.5430      3.6445      3.3010      0.4032   0.0000
   5.55    0.78199762     0.7820      0.5660      3.6472      3.3060      0.4032   0.0000
   5.55    0.79900408     0.7990      0.5800      3.6488      3.3080      0.4032   0.0000
   5.55    0.81487638     0.8150      0.5900      3.6501      3.3110      0.4032   0.0000
   5.55    0.84800816     0.8480      0.6140      3.6529      3.3160      0.4032   0.0000
   5.55    0.86192459     0.8610      0.6230      3.6539      3.3180      0.4032   0.0000
   5.55    0.89701211     0.8960      0.6460      3.6567      3.3230      0.4032   0.0000
   5.55    0.90234238     0.9020      0.6490      3.6571      3.3240      0.4032   0.0000
   5.55    0.94601619     0.9450      0.6770      3.6602      3.3290      0.4032   0.0000
   5.55    0.96258473     0.9620      0.6870      3.6612      3.3310      0.4032   0.0000
   5.55    0.99502027     0.9950      0.7080      3.6634      3.3340      0.4032   0.0000
   5.55    1.04402423     1.0430      0.7360      3.6664      3.3380      0.4032   0.0000
   5.55    1.06779158     1.0670      0.7490      3.6678      3.3400      0.4032   0.0000
   5.55    1.09302831     1.0920      0.7630      3.6693      3.3420      0.4032   0.0000
   5.55    1.14203238     1.1410      0.7910      3.6719      3.3440      0.4032   0.0000
   5.55    1.19103646     1.1900      0.8160      3.6744      3.3470      0.4032   0.0000
   5.55    1.21036100     1.2100      0.8250      3.6753      3.3490      0.4032   0.0000
   5.55    1.24004054     1.2400      0.8400      3.6767      3.3500      0.4032   0.0000
   5.55    1.28904450     1.2890      0.8640      3.6789      3.3520      0.4032   0.0000
   5.55    1.33804870     1.3380      0.8870      3.6810      3.3540      0.4032   0.0000
   5.55    1.37322664     1.3730      0.9020      3.6824      3.3550      0.4032   0.0000
   5.55    1.38705254     1.3870      0.9080      3.6830      3.3560      0.4032   0.0000
   5.55    1.39295590     1.3930      0.9110      3.6832      3.3560      0.4032   0.0000
   5.55    1.43605685     1.4360      0.9290      3.6849      3.3570      0.4032   0.0000
   5.55    1.43966579     1.4400      0.9310      3.6850      3.3580      0.4032   0.0000
   5.55    1.48506069     1.4850      0.9510      3.6866      3.3570      0.4032   0.0000
   5.55    1.53377700     1.5340      0.9710      3.6883      3.3580      0.4032   0.0000
   5.55    1.53406465     1.5340      0.9710      3.6883      3.3580      0.4032   0.0000
   5.55    1.55421829     1.5540      0.9780      3.6890      3.3590      0.4032   0.0000
   5.55    1.58306885     1.5830      0.9900      3.6899      3.3590      0.4032   0.0000
