 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    0.76185828     0.7610      0.6830      3.6808      3.3120      0.4037   0.0000
   5.50    0.76286745     0.7620      0.6840      3.6810      3.3120      0.4037   0.0000
   5.50    0.78655303     0.7860      0.7000      3.6829      3.3170      0.4035   0.0000
   5.50    0.81125307     0.8100      0.7150      3.6851      3.3240      0.4034   0.0000
   5.50    0.82570732     0.8250      0.7230      3.6862      3.3280      0.4034   0.0000
   5.50    0.85944337     0.8580      0.7440      3.6888      3.3350      0.4034   0.0000
   5.50    0.85963851     0.8590      0.7440      3.6889      3.3350      0.4034   0.0000
   5.50    0.87253362     0.8710      0.7510      3.6897      3.3380      0.4034   0.0000
   5.50    0.90802407     0.9070      0.7730      3.6922      3.3430      0.4034   0.0000
   5.50    0.94539130     0.9440      0.7940      3.6946      3.3500      0.4034   0.0000
   5.50    0.95640957     0.9550      0.8010      3.6954      3.3510      0.4034   0.0000
   5.50    0.99298030     0.9920      0.8210      3.6976      3.3560      0.4034   0.0000
   5.50    1.00479507     1.0040      0.8270      3.6983      3.3580      0.4034   0.0000
   5.50    1.00629592     1.0050      0.8270      3.6984      3.3590      0.4034   0.0000
   5.50    1.05318069     1.0520      0.8540      3.7009      3.3610      0.4034   0.0000
   5.50    1.07781982     1.0770      0.8660      3.7022      3.3650      0.4034   0.0000
   5.50    1.10156620     1.1000      0.8780      3.7035      3.3670      0.4034   0.0000
   5.50    1.11218286     1.1110      0.8830      3.7040      3.3680      0.4034   0.0000
   5.50    1.14995193     1.1490      0.9030      3.7057      3.3700      0.4034   0.0000
   5.50    1.16806841     1.1670      0.9110      3.7066      3.3720      0.4034   0.0000
   5.50    1.19833732     1.1970      0.9250      3.7080      3.3750      0.4034   0.0000
   5.50    1.20175576     1.2010      0.9270      3.7081      3.3750      0.4034   0.0000
   5.50    1.24672282     1.2460      0.9500      3.7099      3.3760      0.4034   0.0000
   5.50    1.27871335     1.2780      0.9630      3.7112      3.3780      0.4034   0.0000
   5.50    1.29510856     1.2940      0.9710      3.7118      3.3780      0.4034   0.0000
   5.50    1.34349394     1.3430      0.9920      3.7137      3.3810      0.4034   0.0000
   5.50    1.37913597     1.3790      1.0060      3.7149      3.3830      0.4034   0.0000
   5.50    1.39187956     1.3910      1.0120      3.7153      3.3830      0.4034   0.0000
   5.50    1.44026518     1.4400      1.0320      3.7169      3.3840      0.4034   0.0000
   5.50    1.47332227     1.4730      1.0450      3.7180      3.3850      0.4034   0.0000
   5.50    1.48865056     1.4880      1.0520      3.7184      3.3840      0.4034   0.0000
   5.50    1.53311586     1.5320      1.0680      3.7198      3.3870      0.4034   0.0000
   5.50    1.53703618     1.5360      1.0690      3.7199      3.3870      0.4034   0.0000
   5.50    1.58542156     1.5850      1.0880      3.7212      3.3870      0.4034   0.0000
   5.50    1.63256204     1.6310      1.1040      3.7225      3.3880      0.4034   0.0000
   5.50    1.63380718     1.6330      1.1050      3.7225      3.3880      0.4034   0.0000
   5.50    1.68219280     1.6810      1.1230      3.7237      3.3880      0.4034   0.0000
   5.50    1.70145142     1.7000      1.1290      3.7242      3.3880      0.4034   0.0000
   5.50    1.72940612     1.7280      1.1390      3.7248      3.3870      0.4034   0.0000
   5.50    1.77661943     1.7750      1.1550      3.7259      3.3880      0.4034   0.0000
   5.50    1.82383275     1.8220      1.1710      3.7270      3.3880      0.4034   0.0000
   5.50    1.87104630     1.8690      1.1850      3.7280      3.3880      0.4034   0.0000
   5.50    1.87727010     1.8750      1.1870      3.7282      3.3890      0.4034   0.0000
   5.50    1.91825962     1.9170      1.2010      3.7290      3.3870      0.4034   0.0000
   5.50    1.96547318     1.9640      1.2170      3.7299      3.3860      0.4034   0.0000
   5.50    2.00121784     2.0000      1.2280      3.7306      3.3850      0.4034   0.0000
   5.50    2.01268649     2.0110      1.2320      3.7308      3.3840      0.4034   0.0000
   5.50    2.05990028     2.0580      1.2450      3.7317      3.3850      0.4034   0.0000
   5.50    2.10711336     2.1050      1.2610      3.7326      3.3830      0.4034   0.0000
   5.50    2.15432668     2.1520      1.2760      3.7333      3.3800      0.4034   0.0000
   5.50    2.20153999     2.1990      1.2890      3.7342      3.3800      0.4034   0.0000
   5.50    2.24875355     2.2460      1.3050      3.7350      3.3770      0.4034   0.0000
   5.50    2.29596710     2.2940      1.3200      3.7357      3.3740      0.4034   0.0000
   5.50    2.38282800     2.3800      1.3360      3.7375      3.3800      0.4031   0.0000
   5.50    2.48482084     2.4820      1.3650      3.7394      3.3770      0.4031   0.0000
   5.50    2.57635665     2.5740      1.3930      3.7408      3.3710      0.4031   0.0000
   5.50    2.67367411     2.6720      1.4240      3.7424      3.3630      0.4031   0.0000
   5.50    2.70169115     2.7000      1.4320      3.7428      3.3610      0.4031   0.0000
   5.50    2.86252785     2.8610      1.4880      3.7455      3.3400      0.4031   0.0000
   5.50    3.05138159     3.0490      1.5610      3.7487      3.3080      0.4031   0.0000
   5.50    3.11632490     3.1140      1.5840      3.7499      3.2990      0.4031   0.0000
   5.50    3.15083146     3.1480      1.5990      3.7506      3.2910      0.4031   0.0000
   5.50    3.24023485     3.2370      1.6510      3.7527      3.2600      0.4031   0.0000
   5.50    3.37728834     3.3730      1.7330      3.7563      3.2110      0.4031   0.0000
   5.50    3.42908859     3.4250      1.7730      3.7580      3.1840      0.4031   0.0000
   5.50    3.50526810     3.5000      1.8340      3.7608      3.1430      0.4031   0.0000
   5.50    3.60653639     3.6010      1.9270      3.7656      3.0810      0.4031   0.0000
   5.50    3.61794233     3.6130      1.9370      3.7662      3.0750      0.4031   0.0000
   5.50    3.71572614     3.7110      2.0190      3.7721      3.0280      0.4031   0.0000
   5.50    3.80679560     3.8020      2.0890      3.7796      2.9990      0.4031   0.0000
   5.50    3.83045244     3.8260      2.1070      3.7818      2.9930      0.4031   0.0000
   5.50    3.91584826     3.9120      2.1710      3.7935      2.9860      0.4031   0.0000
   5.50    3.98352838     3.9790      2.2220      3.8075      2.9980      0.4031   0.0000
   5.50    3.99564910     3.9920      2.2310      3.8104      3.0020      0.4031   0.0000
   5.50    4.00321388     3.9990      2.2370      3.8122      3.0040      0.4031   0.0000
   5.50    4.04386854     4.0400      2.2680      3.8230      3.0200      0.4031   0.0000
   5.50    4.09472609     4.0900      2.3070      3.8373      3.0440      0.4031   0.0000
   5.50    4.14365911     4.1390      2.3460      3.8518      3.0680      0.4031   0.0000
   5.50    4.18450308     4.1800      2.3790      3.8641      3.0890      0.4031   0.0000
   5.50    4.19474554     4.1900      2.3870      3.8673      3.0950      0.4031   0.0000
   5.50    4.23941040     4.2340      2.4230      3.8813      3.1190      0.4031   0.0000
   5.50    4.28302574     4.2770      2.4580      3.8953      3.1440      0.4031   0.0000
   5.50    4.32568789     4.3200      2.4920      3.9092      3.1700      0.4031   0.0000
   5.50    4.36746216     4.3610      2.5260      3.9230      3.1960      0.4031   0.0000
   5.50    4.37335634     4.3670      2.5300      3.9250      3.2000      0.4031   0.0000
   5.50    4.38207722     4.3760      2.5370      3.9279      3.2050      0.4031   0.0000
   5.50    4.42333746     4.4170      2.5700      3.9419      3.2320      0.4031   0.0000
   5.50    4.46384096     4.4580      2.6020      3.9558      3.2600      0.4031   0.0000
   5.50    4.50365353     4.4970      2.6330      3.9695      3.2880      0.4031   0.0000
   5.50    4.54284811     4.5360      2.6640      3.9833      3.3160      0.4031   0.0000
   5.50    4.56221008     4.5560      2.6780      3.9901      3.3310      0.4031   0.0000
   5.50    4.58050299     4.5750      2.6920      3.9968      3.3450      0.4031   0.0000
   5.50    4.61521530     4.6090      2.7190      4.0097      3.3740      0.4031   0.0000
   5.50    4.64971685     4.6440      2.7440      4.0225      3.4020      0.4031   0.0000
   5.50    4.68408012     4.6780      2.7690      4.0353      3.4320      0.4031   0.0000
   5.50    4.71838856     4.7130      2.7930      4.0480      3.4620      0.4031   0.0000
   5.50    4.75106430     4.7460      2.8160      4.0600      3.4910      0.4031   0.0000
   5.50    4.77327490     4.7680      2.8320      4.0699      3.5160      0.4031   0.0000
   5.50    4.80061245     4.7950      2.8520      4.0819      3.5470      0.4031   0.0000
   5.50    4.82841730     4.8230      2.8710      4.0939      3.5780      0.4031   0.0000
   5.50    4.85676670     4.8520      2.8890      4.1060      3.6110      0.4031   0.0000
   5.50    4.88569689     4.8810      2.9080      4.1181      3.6430      0.4031   0.0000
   5.50    4.91525316     4.9100      2.9250      4.1303      3.6770      0.4031   0.0000
   5.50    4.93991756     4.9350      2.9400      4.1403      3.7050      0.4031   0.0000
   5.50    4.96213818     4.9580      2.9510      4.1481      3.7260      0.4031   0.0000
   5.50    4.99913931     4.9950      2.9700      4.1609      3.7620      0.4031   0.0000
   5.50    5.03692389     5.0330      2.9880      4.1736      3.7980      0.4031   0.0000
   5.50    5.07558584     5.0720      3.0060      4.1864      3.8350      0.4031   0.0000
   5.50    5.11522913     5.1110      3.0240      4.1992      3.8720      0.4031   0.0000
   5.50    5.12877083     5.1250      3.0290      4.2034      3.8840      0.4031   0.0000
   5.50    5.13241529     5.1290      3.0310      4.2045      3.8870      0.4031   0.0000
   5.50    5.17504692     5.1720      3.0480      4.2172      3.9250      0.4031   0.0000
   5.50    5.21909857     5.2160      3.0640      4.2299      3.9630      0.4031   0.0000
   5.50    5.26489449     5.2620      3.0800      4.2425      4.0010      0.4031   0.0000
   5.50    5.30430412     5.3020      3.0930      4.2529      4.0330      0.4031   0.0000
   5.50    5.32126236     5.3190      3.0980      4.2573      4.0470      0.4031   0.0000
   5.50    5.36587858     5.3640      3.1110      4.2682      4.0820      0.4031   0.0000
   5.50    5.37991619     5.3780      3.1140      4.2715      4.0920      0.4031   0.0000
   5.50    5.43896103     5.4380      3.1280      4.2846      4.1350      0.4031   0.0000
   5.50    5.47983789     5.4790      3.1370      4.2929      4.1640      0.4031   0.0000
   5.50    5.50511503     5.5050      3.1420      4.2979      4.1810      0.4031   0.0000
   5.50    5.57636976     5.5760      3.1550      4.3111      4.2260      0.4031   0.0000
   5.50    5.65320063     5.6530      3.1690      4.3244      4.2710      0.4031   0.0000
   5.50    5.65537167     5.6550      3.1690      4.3248      4.2720      0.4031   0.0000
   5.50    5.74040031     5.7410      3.1850      4.3381      4.3170      0.4031   0.0000
   5.50    5.83090496     5.8310      3.2010      4.3507      4.3580      0.4031   0.0000
   5.50    5.89032650     5.8910      3.2110      4.3588      4.3840      0.4031   0.0000
   5.50    6.00643826     6.0070      3.2230      4.3700      4.4250      0.4031   0.0000
   5.50    6.03451633     6.0350      3.2260      4.3724      4.4350      0.4031   0.0000
   5.50    6.18197203     6.1810      3.2220      4.3778      4.4710      0.4031   0.0000
   5.50    6.20178223     6.2010      3.2210      4.3787      4.4760      0.4031   0.0000
   5.50    6.31027126     6.3090      3.2150      4.3794      4.4920      0.4031   0.0000
   5.50    6.35750484     6.3560      3.2150      4.3797      4.4970      0.4031   0.0000
   5.50    6.49801874     6.4950      3.2160      4.3801      4.5070      0.4031   0.0000
   5.50    6.56217003     6.5580      3.2210      4.3806      4.5080      0.4031   0.0000
   5.50    6.84635305     6.8390      3.2720      4.3874      4.5030      0.4031   0.0000
   5.50    6.88410568     6.8760      3.2780      4.3883      4.5020      0.4031   0.0000
   5.50    6.99647713     6.9880      3.2980      4.3909      4.5000      0.4031   0.0000
   5.50    7.76177311     7.7490      3.4400      4.4120      4.4870      0.4031   0.0000
   5.50    8.63944054     8.6170      3.5850      4.4337      4.4750      0.4031   0.0000
   5.50    9.51710796     9.4820      3.7120      4.4518      4.4620      0.4031   1.0000
   5.50    9.89530087     9.8570      3.7640      4.4586      4.4550      0.4031   1.0000
   5.50   10.39477539    10.3530      3.8280      4.4674      4.4470      0.4031   1.0000
   5.50   11.27244186    11.2170      3.9320      4.4821      4.4370      0.4031   1.0000
   5.50   11.34980679    11.2930      3.9400      4.4834      4.4360      0.4032   1.0000
   5.50   13.02777672    12.9420      4.1150      4.5100      4.4270      0.4058   0.0000
   5.50   14.78311157    14.6630      4.2680      4.5309      4.4120      0.4061   1.0000
   5.50   16.53844643    16.3720      4.4020      4.5491      4.3980      0.4081   1.0000
   5.50   18.29378128    18.0930      4.5200      4.5647      4.3860      0.4088   1.0000
   5.50   21.80445099    21.5360      4.7190      4.5909      4.3680      0.4088   1.0000
   5.50   23.79282188    23.4800      4.8140      4.6031      4.3600      0.4088   1.0000
   5.50   25.31511688    24.9670      4.8810      4.6121      4.3540      0.4088   1.0000
   5.50   27.07045364    26.6620      4.9510      4.6212      4.3500      0.4088   1.0000
   5.50   31.45878983    30.9730      5.1070      4.6412      4.3390      0.4088   0.0000
   5.50   35.36727142    34.9000      5.2270      4.6563      4.3310      0.4088   0.0000
   5.50   37.32151413    36.8920      5.2820      4.6629      4.3270      0.4088   0.0000
   5.50   40.09948730    39.7020      5.3510      4.6711      4.3220      0.4088   0.0000
   5.50   42.20711517    41.8370      5.4010      4.6770      4.3180      0.4088   0.0000
   5.50   44.94457626    44.5920      5.4600      4.6838      4.3140      0.4088   0.0000
   5.50   47.09271622    46.7540      5.5040      4.6888      4.3110      0.4088   0.0000
   5.50   51.97831345    51.6500      5.5930      4.6985      4.3040      0.4088   0.0000
   5.50   55.55889130    55.2270      5.6510      4.7045      4.2990      0.4088   0.0000
   5.50   56.86391449    56.5370      5.6710      4.7067      4.2980      0.4088   0.0000
   5.50   61.74951935    61.4330      5.7410      4.7137      4.2920      0.4088   0.0000
   5.50   66.63512421    66.2910      5.8040      4.7198      4.2870      0.4088   0.0000
   5.50   71.52072144    71.1670      5.8610      4.7251      4.2810      0.4088   0.0000
   5.50   76.40632629    76.0360      5.9140      4.7298      4.2770      0.4088   0.0000
   5.50   86.17752075    85.7780      6.0060      4.7376      4.2680      0.4088   0.0000
   5.50   89.33197784    88.9220      6.0330      4.7398      4.2650      0.4088   0.0000
   5.50   95.94872284    95.5150      6.0870      4.7439      4.2590      0.4088   0.0000
   5.50  100.83432007   100.2000      6.1220      4.7464      4.2550      0.4088   0.0000
   5.50  105.71992493   104.9200      6.1550      4.7487      4.2510      0.4088   0.0000
   5.50  125.26234436   124.1760      6.2740      4.7562      4.2350      0.4088   0.0000
   5.50  154.57595825   153.0900      6.4150      4.7634      4.2130      0.4088   0.0000
   5.50  171.78820801   170.2090      6.4830      4.7656      4.2000      0.4088   0.0000
   5.50  203.43194580   201.6820      6.5910      4.7691      4.1790      0.4088   0.0000
   5.50  252.28796387   250.0310      6.7230      4.7706      4.1480      0.4088   0.0000
   5.50  301.14395142   298.2300      6.8270      4.7706      4.1200      0.4088   0.0000
   5.50  350.00000000   346.6480      6.9130      4.7700      4.0970      0.4088   0.0000
   5.50  350.00042725   346.2580      6.9140      4.7634      4.0690      0.4088   0.0000
   5.50  350.00125122   345.3520      6.9180      4.7494      4.0080      0.3941   0.0000
   5.50  350.00192261   344.4100      6.9220      4.7369      3.9530      0.2893   0.0000
   5.50  350.00244141   343.4840      6.9250      4.7260      3.9050      0.3384   0.0000
   5.50  350.00292969   342.5430      6.9290      4.7152      3.8570      0.3751   0.0000
   5.50  350.00332642   341.6090      6.9320      4.7050      3.8110      0.3947   0.0000
   5.50  350.00366211   340.6560      6.9350      4.6949      3.7660      0.4055   0.0000
   5.50  350.00411987   339.2030      6.9400      4.6800      3.7000      0.1552   0.0000
   5.50  350.00439453   338.1840      6.9430      4.6706      3.6580      0.1961   0.0000
   5.50  350.00473022   336.7890      6.9480      4.6569      3.5970      0.3617   0.0000
   5.50  350.00503540   335.3590      6.9520      4.6424      3.5330      0.4782   0.0000
   5.50  350.00527954   333.9920      6.9560      4.6287      3.4730      0.5343   0.0000
   5.50  350.00552368   332.6560      6.9600      4.6141      3.4090      0.5496   0.0000
   5.50  350.00564575   331.7930      6.9620      4.6041      3.3650      0.5527   0.0000
   5.50  350.00576782   331.0510      6.9640      4.5947      3.3240      0.5523   0.0000
   5.50  350.00585938   330.2970      6.9660      4.5851      3.2830      0.5518   0.0000
   5.50  350.00601196   329.2380      6.9690      4.5704      3.2200      0.5499   0.0000
   5.50  350.00607300   328.6090      6.9710      4.5611      3.1800      0.5489   0.0000
   5.50  350.00616455   328.0590      6.9730      4.5520      3.1410      0.5476   0.0000
   5.50  350.00622559   327.5080      6.9740      4.5424      3.1010      0.5466   0.0000
   5.50  350.00628662   326.9770      6.9760      4.5324      3.0590      0.5455   0.0000
   5.50  350.00634766   326.5700      6.9770      4.5235      3.0210      0.5447   0.0000
   5.50  350.00637817   326.1680      6.9780      4.5138      2.9810      0.5440   0.0000
   5.50  350.00643921   325.7850      6.9790      4.5038      2.9390      0.5432   0.0000
   5.50  350.00646973   325.4730      6.9800      4.4942      2.8990      0.5426   0.0000
   5.50  350.00653076   325.1370      6.9820      4.4848      2.8600      0.5420   0.0000
   5.50  350.00656128   324.8830      6.9820      4.4761      2.8240      0.5415   0.0000
   5.50  350.00659180   324.6170      6.9830      4.4667      2.7850      0.5410   0.0000
   5.50  350.00662231   324.3710      6.9840      4.4570      2.7450      0.5406   0.0000
   5.50  350.00665283   324.1050      6.9850      4.4469      2.7030      0.5401   0.0000
   5.50  350.00668335   323.8440      6.9860      4.4366      2.6610      0.5396   0.0000
   5.50  350.00671387   323.6450      6.9870      4.4272      2.6220      0.5392   0.0000
   5.50  350.00674438   323.3870      6.9880      4.4148      2.5710      0.5389   0.0000
   5.50  350.00677490   323.1910      6.9880      4.4051      2.5310      0.5385   0.0000
   5.50  350.00680542   322.3360      6.9890      4.3937      2.4840      0.5380   0.0000
   5.50  350.00683594   321.2620      6.9900      4.3740      2.4020      0.5376   0.0000
   5.50  350.00686646   320.6170      6.9910      4.3635      2.3590      0.5372   0.0000
   5.50  350.00689697   320.1130      6.9920      4.3545      2.3220      0.5369   0.0000
   5.50  350.00692749   319.6050      6.9930      4.3447      2.2810      0.5368   0.0000
   5.50  350.00695801   318.7700      6.9940      4.3247      2.1980      0.5363   0.0000
   5.50  350.00698853   318.0780      6.9950      4.3041      2.1140      0.5359   0.0000
   5.50  350.00701904   314.4770      6.9960      4.3224      2.1810      0.5362   0.0000
   5.50  350.00704956   313.9020      6.9970      4.3146      2.1490      0.5362   0.0000
   5.50  350.00708008   311.9180      6.9970      4.3224      2.1770      0.5363   0.0000
   5.50  350.00711060   309.1090      6.9990      4.3245      2.1800      0.5365   0.0000
   5.50  350.00714111   307.9340      7.0000      4.3166      2.1450      0.5363   0.0000
   5.50  350.00717163   305.7380      7.0000      4.3356      2.2170      0.5368   0.0000
   5.50  350.00720215   304.2230      7.0020      4.3205      2.1540      0.5368   0.0000
   5.50  350.00723267   301.9920      7.0030      4.3328      2.1990      0.5372   0.0000
   5.50  350.00726318   301.0470      7.0040      4.3385      2.2190      0.5370   0.0000
   5.50  350.00729370   298.0820      7.0050      4.3521      2.2680      0.5373   0.0000
   5.50  350.00732422   296.5510      7.0060      4.3408      2.2190      0.5372   0.0000
   5.50  350.00735474   295.4100      7.0070      4.3410      2.2170      0.5371   0.0000
   5.50  350.00738525   294.4490      7.0080      4.3309      2.1740      0.5374   0.0000
   5.50  350.00741577   291.1520      7.0100      4.3607      2.2870      0.5378   0.0000
   5.50  350.00744629   290.0940      7.0110      4.3659      2.3050      0.5380   0.0000
   5.50  350.00747681   288.2580      7.0120      4.3641      2.2940      0.5380   0.0000
   5.50  350.00750732   286.6880      7.0140      4.3552      2.2540      0.5383   0.0000
   5.50  350.00753784   285.2230      7.0150      4.3432      2.2030      0.5385   0.0000
   5.50  350.00756836   282.5550      7.0170      4.3690      2.3000      0.5388   0.0000
   5.50  350.00759888   280.8240      7.0180      4.3759      2.3240      0.5393   0.0000
   5.50  350.00762939   279.5740      7.0190      4.3584      2.2510      0.5390   0.0000
   5.50  350.00765991   278.0080      7.0210      4.3649      2.2730      0.5394   0.0000
   5.50  350.00769043   276.1330      7.0230      4.3618      2.2560      0.5398   0.0000
   5.50  350.00772095   273.8790      7.0250      4.3840      2.3390      0.5403   0.0000
   5.50  350.00775146   272.1720      7.0260      4.3944      2.3760      0.5410   0.0000
   5.50  350.00778198   270.0660      7.0280      4.3868      2.3400      0.5410   0.0000
   5.50  350.00781250   266.2070      7.0310      4.4197      2.4630      0.5425   0.0000
   5.50  350.00784302   260.0270      7.0570      4.3828      2.2790      0.5326   0.0000
   5.50  350.00787354   252.4690      7.0630      4.1594      1.3670      0.5229   0.0000
   5.50  350.00790405   235.6150      7.0690      4.9144      4.3500      9.0083   0.0000
   5.50  350.00793457   230.5450      7.0590      4.9366      4.4400      8.8933   0.0000
   5.50  350.00796509   218.2890      7.0490      5.0393      4.8370      5.7622   0.0000
   5.50  350.00799561   212.6760      7.0370      5.0347      4.8190      4.3455   0.0000
   5.50  350.00805664   201.3260      7.0160      5.0253      4.7790      2.6018   0.0000
   5.50  350.00814819   187.6970      6.9880      5.0193      4.7530      1.1425   0.0000
   5.50  350.00820923   173.1860      6.9540      5.0210      4.7590      0.5890   0.0000
   5.50  350.00823975   162.0160      6.9260      5.0268      4.7810      0.3464   0.0000
   5.50  350.00827026   145.5330      6.8810      5.0428      4.8430      0.1272   0.0000
   5.50  350.00830078   140.1250      6.9190      4.3806      2.1390      0.0915   0.0000
 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.09000000     0.0900     -0.9990      3.5096      3.3820      0.4088   0.0000
   5.55    0.09944420     0.0990     -0.9150      3.5146      3.3600      0.4088   0.0000
   5.55    0.10880406     0.1090     -0.8410      3.5190      3.3430      0.4088   0.0000
   5.55    0.11833260     0.1180     -0.7740      3.5229      3.3280      0.4088   0.0000
   5.55    0.13102764     0.1310     -0.6860      3.5284      3.3060      0.4088   0.0000
   5.55    0.13722101     0.1370     -0.6430      3.5310      3.2940      0.4088   0.0000
   5.55    0.15610942     0.1560     -0.5380      3.5382      3.2730      0.4088   0.0000
   5.55    0.19388622     0.1930     -0.3590      3.5525      3.2450      0.4088   0.0000
   5.55    0.22688305     0.2260     -0.2170      3.5656      3.2240      0.4088   0.0000
   5.55    0.24110723     0.2400     -0.1610      3.5707      3.2140      0.4088   0.0000
   5.55    0.24511558     0.2440     -0.1450      3.5723      3.2130      0.4088   0.0000
   5.55    0.28832826     0.2870      0.0150      3.5888      3.1880      0.4088   0.0000
   5.55    0.33417755     0.3330      0.1600      3.6052      3.1740      0.4088   0.0000
   5.55    0.33554924     0.3350      0.1640      3.6056      3.1730      0.4088   0.0000
   5.55    0.38277024     0.3820      0.2830      3.6201      3.1690      0.4088   0.0000
   5.55    0.42999130     0.4290      0.3720      3.6319      3.1780      0.4088   0.0000
   5.55    0.44130054     0.4400      0.3830      3.6341      3.1880      0.4088   0.0000
   5.55    0.47721228     0.4760      0.4260      3.6412      3.2060      0.4088   0.0000
   5.55    0.49858829     0.4980      0.4480      3.6446      3.2170      0.4088   0.0000
   5.55    0.52424389     0.5230      0.4690      3.6487      3.2340      0.4088   0.0000
   5.55    0.52443331     0.5240      0.4700      3.6487      3.2340      0.4088   0.0000
   5.55    0.52665585     0.5260      0.4690      3.6489      3.2370      0.4088   0.0000
   5.55    0.53587323     0.5350      0.4730      3.6500      3.2450      0.4088   0.0000
   5.55    0.54585636     0.5450      0.4820      3.6513      3.2490      0.4088   0.0000
   5.55    0.55659944     0.5560      0.4900      3.6530      3.2570      0.4088   0.0000
   5.55    0.56810087     0.5670      0.4960      3.6551      3.2680      0.4088   0.0000
   5.55    0.57165432     0.5710      0.4990      3.6557      3.2710      0.4088   0.0000
   5.55    0.57730561     0.5760      0.5010      3.6563      3.2750      0.4088   0.0000
   5.55    0.58888900     0.5880      0.5120      3.6576      3.2780      0.4088   0.0000
   5.55    0.60122484     0.6010      0.5200      3.6593      3.2860      0.4088   0.0000
   5.55    0.61428779     0.6140      0.5260      3.6614      3.2980      0.4088   0.0000
   5.55    0.61887527     0.6180      0.5270      3.6622      3.3030      0.4088   0.0000
   5.55    0.63745868     0.6370      0.5390      3.6644      3.3120      0.4088   0.0000
   5.55    0.66231036     0.6620      0.5560      3.6675      3.3250      0.4088   0.0000
   5.55    0.66609633     0.6660      0.5580      3.6680      3.3270      0.4088   0.0000
   5.55    0.67406058     0.6740      0.5640      3.6690      3.3310      0.4083   0.0000
   5.55    0.70423621     0.7040      0.5870      3.6730      3.3420      0.4067   0.0000
