 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.55    0.75000000     0.7500      0.5160      3.6350      3.2890      0.4033   0.0000
   5.55    0.77105898     0.7710      0.5310      3.6368      3.2930      0.4033   0.0000
   5.55    0.79966426     0.8000      0.5530      3.6395      3.2980      0.4033   0.0000
   5.55    0.80002183     0.8000      0.5530      3.6396      3.2980      0.4033   0.0000
   5.55    0.83205277     0.8320      0.5770      3.6422      3.3020      0.4033   0.0000
   5.55    0.84932852     0.8490      0.5890      3.6437      3.3050      0.4033   0.0000
   5.55    0.88644415     0.8860      0.6150      3.6465      3.3090      0.4033   0.0000
   5.55    0.89899266     0.8980      0.6230      3.6475      3.3100      0.4033   0.0000
   5.55    0.90002018     0.8990      0.6230      3.6475      3.3110      0.4033   0.0000
   5.55    0.94734049     0.9470      0.6550      3.6508      3.3140      0.4033   0.0000
   5.55    0.94865698     0.9480      0.6560      3.6509      3.3140      0.4033   0.0000
   5.55    0.96932995     0.9690      0.6690      3.6522      3.3160      0.4033   0.0000
   5.55    0.99832118     0.9980      0.6870      3.6541      3.3190      0.4033   0.0000
   5.55    0.99937838     0.9990      0.6870      3.6542      3.3190      0.4033   0.0000
   5.55    1.04798543     1.0480      0.7160      3.6572      3.3230      0.4033   0.0000
   5.55    1.06369615     1.0630      0.7250      3.6580      3.3240      0.4033   0.0000
   5.55    1.09764969     1.0970      0.7450      3.6599      3.3250      0.4033   0.0000
   5.55    1.13817549     1.1370      0.7660      3.6621      3.3280      0.4033   0.0000
   5.55    1.14731383     1.1470      0.7710      3.6626      3.3290      0.4033   0.0000
