 #log(age)  Mini          Mact        logl      logt     logg      frac(XC_XO)  Phase 
   5.50    3.11940122     3.1170      1.5600      3.7473      3.3130      0.4032   0.0000
   5.50    3.18610096     3.1830      1.5840      3.7486      3.3030      0.4032   0.0000
   5.50    3.22069263     3.2180      1.5980      3.7493      3.2960      0.4032   0.0000
   5.50    3.31335640     3.3100      1.6510      3.7516      3.2650      0.4032   0.0000
   5.50    3.44297171     3.4390      1.7260      3.7550      3.2200      0.4032   0.0000
   5.50    3.50731134     3.5030      1.7750      3.7572      3.1880      0.4032   0.0000
   5.50    3.56700110     3.5620      1.8220      3.7594      3.1580      0.4032   0.0000
   5.50    3.66441894     3.6590      1.9090      3.7639      3.1000      0.4032   0.0000
   5.50    3.70126677     3.6970      1.9410      3.7659      3.0810      0.4032   0.0000
   5.50    3.77208734     3.7680      2.0000      3.7701      3.0460      0.4032   0.0000
   5.50    3.88924098     3.8850      2.0890      3.7792      3.0070      0.4032   0.0000
   5.50    3.89522171     3.8920      2.0940      3.7798      3.0060      0.4032   0.0000
   5.50    3.97284293     3.9690      2.1520      3.7892      2.9940      0.4032   0.0000
   5.50    4.04030752     4.0360      2.2020      3.8014      3.0000      0.4032   0.0000
   5.50    4.08917618     4.0850      2.2390      3.8126      3.0130      0.4032   0.0000
   5.50    4.09945583     4.0950      2.2470      3.8152      3.0160      0.4032   0.0000
   5.50    4.15181065     4.1470      2.2880      3.8295      3.0380      0.4032   0.0000
   5.50    4.20206785     4.1970      2.3270      3.8439      3.0610      0.4032   0.0000
   5.50    4.25067472     4.2450      2.3660      3.8584      3.0850      0.4032   0.0000
   5.50    4.28313160     4.2780      2.3930      3.8683      3.1020      0.4032   0.0000
   5.50    4.29973841     4.2940      2.4060      3.8735      3.1110      0.4032   0.0000
   5.50    4.34239912     4.3370      2.4410      3.8870      3.1340      0.4032   0.0000
   5.50    4.38420391     4.3780      2.4750      3.9006      3.1580      0.4032   0.0000
   5.50    4.42520857     4.4190      2.5090      3.9141      3.1820      0.4032   0.0000
   5.50    4.46549225     4.4590      2.5420      3.9276      3.2070      0.4032   0.0000
   5.50    4.47708702     4.4710      2.5520      3.9315      3.2150      0.4032   0.0000
   5.50    4.47882700     4.4730      2.5530      3.9321      3.2160      0.4032   0.0000
   5.50    4.51915693     4.5130      2.5860      3.9459      3.2420      0.4032   0.0000
   5.50    4.55883598     4.5530      2.6190      3.9597      3.2690      0.4032   0.0000
   5.50    4.59793329     4.5920      2.6500      3.9735      3.2960      0.4032   0.0000
   5.50    4.63650370     4.6300      2.6810      3.9873      3.3240      0.4032   0.0000
   5.50    4.67104244     4.6650      2.7080      3.9997      3.3500      0.4032   0.0000
   5.50    4.67449713     4.6690      2.7100      4.0009      3.3530      0.4032   0.0000
   5.50    4.71005011     4.7040      2.7380      4.0141      3.3810      0.4032   0.0000
   5.50    4.74543953     4.7400      2.7650      4.0273      3.4100      0.4032   0.0000
   5.50    4.78075171     4.7750      2.7910      4.0405      3.4400      0.4032   0.0000
   5.50    4.81606674     4.8110      2.8160      4.0536      3.4710      0.4032   0.0000
   5.50    4.85145903     4.8460      2.8400      4.0668      3.5020      0.4032   0.0000
   5.50    4.86499739     4.8600      2.8500      4.0718      3.5140      0.4032   0.0000
   5.50    4.87673903     4.8720      2.8580      4.0766      3.5260      0.4032   0.0000
   5.50    4.90757036     4.9030      2.8790      4.0892      3.5580      0.4032   0.0000
   5.50    4.93888760     4.9340      2.9000      4.1018      3.5900      0.4032   0.0000
   5.50    4.97072744     4.9660      2.9200      4.1144      3.6240      0.4032   0.0000
   5.50    5.00313711     4.9990      2.9400      4.1271      3.6570      0.4032   0.0000
   5.50    5.03619194     5.0320      2.9590      4.1398      3.6920      0.4032   0.0000
   5.50    5.05895185     5.0550      2.9720      4.1484      3.7160      0.4032   0.0000
   5.50    5.08785439     5.0840      2.9870      4.1585      3.7430      0.4032   0.0000
   5.50    5.12688684     5.1230      3.0060      4.1718      3.7800      0.4032   0.0000
   5.50    5.16678619     5.1630      3.0250      4.1851      3.8180      0.4032   0.0000
   5.50    5.20765734     5.2040      3.0440      4.1984      3.8560      0.4032   0.0000
   5.50    5.24962616     5.2460      3.0610      4.2117      3.8950      0.4032   0.0000
   5.50    5.25290728     5.2490      3.0620      4.2126      3.8980      0.4032   0.0000
   5.50    5.26871872     5.2650      3.0690      4.2174      3.9120      0.4032   0.0000
   5.50    5.31428480     5.3110      3.0860      4.2308      3.9520      0.4032   0.0000
   5.50    5.36161804     5.3590      3.1030      4.2443      3.9930      0.4032   0.0000
   5.50    5.40485477     5.4020      3.1170      4.2559      4.0290      0.4032   0.0000
   5.50    5.41939402     5.4170      3.1220      4.2597      4.0410      0.4032   0.0000
   5.50    5.46428680     5.4620      3.1350      4.2711      4.0770      0.4032   0.0000
   5.50    5.47703886     5.4750      3.1380      4.2740      4.0870      0.4032   0.0000
   5.50    5.53077650     5.5300      3.1500      4.2862      4.1270      0.4032   0.0000
   5.50    5.55680275     5.5560      3.1550      4.2915      4.1460      0.4032   0.0000
   5.50    5.59034109     5.5900      3.1610      4.2983      4.1690      0.4032   0.0000
   5.50    5.65390062     5.6540      3.1720      4.3102      4.2110      0.4032   0.0000
   5.50    5.70874977     5.7090      3.1810      4.3198      4.2450      0.4032   0.0000
   5.50    5.72374773     5.7240      3.1830      4.3223      4.2540      0.4032   0.0000
   5.50    5.80520439     5.8050      3.1960      4.3351      4.2990      0.4032   0.0000
   5.50    5.86069775     5.8610      3.2040      4.3428      4.3250      0.4032   0.0000
   5.50    5.94670057     5.9470      3.2170      4.3543      4.3650      0.4032   0.0000
   5.50    6.01264477     6.0130      3.2220      4.3605      4.3890      0.4032   0.0000
   5.50    6.07976723     6.0800      3.2270      4.3662      4.4120      0.4032   0.0000
   5.50    6.16459274     6.1640      3.2260      4.3700      4.4340      0.4032   0.0000
   5.50    6.22563505     6.2250      3.2250      4.3728      4.4500      0.4032   0.0000
   5.50    6.31654072     6.3150      3.2210      4.3741      4.4660      0.4032   0.0000
   5.50    6.35534334     6.3530      3.2190      4.3746      4.4720      0.4032   0.0000
   5.50    6.51101589     6.5060      3.2190      4.3753      4.4850      0.4032   0.0000
   5.50    6.57073116     6.5650      3.2220      4.3757      4.4880      0.4032   0.0000
   5.50    6.77238369     6.7630      3.2540      4.3800      4.4860      0.4032   0.0000
   5.50    6.95748615     6.9460      3.2850      4.3841      4.4830      0.4032   0.0000
   5.50    7.53212166     7.5130      3.3940      4.4005      4.4740      0.4032   0.0000
   5.50    8.29185963     8.2680      3.5250      4.4201      4.4630      0.4032   0.0000
   5.50    9.05159760     9.0100      3.6410      4.4373      4.4530      0.4032   0.0000
